"Table 1c: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+
S01008395,,280,,7,5,3,2,0,3,3,2,0,3,6,4,5,4,4,4,2,3,3,6,4,4,5,5,2,1,3,4,6,0,2,0,2,1,3,5,6,7,5,1,4,3,9,4,2,4,6,4,5,3,7,4,4,3,4,5,4,7,6,9,5,2,2,4,6,3,1,4,3,1,2,1,1,0,1,2,0,3,1,2,1,1,0,1,0,0,1,0,0,0,0
S01008396,,340,,3,3,1,2,3,1,0,2,1,3,3,6,1,2,2,1,3,4,6,4,2,3,2,4,4,2,5,2,3,4,1,2,0,3,2,1,2,3,5,2,2,0,4,2,2,1,4,5,5,4,4,1,6,5,4,5,3,5,4,7,4,4,7,5,4,4,7,8,9,5,6,7,6,0,5,4,4,7,10,6,5,4,6,5,6,5,3,5,2,4,7
S01008397,,453,,6,3,7,4,4,6,4,6,2,0,4,7,7,5,4,8,10,4,5,3,2,3,8,8,5,4,4,4,1,0,2,1,4,3,2,7,8,3,7,6,6,0,8,6,6,9,4,7,4,3,11,8,9,10,11,5,8,9,9,9,6,9,13,7,5,7,3,7,10,7,6,4,8,3,8,1,4,2,2,3,3,2,3,2,1,0,1,0,2,0,1
S01008398,,317,,4,9,3,7,5,4,9,6,3,3,6,5,1,3,4,5,5,2,0,2,4,1,5,3,2,4,3,0,3,0,1,2,0,1,2,1,5,3,6,5,1,3,4,5,3,6,2,5,3,2,7,7,5,3,3,3,4,3,9,5,1,8,3,3,1,2,4,3,2,1,2,10,5,6,1,4,2,6,5,1,5,1,0,1,5,5,0,4,1,4,1
S01008399,,301,,2,1,2,5,1,3,2,1,5,3,6,0,2,2,1,1,5,4,4,4,1,1,5,2,2,0,0,4,0,0,1,0,5,1,2,6,1,1,4,0,0,0,3,4,4,1,2,6,2,6,2,7,4,4,8,7,8,0,4,3,6,3,4,8,5,5,4,8,5,5,2,5,6,3,7,6,2,7,5,0,2,2,2,4,5,5,5,1,4,3,7
S01008400,,362,,3,4,3,3,3,1,3,7,9,13,6,6,4,4,3,3,7,6,4,2,2,7,4,3,5,0,1,4,2,0,2,5,5,2,4,6,6,2,7,3,5,6,6,3,3,6,4,7,7,4,6,4,9,3,2,9,5,5,5,7,2,4,6,1,8,6,1,1,5,4,4,5,3,2,5,5,2,0,2,3,2,3,3,2,1,3,0,1,2,1,5
S01008401,,501,,6,4,5,4,5,3,5,9,8,5,6,5,4,4,2,1,6,3,3,0,2,6,5,5,8,5,1,8,5,2,4,1,5,5,4,5,5,5,2,5,8,8,9,4,7,3,6,7,5,5,9,6,11,8,6,4,4,11,8,8,7,9,5,11,2,7,8,8,6,5,5,9,11,5,2,1,7,6,2,6,7,11,6,7,9,4,4,5,3,2,8
S01008402,,550,,1,4,1,6,2,6,5,5,7,7,10,11,9,3,3,12,10,3,7,8,2,8,9,5,8,2,5,3,3,7,0,2,1,1,2,2,2,2,4,4,2,4,5,9,10,10,9,5,15,5,10,5,8,9,12,5,8,7,9,11,7,8,11,12,5,4,6,14,5,8,9,13,8,7,7,7,6,6,6,7,6,5,6,5,2,4,5,4,1,2,4
S01008403,,309,,1,0,5,5,0,2,7,4,3,2,10,4,5,1,5,4,4,9,3,5,5,2,6,1,4,2,5,1,4,4,0,2,0,0,2,3,0,1,9,4,7,1,3,7,7,6,5,3,10,5,3,3,6,5,1,5,2,5,4,6,1,4,5,5,0,3,5,4,2,0,2,2,9,2,6,6,3,5,5,0,3,1,0,0,1,2,2,0,1,0,2
S01008404,,517,,3,3,4,4,2,7,9,2,9,5,4,5,5,4,7,7,5,5,1,0,10,6,4,10,3,4,0,2,3,3,0,3,0,0,4,4,2,6,11,5,9,9,7,6,2,4,11,9,11,4,11,4,8,4,6,4,7,13,9,9,8,5,5,3,10,5,8,5,6,5,4,3,7,1,1,4,8,4,7,9,4,9,2,10,11,9,2,6,7,2,29
S01008405,,386,,5,5,10,4,3,9,4,11,8,5,3,6,2,4,4,8,5,6,4,7,7,0,2,5,2,1,2,4,2,3,0,5,0,2,2,3,3,5,6,2,3,5,4,7,8,7,7,4,5,4,12,9,8,4,8,5,7,7,4,6,9,6,6,5,7,3,2,2,6,3,4,8,6,4,0,1,1,2,3,3,2,0,0,2,1,2,0,1,0,0,4
S01008406,,537,,7,5,2,4,3,7,6,7,3,8,6,6,5,8,7,5,4,6,3,3,3,2,5,5,10,4,4,2,1,2,0,3,1,3,6,4,4,15,4,7,6,4,10,5,13,5,8,8,6,3,6,6,5,6,6,5,11,7,8,5,6,6,5,8,6,11,3,11,6,6,6,2,3,8,6,5,7,4,8,3,6,4,7,12,3,5,6,5,9,2,35
S01008407,,285,,1,0,5,1,2,2,0,1,2,0,2,1,3,0,4,3,2,1,2,2,1,2,1,1,5,7,6,3,3,1,2,0,4,3,3,5,3,1,2,5,4,3,3,3,0,4,1,3,4,6,2,9,6,4,2,2,5,8,9,3,5,2,3,5,5,4,2,3,5,2,2,4,5,3,4,5,3,3,2,5,1,2,4,4,2,5,4,3,4,2,9
S01008408,,363,,0,5,1,4,6,9,4,3,8,9,4,4,7,4,3,1,2,7,3,2,7,4,6,1,0,4,6,2,0,3,1,1,4,5,1,6,6,7,4,4,5,2,10,4,7,8,7,3,7,10,7,5,5,8,6,7,5,6,10,5,5,5,3,2,2,3,5,3,2,0,3,4,0,1,3,4,3,1,1,5,2,3,3,2,1,0,2,0,1,1,8
S01008409,,518,,5,6,7,4,6,6,8,2,6,5,2,2,5,6,2,6,5,9,6,5,6,4,4,8,6,7,1,8,5,6,8,9,7,7,11,3,3,5,5,6,3,5,4,7,6,8,6,6,13,3,11,2,6,8,7,6,8,6,10,7,11,6,6,5,9,6,2,5,1,6,5,4,2,4,4,2,2,5,1,7,7,8,7,3,6,4,3,2,5,1,25
S01008410,,381,,2,1,1,0,2,1,3,1,3,0,5,0,4,6,0,5,3,4,1,2,0,5,3,2,4,3,7,2,1,1,4,4,6,3,3,6,2,3,2,7,6,6,1,4,5,2,2,5,5,4,5,5,6,6,4,5,7,0,3,4,10,4,3,2,3,6,4,9,7,5,5,8,9,4,7,3,5,6,3,2,10,11,7,6,5,4,10,2,5,6,13
S01008411,,300,,1,4,1,0,4,1,3,4,1,3,2,1,3,3,1,4,6,2,2,6,3,2,4,3,5,3,7,5,7,1,2,6,4,3,4,0,3,0,3,2,6,10,4,3,2,7,8,5,5,6,3,5,4,4,5,7,3,0,7,7,6,3,3,1,2,2,2,5,9,6,4,3,5,3,2,3,2,2,0,0,3,1,2,0,2,2,3,0,0,1,3
S01008412,,376,,3,4,5,9,3,4,6,4,2,6,4,1,3,3,4,5,2,3,5,9,7,10,4,9,2,9,3,6,2,0,4,0,0,4,2,4,3,5,3,3,4,2,4,3,11,5,4,5,8,5,7,11,7,9,5,10,8,6,9,2,3,5,1,0,3,4,5,4,8,3,2,2,0,2,5,5,5,3,4,5,2,1,2,2,2,2,2,1,0,1,2
S01008413,,277,,3,0,2,2,3,4,0,2,4,3,5,2,5,3,6,3,2,5,7,0,5,4,1,1,2,5,4,3,2,1,2,0,7,0,1,5,2,4,0,5,4,5,0,8,0,3,6,2,6,3,4,8,3,7,3,7,3,11,7,5,4,4,2,8,4,6,2,2,5,1,0,0,3,3,0,0,1,0,2,2,2,0,1,0,3,0,4,2,0,1,5
S01008414,,228,,1,1,3,9,3,1,3,2,7,5,1,4,1,2,3,3,0,0,1,5,1,3,3,3,3,0,3,3,0,1,0,1,1,2,1,3,1,8,4,2,1,2,3,8,5,4,5,0,5,0,5,2,2,4,3,5,3,5,4,4,4,0,2,9,2,3,0,5,4,2,3,0,1,1,1,2,2,1,0,3,3,0,4,3,2,0,0,0,1,1,1
S01008415,,420,,6,0,4,3,1,10,4,3,7,5,8,8,5,3,5,10,8,1,2,5,0,4,3,6,6,5,0,7,6,7,3,7,5,7,4,13,13,10,6,4,7,3,4,3,2,8,6,5,6,7,1,7,7,9,3,13,4,4,3,3,6,4,3,5,4,5,8,6,4,2,3,2,4,6,4,4,2,1,3,1,3,1,3,7,1,1,1,2,2,2,1
S01008416,,465,,6,6,0,7,4,4,0,8,4,2,5,5,0,4,0,5,6,4,5,9,4,5,12,6,4,9,6,8,2,4,5,9,6,10,8,2,5,3,7,8,9,8,11,1,2,11,10,10,4,6,12,16,11,8,4,11,7,3,5,9,4,5,7,5,7,1,7,5,4,1,3,2,4,3,5,1,4,1,4,6,3,3,2,2,2,0,1,1,1,0,6
S01008417,,354,,4,3,0,6,4,1,3,3,2,2,4,3,1,5,9,3,4,5,2,5,4,4,2,1,3,3,3,2,1,1,1,3,2,5,3,7,2,5,1,4,4,6,7,8,0,1,4,7,5,8,4,7,4,5,8,8,7,2,8,4,5,4,3,9,5,4,3,13,11,6,9,8,6,5,2,2,5,1,2,1,2,2,1,3,2,1,1,0,1,0,4
S01008418,,372,,3,9,2,3,5,5,2,4,2,3,5,1,2,4,4,7,3,3,3,3,4,4,0,1,5,3,8,1,4,0,5,0,4,1,8,3,4,5,4,4,6,2,3,2,4,10,8,5,3,4,6,2,8,3,6,5,6,7,4,5,4,8,4,6,6,6,9,5,10,5,4,10,5,4,4,2,6,4,4,6,2,1,3,1,3,4,0,0,2,1,3
S01008419,,257,,0,3,0,3,5,4,0,5,2,9,6,10,0,9,4,3,6,2,3,1,1,4,0,4,8,3,1,2,3,0,1,0,3,1,2,2,1,4,2,4,3,8,5,5,3,6,6,2,4,10,6,7,6,4,1,4,3,3,5,3,2,0,5,2,1,1,1,1,5,1,2,1,5,1,1,0,4,0,1,0,1,1,0,1,0,1,0,0,0,0,4
S01008420,,242,,1,3,3,3,5,2,2,8,3,2,2,1,3,1,5,0,1,1,1,3,2,3,2,3,1,2,2,0,4,2,1,0,2,0,0,5,1,6,2,6,3,2,1,6,1,4,2,3,4,5,7,2,4,5,3,2,5,4,7,2,6,4,4,0,2,3,2,7,4,7,3,1,3,5,1,1,2,1,3,4,0,4,1,2,2,1,0,2,1,0,0
S01008421,,462,,7,3,8,6,3,6,5,10,2,3,6,4,2,7,0,7,6,5,5,4,3,1,4,2,8,10,2,5,4,5,6,4,5,11,3,8,5,9,10,14,5,5,11,7,8,5,7,2,14,12,9,5,6,2,0,4,5,2,0,8,9,3,7,8,7,2,14,4,7,3,7,9,4,2,5,2,2,3,2,2,3,2,1,5,4,1,5,0,2,1,1
S01008422,,339,,2,5,2,9,4,2,3,7,5,3,7,6,4,2,4,3,6,4,4,1,2,4,4,3,1,0,2,3,2,0,0,0,4,1,5,1,1,0,5,6,6,5,6,1,4,5,5,6,7,9,3,4,3,3,5,2,8,1,5,4,4,4,5,6,4,6,4,11,12,2,1,1,7,4,4,1,2,3,0,2,1,6,0,4,4,3,2,2,2,1,12
S01008423,,553,,6,6,2,5,3,3,12,7,7,7,9,8,10,7,11,9,8,13,9,5,3,7,5,4,6,3,2,2,1,2,4,0,0,1,8,6,7,4,4,8,4,13,8,15,3,11,9,16,11,15,20,17,10,7,5,5,5,6,11,5,6,8,9,8,9,2,10,6,8,6,7,2,6,0,5,6,4,7,3,6,2,3,2,2,1,0,2,1,1,1,0
S01008424,,422,,4,2,3,6,3,4,4,3,3,5,0,2,5,3,5,4,5,6,3,0,2,3,7,3,2,4,6,5,1,0,0,3,3,4,5,1,5,2,6,6,3,7,2,6,8,5,8,10,11,7,6,9,5,4,4,0,9,6,2,8,6,1,7,10,2,9,8,6,13,8,6,10,8,3,8,6,6,6,2,8,5,7,4,0,9,2,1,0,2,0,1
S01008425,,"1,386",,11,8,4,4,5,4,1,4,13,2,6,5,7,4,5,8,7,13,141,199,82,97,71,80,66,29,34,28,21,15,13,11,11,10,7,8,11,11,9,8,7,16,10,14,3,6,7,7,8,6,4,13,4,2,12,8,9,9,6,6,6,7,10,9,8,8,6,12,7,3,6,7,4,9,3,4,5,5,4,3,7,2,3,6,4,1,0,2,1,2,2
S01008426,,319,,4,4,3,5,7,1,4,2,3,3,3,1,2,3,3,1,2,3,3,4,3,0,3,5,4,1,6,3,2,3,4,3,6,5,0,5,4,6,2,4,3,6,5,4,3,5,4,4,5,5,3,3,3,8,7,2,4,4,2,3,3,2,2,3,9,8,3,2,4,4,6,5,4,6,2,3,4,3,2,3,1,0,4,4,6,4,1,0,2,1,5
S01008427,,542,,4,7,6,4,8,7,9,5,9,10,4,2,8,4,5,6,5,5,2,4,4,4,4,9,9,6,6,9,3,3,10,2,7,5,3,11,10,11,12,5,9,6,7,8,8,14,4,11,10,8,6,6,10,9,16,10,15,16,9,5,11,9,6,8,7,5,10,5,5,4,5,4,4,7,3,1,1,3,1,1,0,1,0,3,2,0,0,1,0,0,1
S01008428,,366,,6,1,7,2,2,4,3,6,2,4,1,1,5,8,6,4,3,6,3,4,1,5,0,0,5,5,0,0,3,4,8,6,8,4,1,0,3,7,6,3,3,4,6,8,6,4,2,3,7,4,5,7,4,4,2,4,7,0,2,4,7,1,3,11,8,4,5,7,7,4,3,7,1,8,6,2,2,2,2,8,4,5,6,1,3,4,2,1,3,0,6
S01008429,,422,,6,5,2,4,5,3,3,2,0,8,3,2,0,3,4,5,4,5,5,5,5,4,2,3,6,2,6,4,4,1,4,1,0,5,0,3,6,2,8,5,5,5,8,7,5,6,8,2,11,5,4,9,7,12,11,7,5,6,6,9,5,3,6,8,4,4,6,5,8,8,3,2,2,7,3,4,6,5,7,4,10,1,7,2,3,4,3,1,1,3,4
S01008430,,361,,4,3,4,1,4,1,6,3,3,2,2,9,7,0,2,5,8,1,2,3,1,2,2,3,4,5,6,1,7,1,2,3,3,8,2,5,1,3,6,2,5,3,10,4,2,4,4,10,7,4,6,8,7,5,7,5,3,3,5,6,5,4,1,4,5,5,6,2,4,5,4,1,4,3,5,6,5,5,3,4,5,3,5,1,1,6,8,0,3,2,1
S01008431,,418,,2,5,5,0,4,3,3,4,4,7,3,1,0,3,1,6,6,8,3,5,1,4,3,3,4,4,1,3,2,5,0,3,0,1,3,4,4,8,5,3,8,10,3,2,9,7,6,6,7,10,5,6,9,5,7,5,6,3,4,11,12,3,8,7,5,4,5,10,2,3,3,5,11,4,9,7,3,6,6,6,6,3,4,2,7,3,3,1,2,2,3
S01008432,,340,,3,2,2,0,4,3,1,6,0,4,2,1,5,1,0,6,4,3,0,4,3,3,2,8,2,1,4,2,3,1,4,4,2,2,0,4,2,3,3,2,3,2,3,2,8,3,4,2,5,11,4,8,5,6,4,10,6,5,2,3,3,8,1,6,3,7,5,2,7,8,8,8,2,2,6,7,6,6,4,8,5,5,0,1,4,3,3,2,0,2,6
S01008433,,424,,3,7,6,3,3,6,3,4,2,1,3,4,0,8,0,2,4,3,8,1,2,2,0,1,8,8,5,4,5,2,5,0,7,9,4,12,3,5,6,2,2,6,5,8,7,6,3,10,3,7,6,1,7,4,3,6,5,9,10,6,10,5,12,7,10,10,8,9,11,9,11,6,6,5,3,5,1,2,2,2,1,4,2,3,1,0,1,0,0,0,3
S01008434,,405,,2,9,7,5,5,7,4,2,3,8,5,2,5,2,7,3,5,5,2,2,3,4,0,0,4,7,5,3,0,4,4,5,1,0,8,5,1,4,2,4,4,5,7,3,11,4,6,5,7,5,4,9,7,4,6,5,6,6,15,9,4,8,9,9,10,8,5,5,10,6,4,2,11,5,5,3,4,1,2,2,2,1,3,1,1,0,1,0,1,0,0
S01008435,,402,,4,3,0,3,3,4,0,6,5,8,5,3,3,3,3,3,1,1,1,3,5,8,5,8,1,2,6,2,3,1,6,3,9,3,1,2,10,5,4,2,4,5,5,13,3,5,3,4,6,5,4,5,8,5,6,2,3,15,8,4,7,9,2,8,8,8,10,8,12,8,6,6,6,6,6,5,4,7,1,2,1,1,2,4,0,1,0,2,1,0,0
S01008436,,537,,3,4,6,4,6,6,5,9,5,2,5,6,4,9,2,6,2,4,1,1,4,3,1,1,4,10,8,3,0,0,5,9,3,3,2,4,8,3,4,5,4,7,11,12,9,6,6,10,8,8,9,7,8,13,7,8,8,9,9,1,6,4,4,2,3,13,7,14,11,1,5,11,8,5,7,1,3,4,7,6,6,9,5,7,4,5,6,5,8,6,24
S01008437,,391,,3,4,5,3,3,3,3,5,3,1,1,4,1,7,4,4,3,4,1,4,3,6,3,4,4,5,4,4,0,2,0,0,11,4,0,1,2,4,5,8,5,4,6,7,3,2,2,7,4,14,6,5,7,9,6,7,6,8,6,6,10,3,5,4,6,6,4,3,4,7,3,6,4,2,1,3,5,4,4,5,4,2,4,5,2,9,7,6,1,2,4
S01008438,,241,,3,2,5,2,2,1,4,6,1,4,3,2,1,2,2,3,0,0,1,0,2,1,0,3,3,3,4,4,3,3,2,2,7,3,3,1,4,5,3,0,4,6,3,3,5,6,4,4,4,3,4,2,8,6,4,9,4,6,0,3,3,5,4,4,3,2,3,3,3,1,0,3,1,1,1,1,2,0,2,2,4,0,2,0,0,1,1,0,0,0,1
S01008439,,598,,7,8,6,10,8,8,5,6,8,11,4,10,9,17,7,13,11,6,5,7,6,4,4,4,9,0,7,3,5,4,1,5,1,9,9,9,5,11,7,8,11,10,7,5,14,13,5,17,15,11,13,8,10,6,7,9,9,6,6,10,3,5,9,14,5,6,8,6,1,6,6,4,3,4,8,3,7,3,5,3,2,4,3,1,1,0,0,3,0,0,6
S01008440,,527,,4,4,7,10,7,4,3,14,3,11,4,1,2,6,3,6,11,8,3,2,0,5,5,6,7,8,8,2,2,3,0,5,4,7,3,5,7,2,3,6,10,4,6,7,9,8,6,11,6,7,12,7,6,9,4,12,6,5,7,4,7,3,11,7,7,12,14,7,5,10,6,7,9,6,6,3,4,3,6,4,10,1,7,2,5,4,5,0,0,4,5
S01008441,,237,,2,3,2,2,2,2,6,4,2,4,4,3,2,5,3,2,1,1,1,1,1,2,1,1,1,1,0,4,2,1,1,2,3,1,1,2,6,2,4,2,4,0,2,3,8,4,1,8,6,3,3,6,1,4,6,3,3,7,6,4,1,3,0,2,4,5,5,6,3,3,5,6,2,2,2,0,0,1,1,2,2,1,1,0,0,1,2,2,1,1,1
S01008442,,347,,5,7,3,4,0,3,4,1,4,3,5,2,3,5,5,1,1,3,4,3,5,2,0,0,1,4,3,4,2,1,3,6,3,6,1,9,7,6,4,7,6,8,6,7,4,5,6,4,5,2,8,7,11,10,5,6,5,3,8,8,4,5,3,5,2,3,6,8,6,8,4,2,1,1,1,4,1,4,0,5,0,0,2,1,0,2,1,0,0,2,2
S01008443,,314,,5,2,3,5,5,6,5,3,4,6,4,3,4,3,1,3,3,3,0,1,4,1,3,2,5,2,1,4,1,0,0,1,3,5,1,2,4,5,3,3,4,1,0,6,6,7,7,5,6,4,1,7,8,3,8,7,1,4,4,5,3,4,6,4,6,8,4,6,4,4,1,5,0,2,3,3,4,5,2,4,4,5,2,1,4,1,2,1,1,2,0
S01008444,,389,,5,3,8,0,2,0,6,0,4,6,5,1,5,4,2,5,3,1,0,7,2,5,1,7,4,2,6,2,4,0,9,8,0,4,2,8,2,9,12,6,5,4,5,0,5,4,3,5,3,2,3,8,6,6,2,9,5,1,1,6,2,3,3,4,4,4,6,6,7,2,3,1,2,2,2,2,2,3,3,3,3,3,3,8,4,4,5,3,4,6,39
S01008445,,502,,7,11,6,1,7,0,7,8,0,4,4,4,7,0,3,6,5,6,1,2,4,4,5,5,4,12,5,7,5,6,6,4,10,6,4,1,12,3,2,0,4,6,8,1,5,2,8,2,2,5,3,3,4,1,1,1,2,2,6,3,2,0,3,4,9,2,10,10,7,2,7,5,5,11,10,4,5,10,6,9,3,11,7,7,13,5,5,9,13,9,36
S01008446,,461,,8,4,5,5,3,8,6,3,3,9,5,3,6,7,7,5,5,7,3,7,4,1,0,3,0,6,2,2,2,2,3,8,5,3,0,5,8,1,4,6,8,6,9,5,5,9,8,12,9,7,6,4,8,3,6,2,5,7,7,10,6,6,5,8,8,5,5,5,7,5,8,8,8,3,3,4,6,6,5,5,5,1,1,3,5,3,2,1,5,3,6
S01008447,,387,,2,2,1,5,6,3,4,6,2,3,7,4,6,2,5,4,3,4,3,0,2,5,4,3,1,8,0,0,0,2,3,0,3,6,2,1,0,6,2,8,6,7,6,5,6,11,4,7,5,5,2,6,5,5,13,7,10,6,4,6,7,4,6,3,7,11,8,12,7,8,8,4,2,4,1,1,6,2,7,3,3,3,3,2,1,0,0,3,2,0,5
S01008448,,391,,3,3,3,7,0,0,1,7,4,0,3,6,2,7,7,6,5,6,5,2,4,2,3,2,6,2,3,3,5,0,1,2,2,0,1,3,8,4,7,3,6,5,8,4,5,5,7,7,5,15,5,5,12,4,6,5,4,7,10,2,14,5,1,7,5,5,9,7,7,1,4,7,9,4,3,5,0,8,3,1,3,1,1,2,3,1,2,3,1,0,4
S01008449,,438,,0,9,4,10,6,11,9,6,9,13,5,9,8,1,5,6,6,5,8,7,3,6,6,1,9,4,8,9,4,11,10,8,10,14,15,4,10,4,7,5,7,3,8,6,13,7,5,3,6,0,8,6,1,4,7,5,3,4,1,2,5,4,3,2,2,3,6,3,3,4,2,1,3,1,1,0,0,0,0,1,3,0,0,2,0,1,0,0,2,1,1
S01008450,,394,,5,4,9,11,6,9,10,7,5,10,5,6,4,4,5,1,2,3,8,3,3,4,5,6,6,9,8,2,7,12,8,9,6,11,11,9,13,8,4,0,6,6,1,2,5,5,7,7,5,4,1,5,3,4,1,2,4,5,7,6,3,1,2,0,1,1,0,1,0,0,3,1,1,1,0,1,0,1,0,1,2,0,4,4,1,2,1,4,0,2,12
S01008451,,374,,5,4,9,5,11,3,10,6,7,11,8,7,6,9,6,10,14,7,6,7,8,3,8,2,7,5,8,2,1,4,0,4,9,6,6,5,8,2,0,3,7,6,7,8,1,11,8,5,5,3,6,7,0,3,1,11,1,4,4,4,9,1,1,6,1,1,1,1,2,0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
S01008452,,330,,4,5,1,4,8,1,5,10,4,7,9,6,8,7,4,9,9,4,8,5,7,1,3,6,3,5,6,4,3,4,2,8,12,6,0,9,5,4,13,4,8,7,3,6,3,6,5,3,3,1,2,1,6,5,3,4,1,3,2,1,0,4,1,0,0,1,0,7,4,3,0,1,0,1,0,0,2,0,1,2,1,0,1,1,0,2,0,1,0,0,1
S01008453,,286,,5,5,0,7,5,4,11,6,7,4,3,2,2,1,8,0,2,2,0,4,0,0,3,1,14,8,4,16,10,14,8,7,10,10,13,3,9,6,0,3,3,6,2,7,2,3,0,4,4,3,4,1,2,0,1,6,2,1,0,0,1,3,1,1,0,1,0,0,1,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
S01008454,,503,,6,8,10,12,4,6,5,7,5,4,3,2,18,10,7,4,7,17,11,7,6,9,7,11,6,6,7,2,3,5,10,11,5,2,8,6,2,19,10,6,5,16,5,4,8,7,11,12,11,1,5,14,9,12,8,14,5,5,2,4,5,5,5,3,6,0,3,2,3,1,0,0,1,0,4,3,2,0,2,2,1,0,1,0,1,0,0,0,0,0,1
S01008455,,440,,8,13,10,2,12,13,7,11,9,5,5,4,5,2,5,4,4,6,5,6,3,3,0,11,4,19,4,3,16,12,8,5,14,8,8,7,8,7,3,0,6,6,1,7,8,7,5,5,5,2,2,6,5,8,3,1,0,8,1,0,4,5,2,3,4,3,3,7,0,4,1,3,5,2,3,5,5,1,0,3,1,2,1,1,0,0,1,0,2,0,4
S01008456,,453,,20,5,9,5,10,12,7,7,4,3,2,6,4,3,1,3,2,5,4,2,2,8,13,9,8,15,16,12,12,9,12,12,7,9,11,7,8,6,8,9,1,9,4,0,2,4,1,7,5,6,2,4,4,3,10,2,7,8,1,5,0,7,3,3,1,3,5,2,5,7,1,0,0,2,1,3,0,3,2,2,2,1,0,1,1,3,2,0,0,0,1
S01008457,,332,,3,4,1,5,7,3,4,3,4,2,3,1,6,1,0,0,5,2,2,1,0,4,0,9,2,10,3,4,2,3,6,6,9,8,0,3,6,2,8,3,2,4,8,4,6,0,5,2,2,2,2,7,5,0,4,1,4,1,6,3,5,5,4,5,3,2,11,8,10,3,2,6,6,1,2,5,5,6,4,4,2,1,6,2,3,0,0,3,0,3,2
S01008458,,556,,6,10,10,8,11,10,8,11,11,0,3,6,3,6,0,3,10,3,7,9,3,4,5,13,15,9,18,13,16,12,9,8,4,17,8,6,6,7,7,6,10,7,7,2,9,0,4,8,9,9,9,14,6,12,6,3,2,13,6,3,1,6,6,6,8,7,4,4,9,3,6,4,5,1,2,4,2,0,3,1,3,0,1,2,2,0,3,0,1,1,1
S01008459,,365,,6,4,5,5,3,4,7,3,3,3,3,3,1,7,4,1,6,3,2,6,7,6,7,12,9,9,7,19,4,5,2,5,6,3,5,8,7,9,8,5,0,2,3,8,4,9,4,7,4,6,6,0,4,2,5,4,4,7,5,5,9,2,4,1,2,3,3,3,3,4,1,1,3,3,2,0,0,1,2,2,1,0,1,0,1,0,0,1,0,0,1
S01008460,,385,,7,12,4,8,4,6,9,9,7,7,6,4,3,4,16,1,7,3,6,7,6,1,2,10,13,3,7,3,5,5,15,1,9,8,0,13,11,4,3,6,11,1,4,5,5,2,0,8,1,5,5,7,8,5,1,8,2,0,8,4,3,4,0,3,1,3,1,4,1,3,4,2,3,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1
S01008461,,484,,6,2,15,8,11,8,14,17,6,12,3,6,5,2,6,5,4,2,4,1,3,8,12,9,13,3,18,14,7,11,14,12,2,8,6,6,13,7,3,11,6,2,7,5,14,9,6,6,4,5,2,3,8,9,5,6,5,3,4,4,4,4,3,3,8,3,3,8,3,2,0,0,1,1,0,0,0,3,2,0,0,1,2,0,0,0,2,0,0,1,0
S01008462,,269,,2,2,2,2,6,3,4,5,1,2,0,4,0,2,2,2,2,4,2,0,3,0,1,6,0,1,4,1,3,0,2,4,1,5,4,4,4,2,8,2,2,4,0,5,6,2,4,4,3,1,3,6,6,2,3,5,11,5,6,0,15,1,4,4,4,4,6,5,2,7,1,4,2,4,3,5,2,1,1,0,4,2,1,2,0,3,0,0,0,0,2
S01008463,,324,,3,3,6,5,4,2,11,5,4,1,5,2,3,3,2,1,2,1,1,5,0,5,0,5,4,8,4,6,9,11,5,10,4,9,7,9,3,9,4,2,3,6,2,10,3,1,2,6,10,2,0,9,3,3,4,3,5,2,4,4,3,3,4,6,0,2,2,6,3,4,2,3,2,4,1,0,2,3,7,0,0,1,0,0,0,0,0,0,1,0,0
