"Table 1c: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,FEMALES,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+
S01010144,,362,,5,6,7,3,2,0,4,3,3,3,7,3,9,3,6,2,3,1,2,3,5,5,3,6,9,4,11,12,15,4,6,7,11,10,4,4,4,2,10,4,5,9,10,0,3,7,6,6,9,9,4,3,2,10,2,3,5,8,4,5,2,1,6,1,1,2,2,3,5,2,0,1,2,0,0,2,1,1,0,1,3,1,0,0,1,1,0,0,0,0,2
S01010145,,401,,5,4,9,4,2,6,5,3,4,1,4,1,3,3,4,3,2,4,7,4,4,4,7,1,7,16,4,9,10,8,12,9,4,5,4,6,6,1,5,4,6,7,2,6,3,4,5,6,6,5,6,8,5,6,5,6,8,6,5,2,6,3,5,3,3,3,8,3,3,1,0,6,4,2,2,1,8,4,4,5,4,0,2,1,0,2,1,0,0,4,2
S01010146,,368,,4,7,4,6,2,2,3,3,4,2,4,5,5,9,4,3,6,4,7,6,3,4,9,8,7,11,6,4,7,6,6,3,7,5,3,1,5,5,12,5,9,9,5,9,7,9,6,5,5,4,4,4,7,1,2,10,5,5,4,1,3,6,3,3,1,1,3,3,1,4,1,1,3,4,3,3,1,0,0,0,1,0,0,2,0,1,1,0,0,0,1
S01010147,,533,,12,8,12,8,4,4,8,5,5,2,6,12,8,6,9,5,11,8,9,6,14,10,11,8,8,12,8,9,8,10,8,13,8,7,2,5,16,4,3,9,11,7,10,15,7,2,10,12,11,10,6,6,6,3,4,9,9,6,6,4,3,1,9,3,1,2,5,4,1,4,2,2,1,3,3,3,0,2,1,3,1,0,1,0,2,0,0,1,0,0,0
S01010148,,421,,5,0,4,12,9,6,5,4,7,6,4,3,5,6,6,5,2,4,13,6,9,8,6,6,7,5,4,4,3,6,5,14,3,8,7,8,2,3,11,7,6,9,12,4,7,5,5,7,6,6,2,3,7,2,7,6,3,4,4,3,3,6,2,5,3,1,7,4,4,2,3,3,2,5,1,2,0,3,1,3,3,1,1,0,1,2,2,4,0,1,0
S01010149,,368,,8,8,5,5,6,0,2,2,2,2,4,3,3,2,3,5,3,5,6,5,5,3,3,12,10,17,4,3,11,9,5,5,5,4,3,9,6,3,10,5,1,5,4,5,3,1,6,7,3,5,2,3,1,5,2,2,2,3,2,3,2,2,3,0,1,2,1,0,4,1,1,2,5,3,1,2,2,2,4,3,1,2,4,8,3,5,3,8,2,2,13
S01010150,,330,,2,2,2,6,3,3,1,1,2,1,1,4,6,7,0,1,2,2,2,5,5,3,3,3,6,3,0,1,3,2,0,5,5,2,1,2,4,3,3,1,2,6,8,4,3,2,4,6,6,4,7,5,6,6,5,2,4,9,5,9,4,6,3,7,3,4,3,6,4,7,3,6,3,4,9,5,3,8,2,4,8,4,4,2,1,2,1,2,0,0,1
S01010151,,341,,2,2,1,1,2,3,1,3,4,2,4,0,5,6,2,3,1,5,1,1,5,3,5,6,2,3,0,4,2,3,1,1,3,1,2,1,2,1,2,1,2,3,4,2,2,4,1,8,8,7,4,3,6,4,6,6,4,2,1,1,4,5,5,4,5,6,7,9,7,6,8,3,7,12,6,6,7,8,4,9,8,6,6,4,1,2,2,0,1,3,5
S01010152,,460,,4,6,2,3,7,4,4,0,3,4,3,7,7,2,4,4,2,8,1,3,11,5,3,2,10,6,5,5,5,6,2,5,5,4,0,5,8,1,3,2,3,4,7,5,4,7,10,7,7,9,5,8,7,8,3,8,4,7,6,5,4,8,5,6,6,6,2,5,9,7,4,5,6,11,6,4,7,10,3,7,8,9,7,1,4,1,0,5,0,5,4
S01010153,,494,,0,4,2,1,3,4,2,5,4,4,4,6,7,2,3,3,6,10,4,3,5,4,6,4,2,4,2,6,5,4,3,1,5,5,1,3,6,7,6,2,4,9,10,10,10,10,11,3,8,8,7,5,10,7,6,6,6,5,5,4,6,2,6,8,9,11,9,4,8,6,5,14,6,6,12,4,13,5,7,6,9,3,4,6,4,2,2,1,4,3,7
S01010154,,511,,2,6,0,3,1,5,6,2,3,1,2,3,0,6,4,1,4,2,2,7,6,1,2,3,5,5,5,1,6,2,9,4,9,3,6,3,5,2,4,4,3,6,9,3,3,7,7,8,11,7,6,7,13,5,7,12,6,7,8,6,8,7,5,6,10,7,4,5,12,10,6,7,7,10,7,8,9,7,13,11,6,10,9,4,5,3,9,3,0,4,13
S01010155,,444,,2,2,3,2,0,0,3,6,1,5,1,2,4,2,3,5,5,4,4,4,1,4,5,2,5,3,5,3,8,4,4,0,1,3,3,1,1,1,4,2,3,2,2,5,7,6,5,6,7,9,8,13,5,6,2,10,8,5,4,8,5,7,8,3,11,5,2,4,8,8,3,6,7,11,7,6,8,8,5,10,2,12,6,9,3,6,6,6,5,6,12
S01010156,,287,,1,1,3,4,2,2,1,2,2,2,2,1,1,9,3,5,3,4,4,2,2,3,2,1,3,2,2,2,1,6,2,3,2,0,6,1,3,3,2,3,2,4,2,4,2,5,5,4,6,4,3,6,3,6,4,3,6,3,2,4,4,4,1,3,3,3,5,4,6,2,6,3,2,5,5,6,4,1,3,8,2,1,4,4,2,3,0,2,3,1,6
S01010157,,326,,2,2,1,4,1,1,4,3,4,1,3,4,0,5,1,3,10,3,6,1,6,5,4,3,4,1,4,0,4,2,5,1,0,5,4,2,1,4,3,6,6,4,3,5,5,4,7,8,7,5,6,5,10,5,3,4,6,4,5,2,8,4,2,4,8,6,0,4,3,1,5,2,2,3,3,5,5,4,5,7,4,2,4,2,3,1,1,0,1,0,0
S01010158,,515,,6,4,4,2,6,4,4,3,4,3,2,3,4,7,2,5,4,6,3,5,4,9,7,5,6,8,4,4,5,4,2,10,7,3,2,4,3,8,7,9,6,12,5,4,9,4,6,6,9,6,5,8,5,6,13,5,12,6,6,7,4,10,4,3,11,3,6,5,6,11,3,9,6,13,6,8,12,4,4,9,8,8,5,5,0,4,3,1,4,2,6
S01010159,,396,,0,3,9,6,1,0,2,4,4,3,2,9,3,0,1,3,2,1,4,1,3,4,4,1,3,4,4,3,6,5,2,5,3,3,7,7,1,3,1,4,5,5,6,4,5,9,1,9,4,7,8,6,9,7,4,4,6,2,3,5,6,8,6,3,5,7,2,6,4,5,7,8,12,10,2,7,8,3,6,5,6,3,3,5,0,6,3,4,0,0,6
S01010160,,256,,5,3,7,3,7,5,7,4,2,5,0,1,2,1,1,2,1,1,4,5,8,8,11,6,11,7,5,8,7,10,8,5,4,0,6,5,6,5,3,1,4,5,5,3,1,5,4,4,0,2,1,1,2,4,3,4,0,1,2,1,0,1,1,1,0,0,0,1,1,4,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S01010161,,346,,6,5,5,5,1,6,6,6,7,7,5,7,1,11,5,4,5,3,3,5,6,2,5,1,4,5,8,7,8,2,4,3,3,3,1,4,2,6,5,4,12,5,9,8,5,12,11,8,11,7,5,6,4,3,5,4,2,1,5,2,3,2,4,0,3,5,1,1,1,1,1,0,0,2,2,0,0,1,1,1,0,3,0,2,1,0,0,0,0,0,0
S01010162,,516,,6,15,1,6,5,3,5,6,8,6,4,10,5,7,12,11,5,8,9,8,5,6,13,3,14,8,7,15,10,6,10,8,3,7,7,6,4,2,6,7,8,4,9,15,4,4,8,5,10,6,8,10,5,10,2,7,3,8,2,2,3,0,2,3,2,1,3,0,1,4,3,4,3,1,2,3,5,2,0,5,2,4,4,2,5,2,5,3,3,6,16
S01010163,,318,,1,2,4,2,5,3,2,5,4,8,2,5,2,4,6,6,5,10,6,5,2,2,2,4,2,5,3,5,5,3,5,3,5,2,4,4,3,1,4,4,4,9,7,4,10,5,4,13,9,8,5,3,3,6,2,4,5,3,2,0,4,1,3,2,2,2,0,3,5,5,4,6,2,1,0,2,4,0,3,0,1,3,0,0,0,1,1,1,0,0,1
S01010164,,432,,7,4,3,2,4,5,2,3,6,9,4,7,7,8,5,6,9,4,10,5,6,4,4,6,5,0,4,9,1,10,7,7,1,2,7,3,4,7,8,9,10,4,2,3,5,6,4,9,2,3,4,2,3,7,11,5,4,7,3,5,4,3,7,4,6,3,5,3,9,0,2,1,2,8,6,2,6,5,4,3,5,0,3,3,1,4,3,3,2,3,9
S01010165,,319,,3,3,3,4,1,1,5,6,4,4,4,7,3,2,3,7,4,5,2,2,6,3,8,7,2,9,5,7,2,6,8,4,6,5,4,2,4,1,4,2,3,1,6,4,1,7,5,6,4,5,7,0,10,4,7,1,6,3,1,4,3,4,2,5,3,7,4,0,5,2,2,4,3,4,3,1,1,0,1,3,1,1,0,1,1,2,0,0,0,0,3
S01010166,,380,,8,2,6,0,3,3,1,7,0,0,3,2,4,4,1,7,4,2,8,6,2,3,4,4,2,5,1,4,5,7,9,3,3,4,3,7,7,3,2,3,1,7,5,7,8,7,7,3,1,12,5,11,6,4,5,4,5,4,5,6,6,14,9,9,7,3,3,2,5,9,6,1,4,5,5,3,1,4,3,2,2,2,0,3,2,1,2,1,0,0,1
S01010167,,430,,4,7,4,8,1,2,2,5,1,5,5,2,2,3,6,2,0,3,4,6,3,0,5,6,4,3,6,10,3,4,2,2,8,2,5,6,3,3,5,2,3,5,4,3,4,5,1,3,5,4,2,8,4,8,4,9,8,6,1,8,5,5,17,10,17,8,6,8,7,15,6,10,6,8,3,4,8,2,2,4,4,1,0,3,1,4,1,3,0,5,8
S01010168,,297,,5,7,5,6,5,2,1,2,4,3,4,4,1,3,2,5,3,0,4,5,4,4,2,4,4,4,4,6,4,7,11,6,9,9,3,4,2,4,0,7,5,5,4,4,4,9,0,3,5,4,4,2,6,2,3,2,2,1,2,3,2,2,2,5,4,1,3,1,2,4,5,3,2,3,2,1,3,2,1,1,2,1,1,1,0,0,0,1,0,0,3
S01010169,,473,,5,12,3,9,13,4,8,3,1,0,6,3,12,8,8,3,9,5,11,9,7,8,2,7,10,5,3,15,8,4,5,8,2,10,12,6,7,10,5,11,8,5,10,9,6,5,8,8,5,3,9,6,4,8,2,3,3,5,5,2,4,7,1,1,1,4,5,3,6,3,3,1,2,3,1,1,2,2,3,3,4,2,2,0,1,0,1,0,2,3,11
S01010170,,281,,4,6,4,1,6,3,3,8,1,1,1,2,2,2,0,2,4,2,4,4,4,3,8,8,3,3,2,3,7,4,1,5,8,4,2,2,5,4,4,5,4,5,3,3,2,3,4,6,4,4,6,2,5,5,3,5,1,4,2,7,5,5,8,3,5,4,3,1,3,3,3,0,1,2,0,1,0,3,1,2,1,0,0,0,1,1,0,1,0,0,1
S01010171,,554,,8,11,9,10,5,8,9,9,4,5,6,5,5,9,1,6,7,9,12,13,11,8,10,5,13,9,4,7,8,7,6,6,4,7,8,6,6,7,7,5,12,7,13,8,5,9,3,16,9,9,11,9,5,8,5,6,6,3,4,6,3,3,4,4,5,2,8,5,9,1,3,6,5,3,9,4,2,3,4,1,3,5,1,1,3,1,1,2,2,0,2
S01010172,,364,,3,0,0,0,4,2,4,0,2,2,3,0,0,1,1,0,1,0,1,0,3,4,2,0,2,9,6,6,6,0,6,5,5,3,4,2,4,2,5,5,6,6,3,3,2,6,10,1,3,2,3,7,4,5,6,4,8,7,5,6,9,1,5,4,7,3,8,3,3,6,6,4,7,9,5,4,4,8,5,5,3,12,5,8,3,6,7,5,1,0,8
S01010173,,430,,9,4,3,5,3,5,0,2,2,3,2,1,6,3,7,5,10,12,4,5,5,5,5,1,6,4,4,3,5,3,5,5,4,5,3,1,6,3,3,3,9,6,5,4,6,10,11,7,8,6,4,6,4,8,6,3,6,5,2,5,6,4,4,5,5,2,0,3,0,5,3,6,7,6,5,10,6,8,9,4,6,4,6,2,4,4,4,3,5,0,3
S01010174,,311,,2,4,1,5,2,4,4,4,4,1,5,3,4,6,5,0,2,5,2,3,8,2,1,4,2,4,1,1,2,3,5,4,2,3,3,3,3,3,3,3,2,3,3,2,3,4,5,8,4,10,5,5,6,6,5,4,3,5,2,2,8,4,4,3,6,3,2,1,6,3,2,2,3,7,2,3,3,3,3,2,2,2,4,4,1,1,1,2,2,3,6
S01010175,,256,,9,3,1,6,2,4,6,4,2,4,2,1,4,0,0,3,4,4,3,5,2,2,3,2,3,1,9,2,3,3,2,4,0,0,4,3,0,3,5,3,3,5,1,1,3,4,2,2,5,6,5,3,0,9,5,2,2,6,2,5,2,4,2,4,5,5,2,1,0,1,0,2,3,1,1,1,3,0,3,4,1,1,0,1,2,1,3,1,3,4,3
S01010176,,398,,5,4,7,3,4,4,0,5,6,2,6,0,4,7,4,3,6,3,1,3,0,0,5,2,3,1,0,6,4,5,3,5,4,4,4,5,6,3,6,3,1,1,9,7,7,10,5,4,7,3,7,7,3,9,7,6,5,6,5,1,5,5,6,5,2,7,4,5,4,5,3,4,5,4,8,6,8,2,4,7,7,2,10,3,4,4,1,1,3,2,6
S01010177,,426,,4,7,6,9,10,11,11,7,2,2,12,6,3,5,8,4,5,8,2,4,10,7,4,5,4,8,10,8,3,1,5,6,5,9,6,8,8,3,4,4,9,5,3,6,4,7,6,6,12,8,1,5,5,8,7,5,6,3,4,4,5,3,3,4,3,5,2,8,2,0,4,3,0,4,2,3,2,1,1,4,0,2,1,0,0,2,1,1,0,0,2
S01010178,,578,,7,8,10,13,12,13,9,9,10,7,6,10,4,6,17,17,5,7,9,7,8,3,11,9,8,9,8,6,6,7,7,4,4,6,10,10,7,8,9,8,10,8,13,7,10,15,12,12,9,5,3,7,7,6,5,9,7,7,4,6,4,4,3,4,6,3,2,5,3,2,5,3,5,5,1,4,5,1,4,4,1,2,2,0,0,0,1,0,1,0,2
S01010179,,458,,6,6,6,4,4,10,4,3,1,5,5,5,4,9,5,5,6,8,3,6,4,2,10,5,5,7,5,8,7,8,5,7,4,5,6,1,0,1,10,6,3,9,5,10,7,8,10,11,8,4,13,7,10,14,6,10,4,2,5,6,5,7,4,5,4,5,3,6,4,4,5,6,1,4,3,2,7,3,2,5,0,2,3,2,0,1,1,0,0,0,1
S01010180,,302,,10,8,11,9,5,7,3,5,2,2,4,4,2,2,2,4,1,0,3,7,1,2,5,3,5,5,8,3,7,8,14,9,5,10,8,5,8,6,5,8,7,1,5,6,7,5,2,3,4,6,4,0,1,1,2,3,2,3,1,1,1,2,1,3,0,0,0,1,0,1,0,0,0,1,0,2,1,1,2,0,2,2,1,1,0,0,0,0,0,0,0
S01010181,,335,,4,5,3,1,3,4,4,3,2,2,6,4,3,5,6,4,3,3,1,4,8,2,7,5,4,0,3,3,4,3,1,7,7,3,2,3,4,5,1,4,5,7,2,5,4,3,3,9,7,11,1,9,3,10,6,2,5,4,4,6,4,1,3,4,5,5,1,5,3,4,4,4,9,4,5,3,3,1,2,1,3,2,1,1,1,1,1,0,1,1,0
S01010182,,352,,2,3,4,3,4,0,0,4,2,5,5,6,0,4,3,2,4,2,3,4,9,3,5,5,2,3,2,1,5,10,7,9,2,1,6,1,5,3,2,2,9,9,8,6,4,5,4,2,6,10,6,12,9,7,8,4,2,3,8,5,7,6,4,8,6,1,1,4,4,2,3,1,4,5,8,3,1,2,0,2,1,3,0,1,0,2,1,0,0,0,2
S01010183,,262,,3,2,2,3,4,0,1,3,2,1,1,6,4,2,2,1,4,0,0,6,2,2,5,4,5,6,3,2,1,0,2,2,3,0,4,7,4,1,1,4,3,3,4,4,1,4,3,3,4,3,8,4,1,1,4,3,2,2,3,1,7,5,4,6,7,1,2,3,2,2,4,4,5,2,2,3,4,4,4,2,4,5,2,1,1,0,1,1,2,2,4
S01010184,,345,,5,5,4,2,4,1,7,5,2,2,3,3,2,3,4,5,5,6,2,3,3,4,5,4,2,6,1,13,5,5,6,4,3,7,6,4,1,3,1,7,2,4,8,1,6,10,3,6,4,9,6,2,3,6,2,2,4,4,2,5,1,5,10,2,3,6,1,2,3,6,3,0,9,1,2,2,3,3,3,3,4,1,5,3,2,0,3,3,1,1,2
S01010185,,353,,5,8,0,11,8,2,5,3,4,2,5,9,1,6,5,6,1,5,3,6,4,3,6,3,6,7,6,6,4,4,5,4,0,6,3,4,2,4,7,3,5,8,7,7,6,11,4,5,2,3,4,2,7,6,2,4,5,3,4,5,2,3,0,4,2,2,3,1,5,3,2,5,2,3,6,3,2,6,5,3,1,0,0,0,2,0,0,1,2,1,2
S01010186,,343,,5,8,2,3,1,2,7,5,2,4,1,0,2,9,7,4,4,6,7,6,3,3,4,0,4,3,4,6,9,5,3,5,2,5,1,2,7,4,3,10,5,7,5,3,9,11,5,10,11,2,6,6,7,13,3,2,9,2,3,7,4,2,2,2,4,3,1,3,3,3,0,5,3,1,2,1,1,0,1,0,0,1,0,1,2,1,0,2,1,0,0
S01010187,,331,,1,3,2,5,0,0,4,1,0,5,0,2,6,6,2,4,5,3,7,2,6,6,3,6,8,7,4,3,4,3,8,6,2,6,4,4,7,4,2,7,4,4,1,7,7,3,7,9,6,10,11,7,9,10,3,5,6,5,6,7,3,4,1,3,1,1,6,0,2,1,1,3,1,1,3,2,3,1,3,1,0,2,0,1,0,0,0,0,0,1,1
S01010188,,375,,6,3,3,3,2,3,2,0,4,4,5,3,6,2,3,3,2,5,4,2,6,6,3,4,6,7,9,7,5,6,10,3,3,1,4,6,1,7,7,6,4,3,4,10,5,7,8,14,8,6,3,7,5,6,8,4,1,8,7,4,2,1,7,2,4,3,3,6,3,0,2,2,5,2,5,1,1,1,1,8,0,2,0,4,2,1,1,0,3,1,8
S01010189,,498,,3,10,14,8,11,7,7,8,8,8,9,10,4,9,6,5,5,5,3,11,10,7,2,2,7,6,11,3,4,2,7,5,11,9,7,11,6,10,11,10,9,10,14,10,8,12,12,18,9,15,13,9,7,6,9,7,2,6,5,2,3,2,2,1,2,1,0,1,0,2,2,0,1,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
S01010190,,386,,6,5,8,9,12,5,5,5,6,3,8,5,1,5,3,5,7,6,8,4,2,5,6,3,4,8,4,3,11,5,10,8,8,4,6,7,7,8,7,7,10,12,8,12,12,2,5,8,6,11,6,9,2,5,4,4,4,4,5,1,0,3,2,0,2,0,2,1,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0
S01010191,,377,,6,7,11,8,7,4,9,2,5,8,6,0,5,8,8,7,4,3,6,6,4,2,2,3,0,2,5,2,5,3,8,10,8,11,4,4,4,7,3,6,14,6,13,10,10,11,10,8,3,5,4,7,4,5,6,5,2,5,2,2,3,3,2,1,2,2,1,1,2,1,0,2,0,1,1,1,0,3,2,0,1,1,0,0,0,0,0,1,0,0,1
S01010192,,435,,4,10,7,7,4,7,8,14,11,7,7,6,9,6,11,5,2,4,4,4,2,2,1,3,5,6,5,7,2,8,1,3,10,10,4,8,12,10,15,1,7,15,13,9,14,15,12,7,7,4,7,9,9,5,6,7,4,2,3,2,4,2,5,3,1,0,2,1,1,1,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
S01010193,,447,,6,6,3,5,4,5,3,2,7,5,1,2,4,10,4,5,1,5,5,4,1,4,5,6,4,3,5,8,2,3,5,5,3,1,3,6,2,5,4,6,6,5,10,9,11,8,5,7,16,12,9,5,9,6,3,2,2,5,6,3,3,4,8,6,3,7,5,2,4,1,2,3,2,4,3,3,5,4,3,3,2,0,6,2,3,7,5,4,5,5,26
S01010194,,342,,5,1,2,2,1,1,2,2,3,1,3,2,1,2,3,2,1,4,5,7,8,5,3,0,5,5,3,5,1,4,0,1,4,1,1,2,3,2,1,3,4,6,9,6,4,5,8,3,8,12,4,7,5,5,3,7,6,1,4,3,6,3,5,5,5,2,10,4,5,6,6,1,4,2,9,7,5,5,3,5,1,4,3,2,5,1,2,0,1,1,7
S01010195,,285,,0,1,0,0,2,2,2,9,7,3,5,2,5,3,2,6,7,9,3,1,5,4,0,1,3,7,2,3,0,3,2,1,1,4,1,3,4,5,3,2,5,6,8,9,4,6,7,5,5,3,7,7,2,1,5,2,3,2,2,2,1,2,4,4,4,1,2,2,2,2,3,5,2,3,1,5,5,4,0,4,2,3,3,1,2,2,1,0,0,0,1
S01010196,,385,,5,2,5,2,1,3,2,3,4,2,0,1,4,5,4,9,5,10,4,2,2,8,5,3,1,3,5,6,1,4,2,4,3,2,7,4,3,1,3,2,4,3,6,6,6,7,5,7,6,5,8,7,7,6,9,10,7,5,4,4,6,3,3,7,7,2,6,4,10,4,4,6,4,7,7,3,0,2,5,1,4,2,3,2,4,5,0,3,0,1,6
S01010197,,368,,6,0,4,3,2,5,5,2,7,1,3,4,1,6,2,2,6,6,10,11,4,10,4,5,7,5,4,2,4,1,1,8,2,2,5,2,2,6,2,5,4,3,2,10,9,6,9,7,6,11,13,9,10,5,9,3,3,2,4,4,2,3,7,2,4,5,1,0,2,4,2,1,4,4,2,5,2,1,2,6,1,1,3,2,2,1,0,0,0,0,3
S01010198,,526,,1,3,1,4,3,5,6,7,3,5,5,8,9,8,8,5,6,4,6,12,7,4,12,1,6,2,3,5,4,9,2,3,11,6,3,4,1,8,8,6,5,5,6,15,9,7,7,13,14,9,10,8,9,6,6,3,2,7,2,4,5,4,5,12,8,9,0,7,8,5,8,7,5,6,9,10,7,4,7,6,6,1,3,4,0,5,5,6,0,1,2
S01010199,,297,,6,3,5,4,5,3,4,3,3,0,2,2,3,5,2,3,4,4,3,3,3,6,3,9,6,3,2,2,5,6,4,2,2,3,4,5,7,4,3,2,3,3,6,6,6,6,9,7,5,6,9,7,0,6,3,3,3,1,1,0,3,4,2,2,3,2,2,0,3,2,4,1,5,3,4,2,6,1,3,0,1,0,0,0,2,1,0,0,0,1,2
S01010200,,373,,3,3,1,1,1,3,1,8,2,1,4,3,5,10,4,4,3,3,3,2,6,4,1,3,5,1,1,4,4,4,1,2,4,8,4,2,4,3,4,0,9,6,8,4,10,8,5,5,3,7,4,4,3,6,4,5,8,5,4,3,3,4,2,3,4,4,4,2,4,4,9,6,6,12,5,6,4,4,7,3,4,2,6,5,3,3,5,0,2,2,4
S01010201,,341,,1,4,5,3,5,4,9,5,3,5,7,1,6,5,2,8,5,4,4,1,5,2,3,4,5,3,2,1,3,5,5,4,5,5,4,1,3,6,1,8,2,9,2,5,6,7,6,8,8,4,3,6,3,3,3,6,3,5,1,7,2,2,2,2,2,4,3,2,6,3,2,3,4,2,5,3,4,1,5,4,3,3,2,2,0,1,1,3,1,2,3
S01010202,,400,,5,14,12,6,4,8,3,2,10,2,4,12,6,4,4,5,1,0,8,3,7,9,4,7,15,10,9,6,3,14,7,8,9,7,13,7,8,6,8,6,7,9,8,2,5,6,3,5,6,7,4,3,3,5,3,1,1,4,4,3,1,0,4,1,2,1,1,1,2,4,3,2,3,0,0,1,1,1,1,1,3,0,1,1,0,0,0,0,0,0,0
S01010203,,373,,2,7,5,3,6,1,3,10,10,4,11,4,9,3,6,5,9,6,9,8,4,3,5,5,4,3,3,1,9,2,10,5,3,7,2,5,4,5,6,6,5,13,5,14,8,11,7,5,7,8,6,1,4,7,6,7,2,2,4,2,2,2,2,3,3,2,0,4,3,3,0,0,1,1,1,2,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0
S01010204,,435,,3,4,4,5,5,1,2,8,7,0,4,5,5,4,7,5,9,4,5,10,7,5,9,8,6,3,5,10,3,10,4,8,8,10,5,4,4,3,4,7,6,2,12,5,8,10,8,5,12,13,9,3,14,8,3,6,0,4,5,4,4,2,4,5,5,1,1,2,0,7,2,4,4,7,4,3,2,2,1,2,0,4,1,2,1,0,0,4,0,0,4
S01010205,,376,,3,2,5,2,1,1,4,5,2,2,2,1,1,3,5,5,3,2,4,3,5,2,5,4,4,6,4,4,5,12,8,6,6,8,3,1,3,10,10,8,3,9,3,3,7,15,6,6,6,6,4,7,10,9,4,7,2,2,5,6,3,10,1,5,5,6,6,4,4,5,6,1,2,1,5,1,5,1,2,3,3,3,0,0,1,1,0,0,0,1,1
S01010206,,238,,25,13,4,6,4,2,2,2,2,2,0,0,0,0,1,2,0,4,1,4,5,5,6,6,9,10,9,4,10,6,10,11,5,10,8,4,9,1,3,2,3,1,2,2,6,3,4,0,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S01010207,,426,,8,4,19,13,5,12,12,17,11,12,11,8,8,10,7,9,9,2,6,6,7,3,6,6,3,3,4,6,2,10,7,1,7,14,11,11,9,5,2,1,5,8,17,5,5,6,3,6,0,2,1,2,4,5,1,1,4,2,2,0,3,3,3,0,3,3,1,2,3,3,5,2,0,0,2,0,0,0,1,0,1,0,2,1,0,0,0,0,0,1,1
S01010208,,469,,5,5,7,3,3,1,0,8,7,2,4,3,1,4,5,4,0,1,4,3,7,4,5,4,8,5,19,5,10,8,12,12,19,13,2,9,3,11,5,10,9,7,6,10,8,9,9,7,13,11,8,10,6,4,3,9,1,2,3,4,3,6,0,10,4,4,3,5,3,3,5,3,3,4,4,2,3,2,4,2,6,1,1,1,5,0,1,0,0,1,0
S01010209,,515,,5,0,2,1,4,3,6,6,2,4,7,2,5,3,6,5,3,6,9,7,3,0,4,5,7,9,3,10,11,3,6,8,2,7,9,4,8,8,8,3,10,9,9,5,13,8,7,12,4,6,5,7,4,8,9,6,3,6,3,4,8,3,6,3,4,2,2,12,4,4,10,5,4,3,6,8,3,8,7,4,7,5,2,3,6,12,1,5,5,5,16
S01010210,,489,,11,3,7,1,2,6,3,5,4,0,4,8,5,3,4,6,6,3,5,6,3,8,7,5,2,5,6,6,6,2,5,4,6,7,2,3,2,1,5,5,6,6,14,13,6,8,10,8,7,13,5,10,8,8,5,7,3,6,2,4,2,1,8,8,5,5,4,4,4,5,3,10,9,10,7,8,10,5,7,5,7,7,4,2,2,3,5,3,1,1,3
S01010211,,452,,2,6,6,4,4,5,6,3,1,2,4,4,5,4,3,7,6,4,4,5,6,3,5,4,9,6,8,7,5,9,3,3,2,4,1,3,5,6,1,8,9,11,5,8,2,12,12,8,1,11,3,6,8,6,5,5,4,4,0,3,5,11,3,5,8,6,7,3,9,8,8,9,3,10,5,5,7,6,6,2,5,2,2,3,1,1,0,1,3,0,2
S01010212,,546,,7,7,9,7,4,7,3,8,13,6,3,0,3,6,7,6,4,8,6,10,7,7,8,11,16,8,9,6,10,12,11,7,5,5,9,6,4,6,12,8,3,9,1,7,10,10,8,6,5,6,10,5,5,9,5,4,9,5,4,6,2,5,5,3,4,4,1,4,4,4,3,4,9,5,4,8,6,6,5,7,6,3,2,3,2,2,2,2,2,6,5
