"Table 1c: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90
S01007610,,297,,1,1,2,2,4,4,2,0,3,2,1,3,2,1,2,1,4,0,4,2,5,5,3,8,6,2,3,4,2,1,4,7,3,2,3,1,6,1,3,4,1,4,2,2,3,8,5,1,3,2,6,2,8,3,1,3,4,4,0,4,5,3,7,2,2,5,1,5,3,3,0,2,5,2,2,3,4,3,5,5,4,4,5,6,3,3,2,2,4,4,13
S01007611,,470,,5,10,3,3,7,5,9,4,3,5,4,6,1,4,0,2,3,4,0,0,6,11,2,5,4,10,7,11,9,9,2,6,6,7,2,2,2,3,2,6,6,6,6,8,6,4,1,6,0,4,7,3,11,5,5,8,2,7,2,8,5,7,4,4,2,11,9,6,5,6,4,5,9,4,5,6,6,2,6,3,13,3,10,4,7,2,4,7,2,5,9
S01007612,,476,,6,5,4,6,1,9,0,2,3,4,2,3,1,3,9,2,4,6,6,5,12,21,20,15,18,6,16,0,10,8,7,1,13,3,9,5,8,10,7,5,9,2,2,4,1,10,2,1,10,9,9,3,9,4,7,3,7,6,5,6,5,2,1,1,1,5,3,6,5,4,2,2,5,6,3,3,3,3,4,1,1,1,4,2,2,3,2,3,0,0,9
S01007613,,382,,3,2,4,1,1,8,1,3,3,1,3,2,4,6,1,2,7,8,6,2,1,10,4,5,6,4,5,6,5,7,1,5,6,4,4,6,4,1,7,7,2,3,6,5,3,4,7,12,4,6,8,5,9,9,8,4,6,7,3,5,4,1,2,7,5,4,4,6,4,4,3,4,5,5,2,5,3,3,4,2,0,6,3,1,2,3,2,0,2,2,2
S01007614,,486,,3,3,6,3,7,5,3,6,8,3,2,6,6,1,3,13,8,4,8,0,8,2,6,7,4,3,1,4,6,1,2,3,6,3,5,7,7,4,4,2,12,4,11,9,11,4,13,10,9,9,11,10,12,4,4,2,4,9,8,7,6,5,7,7,7,2,3,5,5,8,9,7,7,7,8,4,3,1,6,4,3,6,2,5,2,2,1,2,1,0,5
S01007615,,569,,1,4,4,2,6,7,2,7,6,4,7,11,4,3,9,7,11,7,8,3,6,4,9,5,9,9,4,8,0,8,7,4,9,7,7,7,5,7,11,11,8,4,5,7,8,16,5,9,11,8,12,9,10,7,5,9,9,12,6,7,5,9,4,6,8,7,11,8,8,6,7,7,7,3,4,0,3,5,8,7,2,3,2,5,1,3,2,2,4,0,5
S01007616,,379,,3,1,3,6,5,4,6,3,0,2,1,3,4,6,2,5,1,3,5,4,10,5,5,7,9,2,3,11,3,5,0,4,1,7,5,4,4,3,2,2,0,2,5,8,14,5,3,6,4,5,9,6,11,2,4,5,2,3,6,7,5,3,12,7,4,2,5,2,0,5,3,4,6,2,6,2,2,3,5,5,5,5,5,4,3,0,0,2,3,2,1
S01007617,,283,,1,2,3,4,2,3,1,7,5,2,1,2,4,3,4,5,4,1,4,5,2,2,4,1,3,3,1,4,1,2,1,4,6,4,4,9,7,4,2,2,4,2,2,4,4,11,6,3,2,4,3,1,3,3,3,6,2,3,3,3,5,3,3,3,3,3,0,5,2,3,4,3,4,3,4,4,4,4,2,3,3,2,4,0,0,2,2,1,1,0,2
S01007618,,332,,2,4,3,0,3,8,3,4,6,4,4,3,2,2,2,2,5,11,5,5,1,5,2,2,5,5,4,3,4,0,1,1,3,3,0,5,6,5,6,6,4,5,8,6,4,3,6,2,1,3,1,6,7,3,2,6,4,1,1,7,4,5,3,4,6,3,3,2,2,3,4,4,1,6,2,5,2,4,4,6,3,6,3,4,3,2,1,0,1,5,6
S01007619,,315,,5,4,5,2,3,0,5,0,2,4,2,2,5,1,4,3,0,5,5,1,6,4,5,2,4,4,5,1,4,2,5,1,5,5,6,1,3,0,0,1,4,5,5,5,3,4,3,11,3,7,2,5,4,5,7,5,9,3,12,3,5,3,4,2,3,4,4,6,3,4,2,4,3,1,2,3,3,3,5,6,3,0,3,5,2,1,0,0,0,1,3
S01007620,,296,,2,1,4,2,3,3,2,0,3,4,3,0,2,2,0,2,0,1,2,2,4,4,4,1,0,1,3,0,0,5,2,4,6,5,5,6,4,2,1,3,2,7,2,3,3,6,2,7,4,1,9,5,7,3,1,4,5,5,7,5,3,5,7,2,4,2,9,6,5,9,4,6,8,0,10,4,4,2,2,3,4,2,1,1,1,1,1,0,2,0,2
S01007621,,337,,5,3,4,8,5,1,1,3,1,3,1,3,4,4,2,3,3,1,4,2,2,3,2,9,2,3,5,0,2,6,5,7,4,2,7,3,4,1,5,0,3,2,1,5,5,8,6,3,1,1,5,6,6,5,5,9,8,5,3,2,3,6,4,4,2,3,4,3,5,2,6,5,6,5,2,8,6,2,5,3,3,4,5,0,4,1,2,1,2,1,8
S01007622,,306,,2,1,3,4,6,4,1,5,2,9,1,2,3,2,4,3,5,6,3,5,3,1,0,1,5,2,1,4,4,4,1,6,2,8,2,0,4,5,1,3,3,4,4,4,4,6,7,4,2,4,8,6,7,4,5,0,1,3,7,4,5,4,5,6,1,4,3,8,0,4,3,1,1,1,5,2,4,5,1,3,1,4,1,1,2,2,3,0,2,1,8
S01007623,,302,,1,8,1,6,3,4,1,2,2,3,2,1,5,2,4,5,4,4,4,3,4,2,4,3,3,1,0,2,3,2,3,2,5,1,4,2,3,3,1,4,3,9,1,4,4,3,4,11,9,8,3,10,3,2,4,4,5,6,2,6,5,4,1,3,5,2,4,3,2,6,4,9,5,4,4,3,2,2,0,1,3,2,2,1,1,0,1,1,1,1,2
S01007624,,325,,1,1,4,3,4,5,6,2,3,5,2,6,0,4,4,2,1,6,3,3,5,4,6,3,2,4,4,2,1,2,0,6,2,6,3,3,3,4,0,3,2,4,9,5,3,5,6,7,8,9,7,7,9,7,6,6,6,4,3,6,6,3,7,4,3,3,6,5,3,4,2,0,1,2,5,2,2,3,3,1,3,1,2,0,2,0,2,1,1,0,1
S01007625,,271,,2,0,4,3,1,6,1,0,1,1,0,2,2,5,1,1,9,4,4,4,4,2,5,4,6,1,5,4,0,4,3,0,1,2,2,2,0,3,2,2,4,2,5,3,2,4,7,4,4,8,8,3,4,6,6,8,5,4,2,4,7,4,1,2,4,2,4,8,2,5,4,1,1,2,0,2,4,0,1,3,3,3,1,1,2,4,2,1,0,0,1
S01007626,,325,,2,5,3,4,9,6,1,2,3,4,9,2,5,6,3,4,4,2,2,4,4,5,4,3,1,3,4,5,6,5,4,10,9,4,3,1,2,5,2,5,3,4,11,8,12,8,5,9,6,9,4,3,4,6,3,2,7,3,3,1,4,1,1,5,1,2,3,1,1,0,2,2,2,2,1,3,3,1,4,2,4,1,1,2,0,0,0,0,0,0,0
S01007627,,522,,10,12,8,8,13,6,6,13,1,5,1,8,7,7,1,8,2,3,4,4,4,6,9,11,7,5,12,11,10,8,6,10,15,5,10,7,10,7,12,12,9,5,7,10,4,10,8,8,4,8,11,6,4,7,2,8,7,1,4,4,5,5,5,2,0,3,3,2,7,3,4,4,4,11,3,0,0,4,1,0,5,2,3,1,1,3,0,1,1,2,6
S01007628,,361,,2,3,1,2,1,1,5,2,4,6,1,5,2,4,5,3,2,4,3,3,3,1,2,0,3,6,5,5,4,1,1,1,4,2,0,1,2,4,1,7,2,3,3,3,8,7,6,6,7,8,5,8,8,3,8,7,7,6,5,3,5,2,1,5,9,10,6,8,3,5,5,7,4,5,5,4,2,4,5,3,9,1,7,5,3,3,3,4,1,0,2
S01007629,,356,,3,1,4,1,3,3,8,2,3,3,5,4,2,2,2,5,8,6,3,4,5,1,2,2,5,3,1,3,6,3,3,1,4,2,5,1,1,2,7,6,6,5,2,7,3,4,5,8,5,10,6,10,6,4,4,5,4,12,4,3,5,5,2,8,7,3,6,4,1,7,4,5,6,9,3,5,7,3,2,4,1,3,3,2,1,0,1,0,0,0,1
S01007630,,428,,2,5,1,4,3,6,1,2,2,3,2,3,5,4,3,7,4,10,6,5,5,9,4,9,3,1,6,4,2,4,5,2,5,4,6,3,2,4,1,2,0,8,4,6,11,8,6,8,14,9,8,9,12,9,12,6,7,2,6,10,6,3,7,8,4,5,6,11,2,5,4,7,9,2,7,5,3,3,3,2,3,1,2,2,0,0,1,0,2,1,0
S01007631,,302,,1,2,0,3,0,2,3,2,2,2,2,4,2,4,7,5,5,4,5,1,4,0,0,0,1,0,0,2,3,2,1,1,2,3,5,2,3,0,7,3,2,3,3,5,3,5,3,4,4,4,6,6,2,7,4,9,7,8,4,8,6,7,9,7,5,5,7,4,8,4,4,2,2,0,3,2,1,6,2,3,3,3,2,4,1,0,2,1,3,0,4
S01007632,,487,,3,4,4,4,7,5,7,4,4,2,9,3,1,2,3,1,5,6,1,9,2,3,4,4,6,3,10,8,1,9,2,1,4,2,10,3,5,8,8,5,4,6,7,12,9,6,9,10,6,8,9,7,6,4,4,5,1,9,6,6,3,8,10,7,9,8,10,8,10,11,6,7,7,8,3,5,5,2,6,4,5,2,3,6,4,4,2,2,2,0,4
S01007633,,533,,5,2,3,4,6,5,7,5,7,4,5,5,5,6,2,9,4,10,6,2,9,4,4,8,5,4,4,5,6,3,6,8,3,7,2,10,7,1,4,5,4,10,7,8,4,11,4,11,4,10,4,2,11,11,11,7,7,8,14,6,9,8,8,10,10,7,8,7,8,7,1,9,11,4,9,7,2,8,5,4,6,6,2,5,4,2,2,0,1,2,0
S01007634,,337,,1,3,5,2,1,1,4,2,2,3,1,1,4,7,5,2,3,3,2,0,2,2,1,7,1,4,7,3,3,3,8,1,6,0,5,5,5,1,1,3,2,4,6,6,6,4,5,10,8,4,13,5,6,10,3,3,5,6,0,4,8,5,7,4,3,10,5,7,4,5,5,6,2,3,4,2,2,3,5,2,3,2,2,3,3,0,0,1,0,0,1
S01007635,,384,,1,0,3,1,4,3,7,2,2,0,1,2,0,1,0,3,0,1,1,6,2,3,3,0,6,1,0,1,7,1,1,5,0,1,4,2,1,3,4,3,3,1,4,3,2,4,3,2,6,3,1,3,4,4,7,7,6,4,2,5,7,4,9,9,6,9,8,11,7,8,8,5,6,8,5,2,6,13,5,4,9,5,7,6,6,10,5,8,4,4,20
S01007636,,451,,2,2,6,2,3,5,4,5,4,0,7,3,0,4,3,2,5,4,7,1,7,2,2,7,4,3,6,5,5,2,5,3,2,4,5,3,2,3,6,3,6,7,4,9,5,8,7,4,8,7,2,1,3,8,5,7,8,4,6,5,8,3,3,3,8,9,10,12,11,8,4,3,7,4,5,6,3,7,4,7,3,5,4,7,4,4,5,4,3,3,22
S01007637,,464,,8,4,3,1,5,7,5,6,8,4,7,5,0,2,2,5,5,7,2,3,8,3,11,4,1,6,4,9,3,7,6,10,5,6,11,7,4,5,5,7,3,8,2,2,10,6,1,6,6,5,6,8,5,9,7,4,7,7,11,4,0,3,8,6,3,9,10,6,9,4,2,5,3,7,3,5,2,6,5,2,5,2,5,1,7,2,0,7,1,1,7
S01007638,,364,,3,4,2,5,0,3,1,5,0,3,1,1,1,8,1,2,3,1,0,7,5,6,11,5,1,5,8,4,4,7,10,6,5,5,1,3,1,1,0,4,10,4,7,5,1,9,2,3,3,4,4,5,9,6,5,4,9,4,2,3,4,7,5,3,9,6,6,5,3,6,4,5,6,5,4,6,3,3,2,6,2,3,3,2,4,1,1,3,2,2,1
S01007639,,526,,7,8,6,9,6,7,10,1,9,6,5,9,10,3,5,9,6,6,9,6,11,7,4,3,1,11,4,3,7,8,5,3,6,6,3,3,7,5,3,9,1,10,8,11,8,9,15,6,12,7,7,3,7,7,7,6,5,8,6,10,8,7,10,4,5,5,6,2,7,6,3,7,0,7,6,7,6,4,6,1,3,2,1,3,2,2,0,0,1,2,4
S01007640,,377,,3,5,4,1,6,1,5,7,5,7,2,2,3,5,3,3,5,5,0,4,3,2,6,6,5,2,3,5,4,9,9,4,2,1,1,4,5,4,3,7,2,7,7,8,4,2,8,7,4,8,3,5,6,9,8,7,4,3,8,10,11,3,6,10,2,5,5,4,4,3,7,3,5,3,5,3,1,2,2,1,0,1,3,1,2,0,1,0,1,0,2
S01007641,,447,,4,6,4,6,9,7,0,8,1,3,2,9,1,4,6,5,6,4,11,7,3,5,1,3,8,5,5,2,5,9,4,8,1,4,5,4,0,4,5,6,9,3,9,3,7,4,6,8,5,2,9,5,8,10,6,3,7,8,6,7,3,8,7,11,5,8,2,5,5,4,9,4,2,5,7,4,3,7,4,4,2,2,2,3,2,1,1,2,2,1,7
S01007642,,413,,4,1,2,5,3,4,5,3,4,0,2,5,4,2,3,7,2,7,5,2,1,4,4,2,0,0,2,3,0,4,0,2,3,2,0,3,2,0,6,2,4,5,5,4,3,3,5,7,7,4,7,11,5,2,11,5,5,9,6,10,4,5,7,2,11,5,7,14,10,8,5,6,3,3,9,2,6,7,3,2,2,5,4,5,4,5,4,3,5,2,27
S01007643,,457,,0,1,2,1,7,5,5,6,5,6,6,1,2,3,5,8,7,3,7,1,5,6,0,8,6,2,5,1,5,0,3,8,5,0,3,3,2,5,6,3,3,11,2,8,6,10,4,7,11,2,4,11,4,5,8,13,8,7,11,11,14,4,5,6,5,6,3,4,7,5,9,5,8,9,8,4,5,5,5,5,10,2,2,4,5,1,1,2,1,0,4
S01007644,,435,,0,5,1,3,3,3,12,4,2,9,6,9,7,4,2,4,1,2,0,4,3,4,0,3,0,2,3,3,2,3,2,7,0,5,6,6,7,3,3,5,8,6,6,6,7,4,3,5,7,8,8,12,5,6,9,2,5,6,5,9,7,6,8,7,10,11,8,5,3,8,7,7,6,10,12,7,3,2,4,6,3,4,1,3,3,3,0,1,2,2,1
S01007645,,250,,0,0,3,2,2,1,1,2,2,5,2,1,2,0,1,4,3,4,2,4,3,2,2,3,1,2,1,3,0,1,1,1,4,0,1,1,3,0,3,3,2,1,2,3,2,5,4,5,4,5,4,9,6,5,4,5,2,4,10,5,3,7,6,5,5,2,4,4,2,5,4,5,5,5,3,4,4,1,2,1,0,2,2,0,1,1,0,0,1,0,3
S01007646,,305,,5,0,2,1,2,1,3,1,1,2,1,1,0,3,1,3,4,6,2,2,4,2,3,0,1,0,2,2,2,2,0,1,3,3,5,2,8,6,2,2,5,0,1,9,2,9,4,5,5,8,5,4,3,5,7,7,7,6,9,8,3,6,8,5,4,5,5,11,5,0,3,5,4,1,7,2,1,1,5,1,5,4,1,0,2,6,1,1,0,0,3
S01007647,,350,,1,4,1,2,2,1,2,3,2,5,2,3,7,3,1,0,3,5,3,2,5,0,2,0,2,4,8,5,0,1,4,1,1,3,5,1,0,3,4,3,5,7,5,5,9,1,2,7,4,5,6,5,4,4,7,6,5,5,8,9,2,3,9,6,3,8,12,4,6,7,7,3,4,9,5,5,3,6,0,10,1,2,4,1,6,1,1,0,0,2,7
S01007648,,452,,3,0,5,4,6,3,8,2,4,2,6,5,4,2,5,7,1,1,5,7,7,5,3,4,2,7,4,5,0,5,2,0,5,6,5,2,6,0,1,7,7,2,8,7,6,6,3,9,8,6,11,10,9,12,9,5,7,4,4,1,5,6,3,7,12,6,5,11,5,5,6,5,5,8,6,9,1,2,7,6,5,2,4,10,4,1,0,2,0,1,13
S01007649,,348,,0,3,5,1,4,1,6,5,3,1,2,4,4,2,4,3,9,3,2,2,5,3,2,0,0,1,3,1,2,1,4,6,5,3,4,0,2,4,7,6,6,5,3,4,6,7,9,11,10,6,7,3,1,4,2,5,7,9,7,10,4,4,7,1,5,9,3,5,5,10,2,7,5,3,3,3,2,3,2,0,1,2,2,1,1,2,1,2,1,1,6
S01007650,,456,,2,0,0,3,4,4,3,5,5,2,4,7,2,2,3,3,0,6,6,6,3,4,4,9,2,0,3,4,0,4,2,6,4,0,4,4,2,4,7,5,4,7,4,7,3,10,5,11,5,8,11,8,2,8,10,8,11,10,9,13,7,13,10,8,9,5,9,7,12,8,4,5,6,3,3,3,4,6,6,4,2,3,4,3,0,2,1,3,2,8,4
S01007651,,300,,3,3,3,1,2,1,3,6,2,5,5,0,2,2,6,2,4,7,2,4,4,4,2,4,3,7,4,1,3,3,3,1,3,2,4,3,2,4,3,1,6,7,3,1,6,6,1,6,10,3,10,6,4,5,1,4,7,2,5,6,6,4,6,6,3,0,2,1,6,2,2,3,1,6,2,2,4,3,0,4,3,1,1,1,1,2,1,0,1,0,3
S01007652,,318,,2,1,1,1,3,2,0,4,2,0,3,4,1,2,4,2,4,5,4,0,2,5,4,0,4,7,4,2,4,4,3,5,5,0,6,2,3,1,2,1,1,2,5,8,2,3,7,6,3,8,3,5,8,3,2,5,3,5,5,6,4,1,0,3,6,6,2,5,2,7,8,5,4,4,2,4,5,4,1,4,3,4,3,0,7,2,3,3,3,0,14
S01007653,,472,,2,4,0,5,5,3,4,6,1,7,4,2,7,6,4,4,6,5,4,4,7,3,2,5,8,1,5,4,4,4,1,4,5,10,6,1,4,2,4,1,7,9,8,3,5,7,8,5,8,9,12,11,7,8,9,11,13,7,7,7,4,7,4,6,14,5,6,13,6,9,5,7,9,1,4,11,3,2,2,1,5,1,4,5,1,3,3,3,1,0,2
S01007654,,565,,3,4,4,9,8,3,4,7,4,6,5,7,2,3,7,10,9,7,6,8,5,4,10,0,6,6,4,7,6,1,8,10,1,4,4,3,2,10,7,6,4,3,9,6,4,5,7,13,8,14,5,8,11,13,7,7,9,4,5,12,6,12,3,14,4,13,4,9,9,7,10,7,11,12,4,2,9,4,3,4,2,5,4,6,4,6,3,3,0,2,9
S01007655,,408,,2,5,9,5,2,6,4,7,4,5,3,5,3,5,3,1,3,9,9,4,4,0,3,1,4,0,2,2,2,0,5,3,3,0,2,5,3,4,3,6,6,3,8,10,8,6,3,4,7,9,4,10,3,7,12,2,10,5,8,5,8,4,7,10,6,6,12,9,8,6,5,4,6,4,3,4,4,7,3,2,2,2,1,1,2,0,0,2,2,1,1
S01007656,,424,,1,2,2,3,6,6,6,7,3,7,3,1,4,6,5,7,8,7,4,4,5,3,3,3,7,3,2,4,2,2,4,7,1,4,3,1,7,4,5,3,4,3,7,7,10,9,10,9,6,10,2,5,12,8,5,6,4,9,3,5,5,0,6,11,5,14,8,5,9,4,7,7,10,0,9,4,2,2,3,2,2,1,2,0,1,1,0,1,2,0,2
S01007657,,226,,3,2,1,3,0,3,0,1,1,5,1,1,3,3,3,4,0,2,5,2,3,3,0,1,2,4,2,0,3,2,3,5,1,5,1,2,1,1,1,2,5,4,3,1,5,6,5,1,1,5,4,5,4,2,5,1,5,8,4,3,7,4,3,2,5,5,2,3,3,2,2,1,5,2,3,2,3,0,1,1,0,3,1,0,1,1,1,1,0,0,0
S01007658,,273,,2,2,0,0,2,0,3,3,5,1,1,1,3,5,0,3,7,4,2,3,3,1,4,3,4,5,2,3,2,3,1,1,0,3,1,2,3,1,1,0,2,5,3,1,3,9,5,6,2,8,5,8,6,3,5,8,7,5,2,9,4,2,4,1,3,1,10,2,4,3,10,2,3,2,5,6,1,0,1,2,2,0,1,1,0,0,3,2,1,0,5
S01007659,,394,,1,4,3,4,6,4,7,1,1,8,4,11,2,4,5,4,11,2,3,2,4,2,4,6,4,3,3,3,2,7,1,1,7,4,6,3,0,1,5,9,3,5,5,7,6,9,4,10,4,6,10,6,5,8,5,5,4,6,4,6,5,4,5,3,2,3,5,4,5,6,10,9,2,5,6,2,2,4,2,5,4,2,2,1,3,3,1,0,1,2,6
S01007660,,405,,4,5,3,9,5,6,4,0,5,5,0,0,2,3,3,5,4,4,4,4,8,3,4,7,5,10,6,2,8,3,11,6,7,5,7,0,2,4,2,2,6,0,3,5,6,7,6,12,7,10,7,8,10,6,9,4,6,1,12,4,4,12,6,6,6,11,5,3,3,1,3,5,6,5,1,1,3,0,1,2,0,2,1,3,3,2,0,1,0,1,2
S01007661,,331,,5,1,4,4,2,7,2,2,0,2,4,4,2,3,1,3,4,5,4,9,4,2,1,6,0,7,1,3,0,1,3,1,0,3,0,6,1,2,4,1,9,4,4,5,9,7,5,5,8,6,8,4,5,9,4,8,3,2,3,9,0,3,4,7,1,6,0,5,5,5,4,4,3,4,3,2,1,2,2,5,4,3,2,4,5,1,0,2,4,0,9
S01007662,,459,,3,3,6,9,2,12,4,6,1,5,6,5,3,0,3,6,3,4,1,5,3,2,6,3,4,10,14,1,4,3,3,0,4,2,10,2,1,3,8,10,3,5,10,7,5,3,6,5,12,10,7,4,8,6,8,7,9,5,3,4,5,6,4,5,4,8,10,5,5,4,5,7,8,4,0,9,4,3,6,8,6,5,1,8,7,2,2,6,0,0,5
S01007663,,454,,3,2,0,6,2,8,6,6,3,7,4,1,2,4,4,2,5,4,11,5,4,6,8,11,5,0,2,3,3,9,4,6,5,4,2,2,1,1,7,2,2,11,7,0,5,8,5,6,2,10,4,8,8,8,10,4,7,8,9,4,8,6,11,4,7,7,6,5,7,7,9,8,8,3,4,5,3,2,7,2,3,1,5,6,1,5,6,1,3,2,6
S01007664,,312,,3,6,6,10,3,3,5,0,3,2,3,1,2,2,5,6,0,0,9,3,3,0,2,3,6,2,1,1,1,6,4,9,2,4,4,5,3,3,5,3,5,2,6,4,6,3,5,4,0,4,2,4,9,3,4,2,5,3,7,5,3,2,4,3,4,2,6,5,3,1,6,6,3,1,4,1,4,2,3,0,6,3,3,1,3,3,0,0,0,2,6
S01007665,,328,,4,5,6,4,6,1,6,7,6,6,4,2,2,4,4,5,5,3,3,3,0,8,0,1,4,7,7,7,4,7,6,8,0,6,5,3,1,4,4,7,1,1,3,10,6,5,2,6,3,1,6,5,7,2,4,5,4,1,5,3,2,4,5,2,2,0,5,1,2,5,5,2,2,3,5,3,1,1,4,1,3,5,1,1,1,0,2,2,0,1,2
S01007666,,261,,0,1,0,1,0,1,5,1,1,3,3,5,2,3,9,4,2,1,3,2,1,3,1,1,2,2,0,0,3,0,2,0,0,0,2,1,5,1,5,5,3,4,2,7,2,4,4,11,4,3,5,9,5,5,2,1,6,3,4,6,4,6,3,5,2,0,3,4,7,4,3,7,1,3,5,4,3,3,1,1,6,1,3,1,0,3,1,2,1,0,3
S01007667,,343,,2,2,2,7,4,7,5,3,3,0,2,1,4,5,7,3,5,0,3,6,4,2,3,5,2,0,4,3,1,3,9,2,5,2,2,3,2,4,8,7,4,1,3,1,9,8,4,3,6,4,3,10,5,6,4,5,7,4,6,4,5,5,6,4,4,6,5,4,5,3,4,1,9,5,2,1,3,4,5,2,9,4,2,1,0,0,2,0,1,0,2
S01007668,,587,,9,10,6,4,7,11,7,7,8,5,8,5,5,7,9,1,5,6,6,1,3,7,3,12,8,8,2,12,2,4,2,8,6,7,11,8,4,7,3,11,4,10,3,14,6,10,9,8,1,9,8,3,12,11,9,8,7,5,5,8,9,6,10,5,6,3,7,4,5,6,4,11,5,5,5,7,4,5,6,6,4,9,5,2,6,3,4,3,3,3,21
S01007669,,334,,4,7,0,9,2,8,3,6,5,7,3,3,9,6,3,5,4,3,3,4,4,4,5,4,2,4,7,0,1,6,9,6,2,13,2,4,8,2,3,2,4,3,5,8,4,7,5,0,5,5,8,8,4,4,7,3,2,7,2,2,4,3,2,5,5,1,2,1,1,2,2,6,6,2,2,1,0,1,3,1,0,1,0,3,0,1,0,0,1,2,1
S01007670,,339,,5,1,7,9,6,5,5,7,6,5,8,0,8,3,0,3,2,6,2,4,7,4,5,7,7,3,8,2,0,2,4,3,1,5,5,2,4,3,2,3,8,6,12,5,8,4,3,6,5,1,2,7,9,5,6,5,4,5,3,1,5,3,4,0,1,4,4,5,1,0,5,1,6,3,3,0,1,5,1,1,2,2,2,1,2,2,0,0,0,1,0
S01007671,,351,,1,1,0,5,3,2,1,0,4,5,3,9,2,3,1,5,2,6,4,1,7,1,5,3,2,3,4,1,4,1,1,3,1,2,4,2,4,2,1,1,8,5,3,4,8,4,4,6,8,10,8,8,5,4,9,6,7,5,3,4,1,4,5,6,8,4,4,6,6,3,2,7,7,5,8,3,2,6,1,1,2,1,5,3,1,1,0,5,1,4,10
S01007672,,430,,1,0,6,0,2,4,4,2,8,6,3,2,5,2,4,1,6,2,4,3,8,3,3,5,3,1,0,4,0,0,6,1,1,6,1,4,4,3,2,4,2,4,8,3,6,7,6,7,10,5,4,5,3,8,11,4,13,7,8,8,3,7,11,7,6,8,14,6,7,6,16,13,9,6,6,9,4,5,2,4,4,4,0,0,3,6,6,2,0,0,3
S01007673,,349,,4,4,3,5,1,1,0,3,1,4,1,4,1,1,6,4,4,5,2,11,4,5,4,3,4,0,5,4,5,3,4,2,3,0,6,3,8,2,4,3,5,7,3,2,6,9,8,3,5,5,6,7,7,4,8,4,7,4,7,8,5,4,6,4,4,10,7,8,6,2,1,4,3,2,2,3,1,1,4,4,3,4,1,2,1,0,0,0,3,1,1
S01007674,,392,,5,0,7,4,6,4,5,4,5,4,3,5,2,5,2,0,4,2,6,7,0,4,3,2,4,7,6,6,0,7,3,0,0,3,3,5,6,4,3,6,1,4,10,2,7,6,7,3,7,6,3,6,8,9,4,8,5,7,10,6,6,4,10,3,7,4,7,7,3,5,4,1,8,4,5,3,2,4,4,5,4,4,1,2,3,3,2,1,0,0,5
S01007675,,325,,0,2,3,1,2,3,4,1,5,6,4,7,2,1,6,2,1,5,3,0,3,6,8,4,0,2,1,7,1,1,2,0,7,0,0,1,1,3,5,2,10,4,4,1,7,6,4,5,2,4,7,5,6,7,6,10,5,6,2,8,2,8,7,3,5,8,5,8,4,5,6,6,3,3,2,1,3,5,4,2,2,0,2,1,1,1,1,0,2,1,3
S01007676,,343,,3,2,1,2,5,3,2,3,5,2,4,3,2,6,2,6,5,1,3,8,4,4,4,1,2,6,1,1,1,2,8,1,2,0,2,1,2,7,1,1,6,2,0,6,6,5,5,4,3,10,7,6,9,9,8,6,2,8,7,3,8,3,6,5,5,8,7,10,4,2,2,4,2,4,6,0,3,3,7,3,7,5,0,1,1,1,2,0,1,0,2
S01007677,,252,,3,3,3,4,5,0,1,3,7,4,2,2,4,3,5,3,4,3,1,4,0,2,4,5,5,3,0,3,4,0,6,3,4,0,1,3,5,1,4,5,1,0,1,3,7,8,7,3,5,5,4,5,3,2,6,4,2,0,3,3,3,1,2,2,1,2,0,3,4,3,4,1,1,4,1,0,2,1,6,1,4,2,1,1,2,0,2,2,0,0,2
S01007678,,400,,1,4,5,5,0,0,2,7,4,1,7,9,4,2,7,1,2,4,1,6,4,9,5,4,5,2,1,1,5,3,3,5,6,3,3,5,2,3,3,4,5,1,8,3,4,7,6,6,5,6,6,2,4,10,3,4,1,5,9,9,2,4,5,4,5,4,6,8,5,6,15,8,3,6,2,6,8,6,4,6,4,5,4,5,4,2,3,0,3,3,2
