"Table 1b: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90
S01009346,,385,,7,12,11,12,12,15,5,11,9,6,4,7,7,3,6,3,5,1,7,1,4,4,2,4,4,2,0,4,3,6,3,7,8,11,13,3,12,13,20,9,8,7,6,5,7,12,8,5,3,0,8,7,3,1,3,4,0,1,0,0,0,3,2,2,2,3,1,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
S01009347,,362,,2,7,5,5,7,8,19,8,11,9,12,8,4,3,9,4,6,4,6,1,2,2,2,1,5,0,1,3,1,2,0,1,1,2,1,3,5,3,11,2,20,9,14,11,11,13,11,3,9,4,7,8,3,5,6,5,4,7,0,0,6,4,1,2,0,2,0,1,1,0,1,2,0,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
S01009348,,269,,4,4,5,10,8,6,2,5,8,7,7,3,0,3,5,8,3,4,2,1,7,1,4,1,2,3,2,1,0,5,4,2,2,3,6,1,6,9,9,7,8,6,7,8,10,5,3,2,7,2,4,4,1,6,2,1,5,3,2,3,2,1,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
S01009349,,425,,14,13,12,8,12,11,11,7,12,11,6,1,4,7,2,1,6,3,2,5,4,3,1,2,5,5,0,9,6,10,9,9,7,8,13,15,7,8,12,8,18,6,9,6,10,16,5,6,10,4,10,1,4,2,2,3,3,1,1,4,0,0,3,1,4,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
S01009350,,304,,6,6,3,10,7,9,5,6,6,3,3,3,9,2,4,4,2,1,6,3,0,1,4,2,4,5,2,6,4,9,13,2,6,8,4,5,8,7,8,4,6,5,9,11,7,6,5,5,7,3,3,3,2,3,1,1,2,1,0,4,1,1,3,2,0,0,1,1,2,0,2,2,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
S01009351,,295,,3,7,5,8,7,9,9,5,9,4,4,3,5,4,2,5,3,3,1,4,1,2,2,4,3,5,1,6,5,5,4,9,8,7,6,8,5,9,7,3,12,12,9,8,5,3,5,3,2,0,3,4,3,5,1,2,0,4,0,2,0,2,1,2,1,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S01009352,,393,,8,8,11,12,12,11,7,4,9,11,1,4,2,3,4,2,3,9,7,5,3,3,1,1,4,3,4,5,5,3,7,7,16,15,8,15,8,16,8,15,8,8,8,12,2,3,7,8,4,4,6,4,7,2,5,5,4,0,1,1,1,0,0,3,2,0,2,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S01009353,,269,,5,11,3,7,7,6,8,3,8,3,3,4,3,2,3,2,3,1,3,0,2,4,0,3,2,5,2,6,6,7,3,8,14,5,4,4,2,9,3,11,3,8,5,3,4,4,5,6,3,5,0,2,3,0,2,4,1,0,2,3,2,3,0,1,2,1,0,1,1,0,0,0,1,0,3,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,1
S01009354,,508,,9,16,7,14,11,17,13,12,11,20,9,11,7,4,3,8,5,7,7,4,0,6,4,2,7,0,1,5,7,6,4,6,8,6,15,10,9,9,16,11,13,14,6,12,19,11,9,5,10,12,5,6,4,4,4,4,7,3,4,4,1,2,0,3,1,4,3,1,2,1,0,0,0,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
S01009355,,430,,2,2,2,4,5,1,3,0,9,5,4,2,8,6,7,1,2,4,4,3,2,5,7,1,4,7,7,4,3,5,0,3,12,1,7,3,2,3,5,7,8,13,8,4,6,6,8,6,9,5,5,3,4,8,8,11,15,4,5,12,7,4,8,8,8,12,6,6,5,10,5,7,4,8,0,4,4,2,4,0,1,1,2,0,1,2,1,0,0,0,0
S01009356,,462,,9,7,3,3,4,7,5,8,1,4,0,2,5,2,6,2,4,7,4,2,4,4,7,5,6,2,4,0,8,0,8,2,9,4,3,7,4,6,8,3,10,5,9,2,10,6,5,6,7,4,6,12,12,3,8,6,9,4,7,9,7,8,10,7,12,11,8,8,7,3,7,6,5,6,3,5,6,2,5,4,2,1,1,1,2,1,2,1,0,1,1
S01009357,,265,,5,1,5,4,6,4,4,6,6,7,3,6,4,4,7,3,3,3,3,3,5,3,3,4,2,3,3,5,2,2,2,5,4,2,3,2,9,4,2,7,3,5,5,7,6,2,6,5,3,6,2,5,4,4,6,1,3,4,1,0,1,2,1,1,0,6,1,5,2,2,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S01009358,,358,,3,5,1,5,1,4,2,6,5,3,5,11,4,8,5,6,7,4,7,3,1,2,4,6,0,3,1,1,2,0,1,1,0,2,4,3,4,4,5,5,5,7,10,8,9,11,8,9,7,13,4,9,9,7,2,7,7,5,5,2,7,8,4,1,4,5,6,2,7,2,3,1,3,0,1,4,1,3,2,2,0,2,0,1,0,1,0,0,0,0,0
S01009359,,388,,5,2,11,9,11,6,3,5,10,5,6,4,3,6,2,4,3,5,9,4,2,4,5,2,6,3,1,6,4,6,6,3,13,7,4,9,7,8,8,7,12,10,15,5,5,10,6,7,5,13,7,3,4,5,3,3,2,5,3,2,2,2,5,1,2,5,2,4,3,0,2,1,2,0,1,1,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0
S01009360,,402,,5,5,3,5,2,4,2,3,0,4,4,5,6,5,4,8,7,4,6,0,5,2,5,8,5,5,1,4,5,5,6,0,4,5,4,6,4,9,5,7,7,6,5,4,5,5,4,7,8,3,5,8,9,2,4,13,7,7,1,3,3,4,7,4,4,12,6,9,4,6,4,4,6,5,10,3,2,3,2,1,3,1,0,0,1,2,1,0,1,2,2
S01009361,,366,,3,5,6,1,5,3,4,2,3,1,2,6,4,6,1,3,3,4,4,5,3,3,4,7,3,7,2,3,0,0,7,2,1,4,5,8,4,7,6,2,5,9,3,12,5,8,8,8,2,6,7,4,7,4,5,7,12,2,2,7,4,5,7,2,6,10,8,5,5,2,5,1,3,3,3,5,3,4,3,0,1,3,0,0,1,1,0,2,0,2,0
S01009362,,506,,7,6,3,6,7,7,4,4,3,4,6,3,5,2,7,4,8,5,14,9,4,7,10,11,12,9,8,4,2,3,6,5,0,5,3,4,2,4,6,5,4,5,7,4,8,12,10,7,12,10,7,9,11,12,9,1,7,7,5,7,8,5,7,11,4,6,13,3,3,6,5,7,6,8,7,2,3,7,2,4,0,2,3,0,2,0,1,2,0,0,1
S01009363,,395,,5,1,4,4,6,5,2,6,2,5,3,2,6,6,6,5,6,9,3,7,5,2,2,7,6,4,5,3,2,6,11,1,4,5,6,10,5,3,1,7,0,7,8,4,5,1,5,7,7,7,3,10,9,5,3,6,2,4,5,8,3,6,4,1,6,10,8,8,5,2,8,7,2,6,2,4,2,2,2,2,1,2,0,4,0,2,0,1,1,0,0
S01009364,,432,,4,7,2,3,9,7,7,5,7,4,7,3,1,3,5,2,4,4,5,6,8,8,5,8,7,8,13,10,6,6,2,4,4,6,6,6,8,5,4,12,5,6,7,6,6,8,6,4,7,6,10,11,5,8,6,6,2,10,6,2,3,3,7,10,9,6,5,4,4,3,0,3,1,4,2,3,0,1,1,0,1,1,2,0,0,1,0,0,0,0,0
S01009365,,272,,1,6,3,1,2,5,0,8,1,4,3,2,6,3,0,4,2,7,1,2,0,3,2,5,1,8,1,3,1,4,7,1,5,5,4,1,4,2,7,4,4,4,2,4,4,2,4,0,4,2,1,6,2,4,4,5,4,4,6,5,3,8,6,3,3,4,5,3,3,4,5,4,2,1,2,3,1,4,1,0,2,0,1,1,2,0,0,0,0,0,1
S01009366,,355,,3,3,5,3,2,5,2,5,4,5,2,4,8,2,2,2,5,2,2,2,0,6,3,8,1,6,3,2,5,7,6,6,4,4,4,7,7,6,3,3,3,9,7,2,8,9,6,4,5,10,9,2,3,4,3,2,5,2,2,5,5,8,4,6,5,6,2,5,3,2,5,3,4,0,9,6,4,1,1,2,3,1,3,1,1,1,0,2,0,3,0
S01009367,,316,,4,6,8,5,2,7,3,3,3,1,4,5,0,4,7,2,3,2,5,2,2,2,1,2,7,3,4,1,10,4,3,7,10,9,2,2,7,2,4,4,5,2,3,0,6,7,3,8,3,7,7,5,1,1,5,6,5,2,11,2,1,1,2,4,2,3,2,5,1,4,4,6,4,3,5,2,1,1,0,3,1,1,2,0,1,2,2,0,0,0,2
S01009368,,283,,3,6,2,1,2,4,4,4,3,3,4,5,5,8,7,4,7,2,3,3,2,7,3,0,2,4,2,3,5,4,4,3,4,0,4,1,1,1,4,2,1,4,8,4,4,6,6,5,6,4,6,9,7,4,5,8,2,0,2,5,3,3,6,4,3,4,5,2,2,1,3,1,1,2,0,2,1,0,1,0,0,0,1,0,0,1,0,0,1,1,3
S01009369,,291,,3,3,5,1,4,4,4,4,1,5,3,4,6,2,7,6,4,4,7,2,3,2,5,0,7,4,3,3,6,1,6,8,5,0,3,2,2,4,5,4,9,2,6,5,2,3,3,2,2,3,4,3,6,7,3,4,4,6,2,3,2,3,3,4,1,3,2,0,3,1,3,2,4,1,2,3,3,2,2,2,0,3,1,1,2,1,2,1,1,0,2
S01009370,,393,,5,7,3,4,2,4,3,2,0,1,2,4,6,7,2,3,2,5,4,3,6,10,5,6,3,1,6,8,4,6,6,2,3,6,4,3,7,4,1,6,5,5,1,4,2,2,8,8,3,4,3,6,11,10,7,4,12,7,11,5,8,4,2,9,7,12,8,3,2,3,4,5,3,5,4,3,5,3,1,2,1,1,2,3,3,0,1,1,1,3,0
S01009371,,244,,2,2,5,2,3,3,5,6,1,3,3,3,3,0,2,0,0,2,3,4,5,2,1,4,1,6,1,7,1,1,4,8,6,7,1,1,4,0,5,3,2,0,1,5,1,8,7,5,1,1,3,3,9,1,4,4,7,3,3,2,2,2,5,4,4,3,7,4,2,1,1,1,1,1,1,1,3,1,1,1,2,1,0,0,2,0,0,1,1,1,0
S01009372,,249,,1,4,3,1,2,1,2,1,2,3,2,4,2,5,2,4,2,2,5,3,4,4,5,6,4,4,1,1,2,1,4,4,2,2,7,2,6,2,5,5,6,5,4,3,6,7,5,6,3,4,3,3,4,2,7,1,5,4,3,3,0,2,1,2,1,2,3,3,4,2,4,1,3,2,2,3,2,0,2,1,1,0,0,0,0,1,0,0,0,0,1
S01009373,,397,,8,8,6,8,3,3,5,8,0,10,6,9,5,6,4,6,3,4,2,8,4,4,2,1,5,10,4,3,6,6,10,3,6,11,4,7,11,0,4,4,3,7,9,12,5,5,7,8,7,8,4,5,8,4,6,8,2,1,2,1,2,4,3,5,3,6,2,1,3,5,4,1,2,9,1,3,1,3,0,3,0,2,2,1,0,0,1,0,0,0,1
S01009374,,457,,5,3,4,3,4,5,9,4,7,5,6,6,4,6,10,4,1,5,5,6,6,8,5,3,8,7,3,4,0,2,4,9,9,6,10,7,3,6,6,1,6,2,4,3,8,7,3,5,7,3,5,9,8,8,6,7,8,6,1,3,13,4,10,7,17,9,5,6,4,5,5,4,9,4,2,6,2,2,4,2,1,2,2,1,1,3,3,1,1,1,3
S01009375,,367,,2,1,4,3,2,1,6,3,6,4,9,6,5,6,3,2,2,6,8,5,5,11,8,2,3,3,5,4,6,4,9,3,5,4,0,4,5,3,3,6,6,4,4,3,9,8,4,4,5,6,13,6,3,2,4,7,5,7,5,6,5,6,6,3,8,5,5,4,2,1,2,3,3,4,5,5,3,1,1,2,1,1,0,1,0,0,1,1,0,0,0
S01009376,,281,,2,7,3,5,4,3,3,4,0,5,3,2,2,3,0,3,3,3,0,4,0,5,6,2,1,4,2,0,2,6,6,1,5,6,5,2,4,4,2,5,2,1,2,4,5,3,5,0,5,5,3,5,2,4,4,3,7,7,4,5,5,3,1,6,7,9,7,5,4,3,7,3,2,1,2,2,0,1,1,1,1,0,2,2,0,0,0,1,1,0,1
S01009377,,855,,11,12,12,9,6,7,7,12,4,3,10,4,3,1,5,4,5,8,23,29,35,42,42,28,26,16,38,28,23,21,34,20,9,18,8,10,16,13,16,23,22,15,13,13,14,10,9,4,5,11,7,12,8,6,9,6,4,8,4,3,3,5,4,2,1,2,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,2,1,1,0,0,0,0,1
S01009378,,494,,11,5,13,8,6,4,11,6,5,9,6,5,7,14,12,16,11,6,10,4,12,7,2,3,5,13,8,6,6,7,7,7,4,9,6,8,7,8,7,6,4,11,9,6,5,3,7,10,5,6,8,6,10,5,5,5,6,7,6,6,4,9,3,2,2,7,4,0,3,4,1,4,2,2,2,0,0,1,0,1,0,1,1,2,1,0,1,0,0,0,0
S01009379,,476,,11,11,8,8,13,13,12,10,10,7,6,10,7,6,9,7,10,3,11,9,3,3,5,4,4,2,2,2,4,5,8,9,2,7,4,20,3,6,6,17,16,15,11,12,4,13,10,11,10,9,9,3,6,4,5,4,4,3,0,4,1,5,0,1,3,3,0,2,1,0,1,2,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
S01009380,,282,,7,1,6,0,6,3,4,4,3,3,2,2,0,5,1,1,4,2,6,7,1,2,4,0,3,5,7,5,4,6,4,5,4,5,3,5,3,1,7,8,4,2,5,4,5,3,5,4,6,3,4,7,13,5,6,9,1,4,4,2,7,4,7,4,1,0,3,5,1,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S01009381,,330,,9,9,1,2,8,3,3,0,5,1,3,3,5,3,3,3,4,10,4,6,6,0,2,2,8,7,4,8,2,5,6,6,5,7,7,2,4,4,6,0,6,6,4,7,5,9,8,6,12,10,4,7,8,4,3,5,4,1,3,3,0,4,3,3,5,4,1,1,2,3,2,2,2,2,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0
S01009382,,369,,4,1,5,4,4,3,4,3,3,2,0,1,3,6,4,5,2,3,3,4,10,4,7,7,4,2,5,6,3,5,5,3,5,8,0,4,2,8,6,2,7,8,9,5,3,1,8,7,4,9,6,1,7,6,4,5,6,5,5,2,9,1,9,9,2,6,7,3,3,2,7,3,5,4,5,2,1,3,1,3,2,1,2,1,2,2,0,0,0,1,5
S01009383,,417,,8,2,3,8,2,4,1,4,4,6,3,4,8,6,3,5,5,2,6,3,2,3,0,8,4,5,4,8,7,3,9,9,12,3,5,2,3,12,7,7,9,7,3,13,4,6,6,12,8,8,3,5,4,13,5,9,5,8,4,6,5,2,7,5,6,3,2,2,0,3,6,5,1,2,2,6,2,4,4,2,4,1,0,1,1,0,1,0,0,1,1
S01009384,,281,,0,0,2,1,5,3,2,4,5,2,2,3,4,5,4,0,3,4,5,3,1,0,0,2,2,1,2,1,1,3,6,2,2,1,2,4,2,5,5,3,10,5,2,3,5,8,14,2,7,5,2,6,2,4,1,3,5,5,2,6,6,8,4,7,3,3,5,2,10,5,1,3,3,3,2,1,3,3,1,0,1,2,0,0,0,0,2,1,1,0,2
S01009385,,244,,2,4,6,2,3,6,1,4,6,2,0,2,2,5,2,1,4,5,1,4,2,2,3,3,2,4,1,0,3,1,1,3,1,2,2,2,4,6,5,0,4,6,4,5,2,2,3,2,3,2,3,2,4,6,9,3,3,3,7,3,6,4,5,3,6,3,5,4,3,2,0,3,0,0,1,0,0,1,1,4,1,2,1,1,1,0,0,0,1,0,1
S01009386,,290,,4,5,2,3,4,1,1,5,7,3,6,2,0,4,2,6,3,2,3,1,4,0,6,4,2,2,6,0,3,7,4,9,3,1,5,0,0,4,3,2,7,5,5,1,7,3,5,4,2,4,3,6,6,2,2,1,2,6,2,2,3,1,2,3,4,5,5,8,5,3,6,1,5,9,4,1,5,3,3,4,1,0,1,0,1,0,0,1,1,0,1
S01009387,,284,,3,4,9,6,5,6,5,4,2,1,5,2,1,1,5,5,2,5,3,1,3,2,7,5,5,1,2,1,3,3,6,1,4,6,2,2,4,5,2,7,4,4,2,2,6,4,6,3,3,4,2,5,8,4,2,3,2,2,0,3,7,4,2,4,4,3,3,3,2,2,1,4,5,3,4,2,3,1,0,2,1,4,1,0,0,0,1,2,1,0,0
S01009388,,473,,14,12,6,10,5,6,10,7,7,6,4,10,8,4,7,5,6,8,9,3,4,6,4,4,8,9,8,5,8,4,15,13,6,4,13,6,8,5,5,15,8,12,6,5,8,8,8,8,4,10,4,8,6,5,7,4,3,4,3,4,2,6,4,1,3,3,6,1,0,1,2,1,0,2,6,1,0,1,3,1,0,1,1,0,0,0,1,1,1,0,2
S01009389,,474,,6,3,3,3,5,3,4,5,2,3,2,1,6,5,4,4,3,5,3,4,5,6,7,6,7,5,2,0,7,6,9,4,4,9,2,1,6,7,7,11,4,5,7,4,6,9,10,12,5,6,10,10,6,10,11,7,10,5,5,3,9,8,4,11,12,9,4,10,6,6,7,10,5,5,8,2,1,5,0,1,3,2,3,1,5,2,2,1,0,1,1
S01009390,,387,,1,4,5,8,8,3,10,5,4,4,9,9,9,8,5,8,7,6,8,8,7,5,1,0,2,0,0,1,4,2,3,1,2,1,6,4,2,6,5,8,9,8,10,14,14,8,9,9,6,9,10,14,5,8,4,9,6,1,5,6,3,5,0,2,1,2,2,2,3,1,1,0,0,0,0,4,0,0,1,0,1,0,0,0,2,1,2,0,1,0,0
S01009391,,334,,7,6,5,9,6,2,6,5,5,4,4,3,10,7,5,4,3,3,7,5,2,3,3,1,4,0,3,1,3,3,0,5,5,2,5,5,5,10,7,9,5,9,10,11,9,5,8,6,10,5,9,9,3,4,6,2,6,5,5,0,2,3,1,3,2,4,0,1,1,2,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S01009392,,288,,2,8,5,3,5,3,10,9,5,1,7,9,5,6,8,11,3,4,2,2,3,0,1,1,0,2,0,2,2,2,4,3,4,6,6,5,6,3,8,3,5,9,5,11,10,5,5,1,10,3,5,5,4,5,2,5,2,0,5,0,1,3,2,1,2,4,0,1,0,0,2,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
S01009393,,335,,3,1,5,2,7,4,4,5,5,5,6,4,1,5,1,2,6,5,2,1,5,2,8,3,7,4,5,0,0,0,2,0,7,2,2,1,1,2,5,7,5,5,5,8,8,5,6,10,11,6,3,3,10,9,8,4,7,6,6,1,4,2,7,4,5,8,3,3,4,3,3,1,0,3,0,4,5,1,1,2,2,0,2,0,0,1,0,0,2,0,2
S01009394,,451,,1,7,7,4,6,2,5,2,0,5,3,7,2,6,2,4,3,7,6,2,3,2,4,1,4,3,5,8,4,4,8,6,5,4,9,5,12,14,12,15,12,6,3,5,6,10,9,4,11,7,3,0,14,0,8,4,3,2,6,3,3,9,5,5,7,8,6,4,5,6,5,4,3,3,0,6,8,3,2,1,2,4,2,1,4,6,4,3,0,4,3
S01009395,,325,,5,0,1,4,2,5,3,10,5,2,2,4,2,6,8,1,6,2,2,1,4,0,2,4,1,3,0,2,0,1,0,1,1,0,1,5,4,3,8,2,4,4,3,5,4,1,5,3,2,5,1,5,5,9,1,8,6,6,7,2,8,7,6,6,11,13,5,4,4,4,5,2,3,7,5,7,6,4,3,2,2,1,1,5,2,0,1,1,1,0,0
S01009396,,386,,2,1,2,3,5,9,0,12,4,3,3,7,5,4,3,7,4,7,5,5,0,1,2,0,4,1,2,10,2,0,1,1,3,4,4,3,2,5,6,4,2,2,0,5,6,4,10,10,9,5,5,8,12,8,4,4,5,3,6,4,9,7,7,6,3,12,8,8,4,8,2,4,8,6,7,4,1,1,3,2,2,4,4,2,2,1,1,1,0,0,1
S01009397,,350,,3,2,1,1,1,2,5,0,8,1,5,3,10,12,3,7,4,4,3,2,5,3,3,5,7,1,6,1,0,3,7,0,4,3,5,0,1,0,3,5,1,6,6,9,5,5,10,9,6,5,4,8,1,3,7,9,7,11,7,5,3,4,3,5,7,10,4,3,4,6,3,7,1,0,2,1,2,2,3,2,1,3,2,3,1,1,0,1,0,1,2
S01009398,,328,,4,3,5,4,6,5,5,2,3,7,4,3,6,6,3,3,3,4,6,0,5,2,0,4,3,5,3,6,5,1,2,3,11,4,1,1,4,3,7,6,3,11,4,4,6,5,6,6,8,2,3,5,4,11,4,7,3,7,5,5,6,4,3,4,4,3,3,3,5,2,0,2,1,3,1,4,2,1,2,0,1,2,1,0,0,2,0,1,0,0,1
S01009399,,337,,1,1,3,4,0,4,3,6,5,2,5,7,3,4,4,2,4,2,1,4,3,3,7,5,3,2,4,3,2,3,4,2,4,7,0,0,4,3,4,2,5,5,6,6,5,4,4,8,6,3,6,10,6,5,4,9,5,7,5,3,6,5,0,9,5,13,6,3,3,4,2,7,3,1,1,2,5,2,1,2,4,2,2,3,1,0,2,0,0,0,1
S01009400,,239,,0,2,3,0,2,2,2,2,3,3,3,4,6,3,1,7,1,3,3,5,3,1,2,0,3,3,5,1,2,2,2,1,2,4,1,1,7,2,3,5,4,2,2,3,9,7,5,5,7,6,4,3,4,5,0,2,0,3,1,7,4,5,2,1,2,0,1,5,2,2,3,4,3,3,2,4,1,3,2,2,2,0,0,0,0,1,0,0,0,0,1
S01009401,,342,,1,2,2,1,3,2,2,6,3,4,2,3,2,4,9,5,8,6,5,5,2,2,4,3,3,4,1,1,2,4,2,1,2,3,3,1,6,1,1,2,4,10,3,5,1,4,5,5,4,5,4,4,4,7,2,2,5,5,3,5,8,4,4,4,14,8,5,4,4,9,8,5,8,3,4,5,4,4,4,4,4,0,6,2,0,3,0,0,2,0,2
S01009402,,459,,2,0,7,3,7,9,2,4,5,4,8,5,2,3,7,9,5,9,6,7,6,7,7,2,4,2,2,1,2,6,1,1,1,2,4,1,4,10,7,6,7,3,5,3,4,8,5,5,15,6,5,9,10,9,6,9,5,0,3,3,8,10,6,10,8,16,7,8,9,6,5,3,3,9,6,3,7,2,3,0,5,3,3,4,1,2,5,1,2,1,3
S01009403,,269,,6,1,1,11,3,3,5,3,2,6,5,3,3,4,4,5,5,6,4,4,4,2,2,8,2,2,3,0,3,1,2,1,0,0,2,3,2,8,4,6,4,1,6,6,7,3,13,2,5,2,2,4,3,4,7,4,3,5,1,4,6,1,7,3,3,4,4,1,4,1,2,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1
S01009404,,273,,7,3,6,5,2,6,5,5,5,3,2,4,2,4,2,3,3,7,4,4,4,4,6,5,3,0,6,1,4,6,3,5,6,5,5,2,3,1,2,0,3,9,2,1,7,5,3,2,0,3,2,2,5,1,3,5,3,5,1,8,3,1,4,5,2,3,4,1,2,3,2,0,1,0,2,1,3,0,5,2,1,0,1,0,1,0,0,2,1,0,0
S01009405,,209,,1,0,3,1,3,1,2,4,4,3,1,5,0,1,3,3,2,4,5,4,1,2,0,3,4,0,1,5,1,0,2,0,2,1,1,1,2,1,1,2,2,3,7,4,4,5,4,5,5,3,2,4,7,5,2,4,3,4,2,4,1,1,2,2,5,4,4,2,5,4,4,3,1,2,2,2,0,0,0,0,1,0,2,1,1,0,0,0,0,0,1
S01009406,,459,,6,8,5,5,7,6,1,7,3,7,1,6,2,7,2,9,6,9,1,7,6,6,4,4,7,7,3,4,2,5,1,7,11,3,9,4,3,3,4,4,9,6,2,8,7,4,3,5,9,7,11,8,10,8,6,6,7,6,4,5,2,8,11,2,10,3,3,5,5,4,2,7,11,10,2,1,2,2,2,6,1,1,3,1,4,1,0,3,5,3,6
S01009407,,268,,2,4,1,3,3,2,2,10,5,3,1,1,3,3,0,6,2,4,2,5,1,1,2,2,3,2,3,3,1,2,3,3,2,10,4,0,2,0,9,3,4,3,4,1,5,6,8,4,2,10,2,3,3,6,3,2,3,5,5,3,6,1,3,2,3,7,5,3,0,1,6,2,5,3,4,1,0,3,3,1,1,3,1,1,0,0,1,1,0,1,0
S01009408,,395,,11,8,10,5,6,1,3,1,7,4,5,2,4,9,3,1,0,5,4,5,2,2,4,6,2,3,7,5,3,6,10,4,7,6,3,3,0,8,7,4,5,8,7,5,6,7,6,6,4,8,5,10,9,7,12,7,6,6,5,8,3,12,4,6,6,5,5,2,1,5,4,3,0,3,2,3,2,1,1,0,2,0,0,0,0,0,0,0,0,0,2
S01009409,,308,,4,7,2,5,5,1,1,0,2,3,6,2,2,3,4,3,5,2,3,10,2,3,5,2,2,4,4,1,3,2,3,1,5,3,3,3,4,1,5,7,7,1,7,5,5,3,3,3,6,4,1,1,6,3,5,2,2,3,5,2,1,3,3,3,5,7,10,6,6,5,6,2,8,4,1,4,1,2,3,3,1,1,1,3,2,3,1,1,1,1,3
S01009410,,435,,7,2,5,8,6,4,6,6,6,11,5,2,6,3,3,2,8,5,8,10,10,5,8,4,4,5,7,7,4,4,5,8,4,9,6,5,2,4,5,7,4,6,7,10,5,10,11,4,8,5,5,7,7,6,7,2,10,11,7,5,4,10,5,3,6,6,0,3,4,2,7,2,2,2,2,1,0,2,4,0,2,1,0,2,0,1,0,1,0,0,0
S01009411,,413,,4,7,4,9,4,7,6,6,2,6,4,8,7,10,6,6,6,1,2,5,6,6,7,8,0,2,2,6,5,7,3,13,1,7,1,5,4,5,6,5,6,6,4,8,3,5,7,8,6,6,7,5,8,7,5,2,8,8,7,6,1,6,5,8,6,6,4,2,3,6,2,5,3,2,1,1,1,3,2,0,4,1,2,3,0,1,0,1,1,1,1
S01009412,,400,,3,7,7,6,3,4,6,0,7,1,6,6,3,4,2,3,1,5,7,2,9,3,3,4,4,0,4,5,8,6,4,1,7,6,13,4,4,5,3,5,8,1,6,12,8,9,9,7,5,6,7,9,4,3,7,7,6,9,7,4,3,5,4,3,1,9,3,5,8,2,3,1,8,2,2,2,3,2,0,1,4,0,4,0,2,4,1,0,2,1,0
S01009413,,494,,5,4,6,8,4,5,4,4,4,6,3,6,2,3,6,5,4,6,10,6,10,8,8,9,8,6,5,7,8,5,6,5,12,7,5,9,6,4,9,6,7,2,8,11,11,4,6,7,7,7,4,6,5,10,8,4,5,6,5,7,3,9,9,9,1,8,9,6,8,6,5,4,4,9,4,1,5,0,5,3,2,0,1,3,1,0,1,0,0,0,4
S01009414,,329,,3,3,6,1,5,2,3,9,6,3,1,3,4,3,10,3,5,2,6,7,2,1,3,5,2,1,0,0,3,4,4,2,1,4,4,1,6,8,3,6,3,2,1,0,8,6,2,5,2,6,6,1,6,2,6,11,4,2,4,9,2,4,9,8,8,2,4,4,6,4,5,1,6,4,1,6,1,1,5,4,2,1,3,0,0,4,1,0,1,0,1
