"Table 1b: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,,,,MALES,,,MALES,,,,,,,,,,MALES,,,,,,,,,,MALES,,,,,,,,,,MALES,,,,,,,,,,MALES,,,,,,,,,,MALES,,,,,,,,,,MALES,,,,,,,,,,MALES,,,,,,,,,,MALES,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+
S01006553,,378,,1,2,4,1,3,7,5,3,4,3,5,5,2,4,1,8,4,4,1,5,3,2,3,3,3,6,1,2,3,1,3,5,2,0,5,4,5,7,2,2,7,3,3,5,1,5,2,5,6,6,5,7,11,2,8,3,5,7,5,3,5,8,5,3,10,4,5,3,3,7,6,10,10,4,3,2,4,8,5,6,6,2,3,4,8,2,3,2,3,0,1
S01006554,,341,,5,5,5,1,1,4,5,1,0,6,7,2,1,3,2,4,2,3,3,0,3,5,7,1,8,9,9,4,9,6,5,5,7,1,3,6,8,2,5,3,7,7,5,5,6,5,9,5,2,3,4,3,6,5,4,4,3,1,12,4,3,3,5,2,2,3,7,3,2,0,0,3,3,4,3,6,3,4,2,3,6,2,3,0,1,0,0,1,1,0,0
S01006555,,396,,4,6,11,6,4,2,3,6,4,8,7,6,4,5,1,11,3,4,3,3,3,6,4,4,11,4,7,10,8,9,4,7,10,8,7,6,8,11,10,2,11,4,5,7,7,2,5,1,8,2,4,5,5,8,6,1,3,3,6,2,3,3,6,7,3,6,2,3,2,2,2,2,3,3,1,1,2,1,1,0,3,2,1,0,1,0,0,1,0,0,0
S01006556,,402,,4,4,3,4,11,6,3,5,4,3,8,2,2,4,3,5,5,3,4,14,7,6,5,7,1,4,1,6,2,3,9,7,8,2,2,5,4,4,6,3,6,2,9,6,9,7,5,4,3,5,9,8,4,3,9,3,7,4,5,6,6,5,10,2,5,4,0,1,2,4,4,1,2,2,3,4,4,8,3,6,5,7,2,3,2,1,0,0,0,0,3
S01006557,,345,,3,7,6,2,3,6,2,7,5,6,1,3,5,2,5,5,7,5,2,5,1,6,8,2,7,6,2,6,8,5,7,4,3,6,2,6,1,5,9,6,5,3,8,6,7,3,5,1,8,9,7,4,3,6,4,6,1,3,6,2,2,7,4,3,6,2,3,4,2,0,1,2,4,0,3,2,2,2,1,0,0,0,3,2,2,0,0,2,0,0,2
S01006558,,315,,7,2,1,4,1,2,1,2,1,1,1,1,3,0,0,4,5,3,0,3,3,3,5,5,9,11,8,7,11,19,10,9,3,2,4,6,5,8,7,3,3,7,4,4,5,3,4,4,4,5,5,1,8,0,6,3,3,4,4,3,4,2,5,3,4,3,3,3,2,1,2,4,0,0,1,1,0,1,4,1,0,2,0,4,1,0,0,0,2,1,1
S01006559,,303,,2,3,1,4,3,3,3,1,1,5,4,7,2,4,3,2,3,11,5,2,10,4,2,6,6,2,5,4,8,8,11,9,3,7,4,2,2,2,2,3,5,3,3,4,4,5,8,7,5,4,1,7,2,5,4,2,3,4,6,10,3,3,3,5,5,3,0,3,0,1,0,0,2,1,3,0,1,2,3,0,0,1,0,0,2,0,0,0,0,0,1
S01006560,,490,,5,5,5,6,6,8,5,9,3,3,5,5,6,5,8,5,12,11,5,6,3,6,5,8,4,2,10,6,8,6,9,5,8,8,5,9,3,5,9,8,8,9,13,7,4,8,6,7,15,6,5,8,3,7,6,6,1,7,7,7,9,7,4,4,9,2,4,1,5,5,2,3,1,2,0,3,1,1,2,4,2,3,2,2,5,3,2,2,1,8,1
S01006561,,374,,4,4,4,7,4,5,3,7,5,1,7,4,2,7,5,8,6,8,3,4,6,0,4,3,2,3,3,3,4,5,7,5,8,2,1,5,3,6,1,9,7,3,6,7,5,9,5,7,6,8,4,12,7,7,4,2,3,2,3,5,8,6,7,5,4,3,1,4,4,7,3,5,2,3,0,1,1,2,1,2,3,2,0,1,0,2,1,1,0,2,3
S01006562,,361,,1,0,5,3,6,4,7,4,7,4,3,4,5,3,3,5,3,2,4,5,4,6,3,4,1,6,1,3,1,3,1,1,7,4,4,7,4,6,1,4,8,4,4,2,5,6,9,7,5,4,4,5,10,8,9,4,5,7,9,6,8,6,2,5,9,6,2,4,2,4,3,1,2,4,1,1,5,4,2,5,3,0,3,3,1,0,1,1,0,1,2
S01006563,,410,,8,7,7,7,12,3,9,6,3,2,3,5,5,4,4,2,3,6,5,2,3,3,6,6,8,5,6,2,0,3,2,2,5,5,11,5,5,10,8,9,3,10,7,14,7,9,5,4,7,3,6,1,3,8,5,6,6,3,2,5,7,6,6,5,3,2,5,3,3,5,1,7,1,3,4,2,4,0,3,4,3,2,0,1,3,3,3,0,0,0,0
S01006564,,488,,3,5,6,3,1,5,0,2,2,4,2,1,1,4,4,2,3,6,9,7,6,24,16,15,16,17,12,12,13,17,13,8,13,9,10,12,6,8,8,10,4,8,10,7,9,2,3,5,11,8,6,13,7,3,5,5,3,4,1,1,0,3,6,3,2,2,2,0,2,3,1,3,1,3,1,3,3,7,2,2,0,2,0,0,1,0,1,1,1,2,1
S01006565,,514,,3,3,6,1,0,3,2,0,2,0,0,1,0,1,0,1,2,0,6,10,14,19,26,35,22,23,18,23,27,20,18,9,15,9,17,6,7,9,4,7,11,5,7,5,4,8,4,8,3,6,5,3,7,1,7,7,2,3,3,2,2,2,5,2,2,2,0,3,2,2,2,1,1,3,1,1,3,1,0,1,1,1,3,0,0,1,0,0,2,0,0
S01006566,,367,,2,4,1,3,0,1,0,3,1,3,3,3,1,1,1,2,0,0,4,2,3,8,7,17,7,18,11,16,24,15,15,7,7,10,7,7,6,2,8,3,6,5,7,5,2,6,4,5,6,4,2,4,5,3,4,5,6,3,6,3,0,5,4,4,6,3,5,2,2,0,2,1,1,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,2,0,0
S01006567,,417,,8,3,1,0,0,2,1,1,2,1,2,0,0,0,1,3,0,0,2,5,13,16,10,14,19,15,12,32,23,16,15,8,17,5,1,7,2,5,4,7,4,6,4,4,6,4,3,6,8,4,3,1,5,5,3,6,4,1,7,3,5,4,6,1,4,1,4,1,3,1,2,1,1,2,2,4,2,0,0,1,1,1,1,1,1,0,3,1,1,0,2
S01006568,,471,,3,2,3,0,4,0,1,0,1,1,1,1,0,3,0,1,0,3,1,2,10,22,20,21,12,34,26,22,32,23,19,20,17,18,8,5,6,7,8,5,5,1,8,4,8,3,4,4,10,3,3,3,3,5,3,6,4,4,3,4,1,4,0,1,2,1,1,4,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
S01006569,,275,,1,5,6,3,1,1,1,3,0,0,1,3,2,0,2,5,0,4,1,6,2,2,3,5,11,7,11,14,5,12,8,7,7,4,6,9,8,6,2,6,2,7,1,1,6,3,1,4,6,3,1,1,2,3,5,3,6,1,1,3,1,4,2,0,3,1,3,0,1,2,1,4,1,2,0,2,1,2,0,2,1,0,0,1,0,0,0,0,1,0,0
S01006570,,394,,4,5,6,8,3,3,5,6,3,5,3,4,5,2,1,7,9,0,2,4,6,3,10,9,12,6,8,0,13,5,10,10,5,8,8,4,7,7,3,3,8,10,12,8,5,10,7,4,7,6,3,1,7,1,7,5,2,5,3,4,5,3,6,3,0,5,2,1,5,4,0,1,2,1,3,1,2,1,1,0,1,0,2,3,1,2,1,0,0,1,0
S01006571,,455,,8,9,8,3,10,2,5,3,8,5,4,6,2,2,2,4,1,3,0,9,2,11,12,4,5,14,15,6,7,8,10,9,7,3,8,7,10,7,12,12,10,9,5,8,6,6,4,2,6,3,7,4,6,8,6,5,8,5,2,3,10,5,8,7,5,2,2,4,3,3,3,2,1,1,0,2,3,2,3,4,1,0,2,1,2,0,2,0,0,0,1
S01006572,,444,,2,2,10,4,5,8,9,2,6,2,3,8,5,9,6,10,8,7,5,1,8,2,3,4,3,5,1,2,3,3,1,1,5,3,4,2,3,5,7,6,5,8,4,9,9,8,14,4,9,15,15,10,8,8,2,8,7,8,6,5,7,7,4,4,7,6,8,0,7,6,2,1,1,5,4,0,5,1,3,3,1,4,0,3,4,2,0,1,2,0,1
S01006573,,347,,2,2,3,6,1,7,2,4,6,6,3,8,5,7,2,5,6,7,5,3,3,2,5,1,2,4,6,5,4,2,4,4,7,3,5,7,2,3,1,7,7,12,9,6,6,7,10,2,7,8,8,9,8,5,4,4,9,3,4,5,2,4,4,5,3,0,1,4,2,1,3,1,1,2,2,1,3,1,0,1,0,1,2,1,1,0,0,0,0,0,1
S01006574,,497,,7,1,6,6,5,4,1,3,8,2,11,3,11,9,6,6,15,8,7,5,5,0,3,1,12,5,8,6,5,6,1,7,6,4,9,7,5,6,6,6,7,4,8,9,8,7,7,5,11,13,16,13,7,7,10,10,5,9,11,5,3,5,7,4,11,11,1,6,4,3,6,3,3,3,2,0,0,5,1,4,2,1,1,0,0,3,2,0,1,0,1
S01006575,,499,,5,8,10,2,8,4,5,3,3,7,5,8,6,9,8,6,4,9,2,7,7,6,5,15,17,13,5,15,6,14,5,7,7,3,7,10,6,12,9,7,6,2,5,6,10,9,10,7,7,10,10,8,8,2,8,4,7,7,5,6,7,5,3,3,7,4,3,3,4,1,3,3,3,2,1,1,2,1,0,4,1,3,1,1,0,0,0,0,0,0,1
S01006576,,369,,4,4,4,3,5,4,4,6,7,4,4,4,6,5,7,2,7,6,3,3,6,7,5,5,7,5,9,5,11,6,8,12,8,1,6,5,4,6,8,2,10,7,6,10,10,6,4,2,4,2,7,7,6,5,6,5,2,4,6,4,1,2,3,3,1,1,1,5,3,1,0,3,1,0,0,1,1,2,0,2,1,0,3,2,0,0,0,0,1,0,0
S01006577,,383,,6,6,6,1,2,5,2,4,3,2,4,5,2,3,1,3,3,1,2,4,4,7,13,12,9,10,8,14,17,8,15,12,15,1,10,3,6,5,6,4,5,9,10,4,7,3,6,5,2,4,7,3,4,5,7,3,6,4,3,2,4,7,1,2,3,4,1,1,1,0,1,2,0,2,3,0,3,1,0,0,0,1,1,0,0,2,0,0,0,0,0
S01006578,,568,,6,1,3,4,5,2,3,0,1,1,5,1,1,1,5,0,0,1,4,7,11,15,9,17,22,25,25,28,30,25,21,22,18,9,11,12,12,11,8,10,9,4,4,10,7,14,4,3,8,2,2,6,7,4,6,3,4,3,4,3,6,3,4,2,7,5,2,4,2,2,2,0,1,0,1,2,2,1,2,2,0,0,1,4,1,1,1,2,2,1,6
S01006579,,509,,4,4,4,2,4,0,7,1,1,0,1,1,1,0,1,1,0,2,2,6,12,14,9,19,27,35,29,28,22,24,21,15,14,18,8,16,8,4,11,13,12,5,3,6,2,2,15,5,2,3,4,2,6,0,5,5,6,3,1,5,2,0,1,2,1,1,0,1,2,0,0,1,2,0,1,0,2,1,1,2,0,1,1,0,2,0,2,0,1,0,1
S01006580,,386,,2,2,1,1,5,0,2,2,2,1,4,5,2,3,1,3,0,6,1,5,4,4,2,7,13,9,15,18,10,16,12,15,16,10,14,5,7,6,7,4,6,7,8,4,6,5,7,6,2,1,5,8,5,3,5,3,3,3,8,9,3,4,4,4,1,3,0,1,3,2,0,0,0,2,4,2,1,0,2,0,0,2,0,1,0,1,0,0,0,0,0
S01006581,,472,,2,3,2,4,3,8,3,4,7,7,6,8,9,8,9,12,8,13,5,3,6,4,3,5,5,0,9,3,5,4,5,2,8,3,5,6,4,6,10,8,5,3,4,8,15,7,9,8,9,14,11,7,5,7,10,11,4,8,8,11,2,2,6,5,5,4,4,6,5,1,3,1,5,4,2,4,3,0,3,3,2,4,1,1,3,1,0,0,0,1,2
S01006582,,495,,6,8,2,6,2,0,1,1,1,0,1,0,0,2,3,1,0,3,4,4,6,16,15,20,22,22,20,20,24,25,20,8,23,16,13,17,13,7,8,6,8,4,4,8,8,8,6,1,4,4,3,4,1,5,4,5,10,3,5,3,4,1,4,5,2,2,0,1,1,0,1,0,1,0,0,2,0,0,1,3,1,1,0,0,0,0,0,0,0,0,1
S01006583,,362,,2,3,2,0,1,1,2,1,0,0,1,1,1,0,0,1,2,2,6,12,9,18,17,15,19,11,19,17,28,20,23,15,2,4,6,13,14,7,6,4,7,2,2,2,3,2,4,2,1,3,3,1,4,0,0,2,2,3,3,1,1,0,0,0,0,1,1,0,0,3,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
S01006584,,314,,4,3,4,1,3,0,2,2,2,0,0,0,3,1,2,0,3,3,4,8,16,8,8,7,14,10,8,7,17,13,9,8,10,7,9,10,3,5,7,0,4,1,3,8,5,8,3,4,4,3,4,5,1,3,2,4,2,2,2,4,3,2,4,1,2,0,1,2,1,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
S01006585,,410,,2,6,3,2,0,1,2,1,5,3,0,3,2,4,2,2,3,2,0,6,12,16,11,13,10,17,13,12,13,8,15,18,13,2,5,3,11,10,7,8,5,2,6,5,2,2,3,0,7,3,4,2,0,1,4,6,5,7,2,2,8,7,4,7,5,3,2,3,3,7,5,2,2,2,2,2,2,2,1,3,1,1,0,1,0,0,0,1,0,0,0
S01006586,,548,,2,4,1,3,0,1,1,0,1,0,2,1,0,1,0,0,2,0,2,8,16,32,30,18,23,24,15,28,18,21,17,12,15,11,9,10,4,5,12,7,5,4,6,7,5,8,3,4,4,5,3,3,2,5,1,7,6,4,10,8,4,9,10,4,7,8,4,3,6,3,1,2,0,4,2,2,3,2,2,2,3,2,1,4,3,0,0,0,0,0,1
S01006587,,296,,5,2,6,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,5,4,5,4,5,28,17,15,18,16,10,15,8,13,13,7,7,6,6,6,6,0,1,4,7,4,2,1,4,4,3,4,2,3,0,1,1,2,2,3,0,0,2,3,2,1,0,0,0,0,1,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S01006588,,318,,6,2,1,5,1,0,2,0,0,0,1,0,2,1,0,0,1,3,1,7,14,21,17,18,13,14,14,16,19,14,15,13,9,8,7,5,5,8,9,3,6,2,2,3,1,3,0,2,0,4,0,3,1,1,2,1,1,3,1,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S01006589,,404,,1,2,2,2,0,4,1,2,1,0,1,3,1,0,1,0,1,2,1,13,13,15,28,14,21,28,19,21,17,16,10,14,13,6,9,6,5,6,6,9,4,4,4,4,4,6,3,3,2,3,4,1,1,0,4,3,2,4,2,3,3,2,3,4,4,3,2,3,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
S01006590,,417,,1,4,2,1,1,1,2,1,4,0,2,0,0,1,1,2,1,3,3,4,14,12,13,16,20,17,19,25,14,13,13,19,16,9,9,13,2,5,5,5,5,9,4,8,2,3,5,4,3,8,6,4,4,4,6,3,2,1,2,4,2,2,3,4,4,3,1,2,3,1,0,1,0,0,3,0,1,2,1,1,0,1,1,0,1,0,0,0,0,0,0
S01006591,,382,,8,5,1,3,4,1,2,0,2,1,5,3,2,4,1,2,3,0,1,7,12,5,10,14,15,16,19,9,19,18,10,13,7,13,11,10,7,11,8,7,5,1,6,8,5,2,1,3,1,4,3,3,8,4,4,6,4,1,5,1,1,1,3,3,2,1,2,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S01006592,,403,,4,8,5,2,4,0,0,3,0,3,2,1,1,1,0,2,2,1,1,5,6,11,5,12,15,19,19,28,23,13,12,20,19,14,11,8,8,13,7,2,5,7,4,9,3,4,4,3,3,2,6,4,3,5,3,3,1,3,1,2,3,1,1,4,0,1,1,0,0,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
S01006593,,434,,6,4,2,3,3,2,2,2,0,0,2,1,0,1,0,2,3,4,5,7,10,9,18,20,15,21,19,21,17,15,15,12,12,9,12,4,8,8,6,8,4,8,7,1,12,3,4,2,6,4,6,6,3,4,3,1,1,3,4,4,4,3,4,2,1,2,2,4,1,2,0,1,0,1,0,0,0,1,2,0,1,0,1,1,0,3,1,0,0,0,3
S01006594,,252,,2,4,2,1,0,1,1,1,1,1,0,2,0,1,1,0,2,0,2,1,8,8,6,5,4,8,3,6,11,8,6,8,12,11,5,4,7,0,4,6,0,5,6,4,2,2,1,1,2,1,0,3,6,4,0,3,4,1,3,0,1,5,4,0,3,3,3,4,0,4,1,4,1,3,1,2,0,2,4,1,0,2,0,0,1,1,0,1,0,0,0
S01006595,,478,,8,3,1,5,4,4,2,1,4,1,1,2,0,2,5,1,2,1,6,1,8,14,6,11,24,13,25,19,11,13,32,25,18,11,14,9,6,9,5,9,4,8,9,3,4,5,9,2,5,11,4,4,7,2,5,2,3,4,3,4,2,4,7,5,4,2,3,0,1,1,2,2,1,0,0,0,0,3,1,1,1,0,1,0,0,0,0,1,0,1,1
S01006596,,363,,4,2,4,4,1,4,2,3,1,3,3,3,0,1,0,2,2,1,0,3,1,7,7,6,16,13,17,8,8,11,4,7,10,9,11,9,7,8,6,10,6,6,8,5,9,7,3,6,6,3,3,3,4,5,5,8,3,3,5,6,3,4,2,2,2,4,2,2,1,0,1,0,2,0,1,0,1,1,0,1,2,2,2,1,0,0,1,0,0,2,2
S01006597,,283,,3,1,1,2,0,0,1,1,0,0,0,0,1,0,0,0,1,1,3,1,8,10,13,10,14,11,9,16,18,10,16,13,9,11,11,6,2,6,5,4,3,6,2,7,2,0,3,0,0,6,0,3,4,1,3,1,2,0,1,6,1,1,0,1,0,2,1,1,0,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S01006598,,508,,13,8,8,9,7,4,5,2,6,1,4,8,5,2,4,3,1,1,6,7,4,3,6,7,2,5,7,11,11,7,8,14,14,8,9,11,4,11,11,5,18,7,6,5,8,4,12,4,11,10,5,6,9,10,6,5,10,8,6,7,7,4,8,13,8,4,3,1,7,3,4,1,3,0,3,6,0,3,2,0,2,2,1,1,1,0,0,2,0,0,0
S01006599,,406,,2,1,4,5,4,4,3,0,0,1,1,2,2,1,1,2,2,3,2,2,17,1,9,12,10,6,8,14,8,9,7,13,11,12,8,4,8,6,8,8,5,5,8,5,6,2,4,5,5,1,8,4,7,7,5,5,3,7,5,3,8,4,3,3,7,1,1,5,2,2,5,8,3,0,0,1,1,4,4,2,3,1,3,4,3,0,1,3,0,1,2
S01006600,,519,,3,3,3,3,9,0,7,2,3,0,3,1,6,4,5,5,3,3,4,8,8,5,6,10,10,5,6,7,9,12,10,15,15,15,14,8,12,3,13,11,10,10,12,8,6,6,5,9,9,6,2,10,4,6,6,8,7,7,2,3,2,5,7,6,4,5,2,2,3,5,3,5,3,3,4,2,4,5,4,7,2,8,2,3,3,6,2,1,1,1,4
S01006601,,518,,3,5,3,3,4,8,2,1,2,2,1,2,4,3,6,3,3,2,5,7,9,6,6,10,19,12,11,10,14,20,16,15,9,13,10,13,10,9,5,4,9,6,13,4,5,10,10,12,10,10,9,5,7,4,11,6,4,5,6,4,7,5,7,2,4,3,3,5,4,2,3,4,5,1,2,2,1,3,6,2,0,1,2,1,2,1,0,0,0,0,0
S01006602,,414,,6,5,5,5,4,3,3,6,2,2,0,8,3,1,3,8,5,6,5,5,1,2,2,6,2,6,6,8,3,6,8,6,4,4,9,11,7,7,9,5,13,10,9,8,6,4,7,8,4,5,5,8,7,4,7,12,3,3,1,6,7,2,5,6,6,2,1,3,1,2,3,3,3,3,3,2,5,1,2,5,1,0,3,3,0,5,1,1,2,1,5
S01006603,,394,,6,5,6,5,3,2,3,7,4,5,3,4,6,7,4,2,5,1,6,5,4,3,4,4,4,10,3,5,4,7,6,8,6,2,6,6,3,1,2,8,7,5,4,5,8,5,7,7,5,5,6,7,3,9,5,8,5,2,5,4,6,9,9,8,5,0,9,2,3,4,2,0,3,5,3,5,2,2,4,2,4,2,1,2,0,1,0,2,0,0,2
S01006604,,316,,3,3,0,5,2,3,2,3,2,2,1,3,3,3,6,1,5,8,11,5,3,3,8,4,2,3,4,5,6,5,4,2,2,4,0,2,2,1,2,1,7,9,8,3,5,5,0,7,4,9,3,5,5,7,2,6,8,2,2,5,3,3,3,3,10,3,1,2,11,2,1,4,5,5,1,3,1,4,4,1,3,1,2,0,0,0,1,1,1,0,1
S01006605,,359,,8,3,5,7,4,2,1,5,3,1,2,2,2,3,3,6,3,2,3,8,4,0,4,6,10,14,3,8,6,8,6,6,6,4,5,9,2,11,5,2,4,3,4,3,3,7,6,2,5,6,8,9,9,2,2,3,3,2,1,3,2,0,0,6,2,4,2,3,2,2,3,3,5,5,5,4,4,4,4,1,4,1,1,0,3,5,2,0,0,2,3
S01006606,,404,,7,6,5,0,3,4,3,2,5,0,2,2,3,4,3,3,0,6,6,6,3,10,9,4,4,9,4,5,2,3,4,8,3,5,3,7,6,4,6,0,7,8,4,7,14,11,10,5,3,4,2,3,4,5,9,6,4,8,9,3,6,4,7,1,9,5,5,7,6,5,2,3,4,7,6,3,2,5,4,2,1,0,2,3,5,1,1,1,1,1,0
S01006607,,421,,9,3,3,6,7,1,3,1,5,4,4,5,3,9,2,3,4,4,7,5,9,5,9,7,11,3,1,5,5,6,3,7,2,2,4,1,7,5,4,4,6,7,6,5,7,10,12,10,5,11,10,9,11,5,9,5,4,7,6,2,1,3,5,3,5,2,3,3,1,7,3,6,1,8,7,2,2,6,3,3,4,1,0,2,1,1,2,0,0,0,1
S01006608,,373,,6,6,1,5,4,5,4,4,6,3,4,7,8,1,5,4,3,2,7,7,6,5,2,5,4,1,4,5,6,0,4,4,4,3,6,2,2,6,6,5,5,9,6,3,6,5,3,7,10,6,5,4,6,6,8,3,3,10,4,7,3,8,6,4,6,4,5,2,5,5,7,4,4,3,3,4,2,2,1,1,1,2,0,0,2,1,0,0,0,0,0
S01006609,,504,,13,3,3,8,3,4,3,3,3,7,4,8,3,3,8,11,6,1,6,9,7,4,5,10,7,6,4,6,9,4,8,8,4,5,10,5,3,9,4,4,8,7,3,6,13,8,8,7,6,5,8,9,5,15,6,12,3,9,3,4,2,7,6,7,16,5,2,1,5,5,8,6,3,5,5,6,4,6,5,7,4,4,3,0,2,1,2,1,0,0,0
S01006610,,205,,0,2,5,3,3,1,1,2,1,3,6,1,0,3,1,2,2,1,3,3,3,4,5,3,2,4,4,2,3,3,1,1,4,3,2,4,1,1,2,2,1,2,4,1,3,1,4,2,5,4,3,4,5,3,6,1,3,3,1,1,1,2,2,4,3,1,1,0,1,0,2,3,3,1,2,3,3,4,5,2,2,2,1,0,1,0,1,0,0,0,1
S01006611,,419,,3,7,8,6,4,5,0,4,6,10,2,1,8,2,3,0,7,5,11,12,1,1,4,0,4,2,10,3,8,10,10,6,6,8,2,9,3,4,10,2,3,3,6,7,8,6,5,9,6,6,4,8,4,14,9,5,6,4,5,7,1,2,1,5,3,0,3,2,0,4,3,2,3,2,6,4,5,5,4,3,8,0,3,3,2,4,0,1,1,2,5
S01006612,,430,,8,2,2,5,4,4,3,5,5,5,5,3,2,4,2,6,3,5,7,6,6,8,6,9,10,4,3,4,6,4,6,7,3,7,8,4,6,9,7,7,6,5,3,3,7,9,6,7,13,9,5,5,5,7,6,5,3,10,7,5,2,4,4,6,9,4,5,5,1,1,2,3,3,4,6,4,1,6,2,2,2,5,4,2,2,1,1,1,1,0,1
S01006613,,312,,4,6,0,3,7,1,5,8,7,3,3,2,6,3,8,8,3,5,1,1,5,3,4,4,8,3,7,6,4,2,3,0,2,3,7,8,5,2,3,6,5,3,6,5,6,4,13,6,9,5,5,11,2,8,5,3,3,2,6,2,1,3,3,3,2,2,1,1,2,1,1,0,0,1,1,2,2,0,4,1,2,0,0,1,0,0,0,0,0,0,0
S01006614,,343,,7,9,10,4,4,3,10,8,9,5,4,6,7,5,3,5,2,3,4,3,1,1,0,2,0,5,5,1,4,5,10,5,8,10,7,7,7,13,3,12,5,6,14,3,12,8,3,2,8,7,5,6,7,5,2,5,2,2,2,1,2,3,1,3,1,0,1,3,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0
S01006615,,403,,8,9,13,12,7,5,6,3,6,9,7,9,7,9,6,7,6,5,4,0,5,3,1,3,2,4,2,5,2,6,3,2,11,9,10,6,4,8,12,14,13,10,8,16,4,7,8,8,7,3,1,4,4,3,8,4,5,4,2,2,6,2,2,3,2,0,2,0,2,3,0,0,2,1,1,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
S01006616,,385,,7,5,2,1,3,4,3,1,2,3,4,3,2,5,5,4,5,7,5,4,7,4,11,4,7,11,8,9,8,6,4,11,11,5,4,3,7,5,4,2,3,8,6,8,16,4,5,8,8,13,6,10,9,10,9,8,4,4,6,5,1,2,2,0,6,2,0,4,3,0,1,0,1,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
S01006617,,339,,3,3,5,4,1,2,4,6,1,2,6,8,3,3,3,4,3,4,4,2,5,8,5,3,7,1,1,3,1,3,5,3,1,2,9,2,4,4,3,3,6,4,6,4,9,5,4,8,11,8,4,6,4,5,6,6,5,2,6,5,5,6,3,6,7,3,4,1,2,5,4,3,4,4,0,5,2,5,1,2,3,1,0,0,3,1,1,0,0,0,0
S01006618,,243,,1,1,1,1,3,3,2,1,0,1,1,2,0,0,0,3,4,5,5,2,2,3,4,3,2,5,2,4,3,3,1,1,2,0,1,3,4,2,2,2,1,3,6,4,4,5,2,3,6,4,11,3,5,8,4,9,5,3,6,1,6,7,3,6,7,3,3,4,4,3,2,2,1,3,3,0,0,2,1,0,1,1,0,1,1,0,0,0,0,1,0
S01006619,,423,,3,8,4,7,1,5,8,5,3,4,3,3,5,6,4,4,9,3,6,6,5,3,4,0,2,5,4,8,3,5,3,6,6,2,2,6,5,6,4,12,12,4,5,6,7,6,11,8,5,9,3,7,11,4,4,7,9,6,11,7,5,11,8,5,8,8,3,8,3,5,2,4,2,3,1,2,2,0,1,3,2,0,2,2,1,0,0,0,1,0,1
S01006620,,393,,3,6,3,3,3,2,5,2,5,2,1,1,4,3,2,4,2,8,3,8,7,3,3,3,4,4,8,4,2,6,7,8,11,9,3,8,4,2,6,11,4,6,4,4,7,8,6,4,8,6,8,5,4,6,11,6,7,5,5,10,12,6,4,5,5,3,3,5,4,3,4,2,4,2,1,4,1,2,0,6,2,1,3,0,0,0,0,0,1,1,2
S01006621,,250,,5,5,1,6,2,4,7,3,2,3,4,1,0,3,1,0,3,0,4,5,1,1,3,1,4,3,2,2,3,5,3,6,3,3,3,3,5,5,3,5,4,2,5,1,5,4,1,5,4,4,7,3,4,4,2,2,3,3,2,5,5,4,5,5,5,4,3,5,1,3,5,1,1,1,1,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0
