"Table 1b: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90
S01006564,,490,,5,5,2,2,7,3,1,6,0,2,1,5,4,1,1,4,3,2,2,5,11,8,9,24,18,25,20,19,10,10,12,15,10,6,8,8,9,8,4,6,7,12,4,7,12,9,10,1,3,6,13,9,7,11,6,3,5,4,2,4,1,2,1,3,5,3,1,2,2,1,1,3,0,2,1,3,1,3,4,7,0,2,0,1,0,0,1,0,1,1,2
S01006565,,517,,7,8,1,2,4,0,0,5,2,0,2,1,0,1,0,1,1,1,6,10,14,20,29,36,23,24,19,24,28,21,18,9,15,9,17,6,4,0,6,6,6,1,6,3,7,7,4,8,4,8,3,6,2,1,8,3,5,7,2,3,2,2,2,2,4,1,2,3,0,3,2,2,2,1,0,3,0,1,2,1,0,1,1,1,3,0,0,0,0,0,2
S01006566,,385,,6,3,2,3,1,2,1,1,0,3,1,3,3,4,1,1,1,4,0,0,5,5,6,9,14,24,9,19,4,18,20,20,16,10,11,8,7,6,5,2,7,3,4,4,7,8,0,3,4,5,3,2,2,3,5,1,3,5,6,5,6,2,0,5,4,4,4,3,5,2,1,0,2,0,1,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,2
S01006567,,419,,3,9,5,2,2,0,0,2,1,1,2,1,1,0,0,1,2,1,2,5,11,16,11,14,19,15,12,32,23,16,15,8,17,5,1,7,8,0,4,4,5,8,5,4,3,6,7,3,0,6,10,4,4,1,4,5,2,5,3,0,5,3,6,3,4,2,5,0,5,1,3,1,1,3,1,1,1,4,1,0,0,1,1,1,1,1,1,0,0,0,0
S01006568,,468,,3,4,0,0,4,2,6,1,1,0,2,2,1,3,1,3,0,1,0,8,5,19,13,26,35,25,14,28,27,17,28,16,14,22,11,8,6,4,0,2,12,2,5,0,5,4,7,4,5,1,9,1,3,1,4,3,4,5,4,5,2,4,0,4,1,1,0,0,1,3,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
S01006569,,269,,3,1,1,5,2,3,0,2,0,3,0,0,1,3,2,1,1,4,1,6,3,9,2,7,9,7,8,9,11,14,8,12,6,3,7,1,8,1,8,7,0,3,1,5,1,0,6,4,3,3,5,3,1,3,1,4,4,2,6,0,1,3,0,4,2,0,3,1,3,0,1,2,1,2,1,2,0,2,1,2,0,2,0,0,0,1,0,0,0,0,1
S01006570,,412,,6,5,3,4,6,7,3,3,5,7,5,5,5,3,5,3,1,11,6,2,4,8,7,5,8,12,11,7,8,1,16,1,11,6,7,4,5,7,7,9,2,5,10,7,14,7,5,9,6,3,7,7,5,0,6,0,7,6,2,5,2,5,7,3,6,3,0,5,2,1,3,4,0,1,2,1,2,2,1,1,1,0,1,0,2,1,0,3,1,0,0
S01006571,,479,,8,7,3,7,9,4,10,3,7,3,8,3,3,8,2,3,2,3,0,3,0,10,2,13,14,14,9,19,16,6,6,7,11,10,6,2,6,4,8,8,8,13,9,11,5,8,7,5,7,3,5,4,4,8,6,10,5,3,10,4,3,5,10,2,7,8,4,2,3,4,3,3,3,2,1,1,0,2,2,2,3,1,1,0,2,0,2,0,1,0,0
S01006572,,469,,1,5,3,4,12,4,6,10,9,2,9,5,4,7,5,9,6,10,6,6,7,0,8,7,4,7,5,4,2,1,1,6,1,2,6,4,7,1,5,5,3,7,7,13,4,5,11,11,14,4,6,15,13,9,10,9,1,9,9,10,6,5,6,5,1,4,6,6,7,0,5,5,2,2,1,5,4,0,5,1,2,3,0,4,0,3,3,1,0,1,0
S01006573,,365,,2,3,0,3,4,8,2,7,6,6,7,7,3,8,5,9,1,6,3,4,4,3,5,1,7,3,0,5,8,8,2,5,3,6,3,3,5,5,4,3,5,5,7,14,9,6,6,8,11,1,7,8,7,9,8,6,5,5,9,4,4,4,1,3,5,5,3,0,1,4,1,0,3,1,1,2,2,1,3,1,0,0,0,0,1,1,1,0,0,0,0
S01006574,,515,,6,7,6,6,9,7,5,5,2,3,9,1,12,3,11,11,5,7,11,6,8,4,6,4,3,1,10,5,10,4,5,6,2,6,8,7,9,4,9,7,7,6,9,6,8,9,9,8,2,3,13,14,17,9,8,6,9,10,7,6,10,4,2,5,6,4,11,10,2,4,3,2,5,3,2,3,2,0,0,6,1,4,1,0,1,0,0,3,2,0,3
S01006575,,487,,7,6,6,10,7,1,8,2,5,1,1,6,3,7,7,7,9,6,3,5,0,9,10,6,11,18,14,13,4,14,6,10,8,5,11,4,3,7,7,11,12,9,6,2,10,4,8,8,10,5,6,11,8,8,8,3,7,4,5,5,6,5,5,4,1,4,9,4,3,2,4,1,2,2,3,2,1,1,1,1,0,3,1,3,1,0,0,0,0,0,1
S01006576,,390,,7,7,4,5,6,5,5,4,3,5,8,4,3,4,6,5,6,2,4,3,2,4,7,8,10,8,11,5,5,7,12,7,9,13,8,0,7,6,4,6,10,4,7,6,7,9,7,7,4,4,4,4,9,7,6,4,5,4,1,2,6,4,2,2,3,4,1,2,0,3,3,1,0,2,1,0,0,1,0,2,0,2,1,0,2,2,0,0,0,0,0
S01006577,,437,,6,3,8,5,8,4,3,6,5,5,3,3,3,3,1,2,1,3,3,0,4,8,6,12,17,16,13,15,10,18,18,8,12,13,16,3,13,4,5,2,10,3,7,6,13,6,6,3,5,4,4,5,7,2,4,5,6,3,4,4,4,3,3,7,1,2,3,3,1,1,1,0,1,2,0,2,2,0,1,1,0,0,0,1,1,0,0,2,0,0,0
S01006578,,573,,6,6,5,3,1,4,3,1,2,0,2,1,4,1,0,1,5,0,0,1,5,11,21,17,18,24,25,24,15,31,39,19,17,21,8,13,13,9,7,11,10,6,6,4,4,7,7,15,5,4,12,2,4,8,7,6,7,4,2,4,3,3,6,3,2,3,7,4,2,4,2,2,1,0,1,0,0,1,1,0,2,1,0,0,1,2,1,0,0,1,2
S01006579,,562,,6,9,0,0,2,1,4,1,3,1,2,0,1,0,0,0,1,1,0,3,1,12,13,20,23,27,31,42,23,27,23,21,27,26,22,15,6,13,9,6,11,11,10,4,6,5,4,1,17,2,4,5,4,2,6,0,5,5,7,2,0,5,1,0,2,1,0,1,0,1,1,0,0,2,2,0,1,0,2,1,0,2,0,1,1,1,2,0,0,0,2
S01006580,,395,,3,1,0,2,2,0,3,0,1,1,2,1,3,4,2,2,0,4,0,2,2,4,5,8,6,10,18,16,18,21,12,13,15,10,12,11,11,5,8,8,4,4,5,8,7,4,9,6,9,5,2,3,4,10,4,2,3,2,4,3,10,9,3,3,3,2,1,3,0,0,3,1,0,0,0,1,4,2,1,0,2,0,0,2,0,0,0,1,0,0,0
S01006581,,479,,2,5,5,7,2,4,5,11,5,6,5,6,7,8,8,7,10,11,5,9,1,2,5,6,4,3,7,2,10,3,7,5,4,1,9,5,3,7,6,7,10,9,9,5,4,8,14,6,7,8,10,13,9,5,6,5,11,12,3,8,6,11,2,3,6,5,5,3,4,7,5,1,2,1,4,4,2,4,1,0,3,3,0,4,0,1,2,1,0,0,2
S01006582,,518,,6,5,9,8,1,7,3,0,0,1,1,0,2,0,1,1,1,1,2,5,9,6,17,20,15,24,22,15,21,13,22,24,18,10,27,13,9,13,13,7,4,4,6,5,8,10,7,8,3,4,2,5,3,6,3,6,4,5,11,6,5,2,4,1,3,4,3,2,0,1,1,0,1,0,1,0,0,2,0,0,1,3,1,0,0,0,0,0,0,0,1
S01006583,,372,,2,3,3,1,0,0,2,2,1,1,0,0,0,1,1,0,0,2,5,11,9,18,17,15,19,11,19,16,26,20,22,15,2,4,7,13,10,11,9,5,8,5,7,3,2,2,1,4,4,4,1,3,3,1,4,0,0,3,2,1,3,0,1,0,1,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S01006584,,339,,7,2,3,6,4,0,2,1,2,1,3,0,0,0,3,1,2,3,2,8,16,7,8,7,14,10,8,7,17,13,9,9,10,7,9,9,11,8,6,5,8,2,5,0,7,6,5,5,3,2,5,3,2,6,2,4,3,6,2,3,3,4,1,0,2,1,2,0,1,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
S01006585,,455,,5,7,4,7,4,3,0,3,0,3,5,2,0,3,2,1,3,2,3,3,4,9,17,25,14,20,17,13,19,13,8,8,12,16,5,5,7,2,11,11,3,11,4,3,11,8,1,2,5,1,8,3,3,3,0,0,4,7,3,6,1,3,8,5,4,6,5,3,3,2,3,7,4,2,1,2,2,2,2,1,1,3,1,1,0,0,0,0,0,1,0
S01006586,,558,,2,3,0,6,2,1,1,1,1,0,2,0,2,1,1,1,1,1,2,7,15,32,29,18,23,23,15,27,18,21,17,13,15,12,9,10,12,8,4,5,10,5,5,0,9,10,6,7,2,3,3,5,3,6,2,4,3,6,6,4,10,7,0,8,11,6,7,6,4,2,5,4,1,3,0,4,1,1,2,1,2,2,2,0,1,4,3,0,0,0,1
S01006587,,296,,0,3,2,3,5,0,1,0,0,0,0,0,0,0,0,0,0,1,5,4,5,4,6,28,17,15,18,16,10,15,9,13,13,7,7,6,5,6,7,5,2,4,0,3,6,2,3,0,2,3,0,4,3,2,0,0,2,2,3,3,0,1,3,3,2,1,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S01006588,,363,,4,6,5,3,0,5,1,0,1,0,0,1,0,0,2,1,0,2,1,6,15,25,20,21,17,16,16,18,21,17,17,14,10,9,8,6,4,6,4,7,4,2,4,2,0,0,2,2,0,2,0,7,2,2,4,2,2,1,1,4,3,1,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S01006589,,434,,2,3,1,3,4,1,0,3,0,1,1,0,1,3,2,0,1,2,1,12,14,16,31,15,23,33,20,23,19,17,12,15,14,7,10,7,6,5,4,7,6,6,2,4,4,4,5,7,3,3,1,4,3,1,0,0,4,3,2,2,2,3,3,1,2,5,3,3,1,3,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
S01006590,,473,,3,5,0,2,3,1,1,1,2,0,2,1,2,2,2,1,1,4,2,2,9,5,22,26,22,21,26,13,24,20,18,16,10,22,16,9,10,12,1,3,10,5,4,7,0,10,1,4,4,4,3,11,6,5,4,6,6,2,2,1,2,3,3,3,3,2,2,4,1,0,3,0,0,1,0,0,3,0,1,1,1,0,0,1,1,0,1,0,0,0,0
S01006591,,383,,3,7,5,7,0,3,2,3,1,0,1,1,3,4,2,3,1,3,3,1,1,8,12,8,21,19,19,17,16,10,22,10,12,9,6,12,8,9,4,11,10,6,5,1,3,6,4,0,2,3,2,7,2,1,8,2,3,6,1,3,2,1,2,1,3,3,1,1,2,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
S01006592,,400,,5,2,2,3,1,1,5,0,1,2,0,3,1,0,2,1,0,2,2,1,3,10,5,12,13,21,24,21,17,28,26,13,8,10,19,6,10,6,6,13,6,2,8,7,5,3,2,6,2,5,3,2,7,3,3,4,2,3,1,2,1,1,2,1,2,5,0,0,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
S01006593,,434,,5,3,2,2,4,3,3,1,2,3,0,0,4,2,0,1,1,1,3,3,5,8,12,12,19,25,14,26,15,28,18,19,12,12,9,6,11,9,5,7,3,8,2,7,6,0,11,2,4,3,7,5,7,6,3,4,4,1,0,2,3,4,3,3,4,0,1,2,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2
S01006594,,242,,3,2,0,2,2,1,0,0,2,1,1,0,0,1,0,1,2,1,2,1,3,1,8,11,12,4,7,4,0,2,6,6,7,9,10,11,4,3,9,0,2,0,0,4,5,3,4,2,2,0,2,1,0,3,5,4,1,3,4,2,3,0,0,6,6,0,3,2,3,4,0,4,1,5,1,3,1,2,0,3,4,1,0,2,0,0,0,1,0,1,0
S01006595,,453,,3,3,7,1,0,3,3,0,2,0,5,0,1,2,0,2,5,1,2,2,7,1,11,15,10,13,25,13,27,17,11,20,22,20,12,11,10,7,9,8,4,12,1,7,8,2,0,4,10,2,4,11,4,6,7,2,6,3,2,5,3,1,2,4,9,3,4,2,3,0,1,0,1,1,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,1,1
S01006596,,401,,1,12,5,4,6,4,1,4,2,4,1,3,4,3,0,2,0,2,0,2,0,3,4,14,15,8,18,17,14,8,8,11,9,10,8,7,9,7,7,7,4,11,7,6,6,7,8,6,3,5,7,3,2,0,4,4,4,9,5,3,4,5,4,2,4,1,2,5,1,1,1,0,1,0,2,0,2,0,2,1,0,2,3,1,1,1,0,0,1,0,6
S01006597,,307,,2,4,0,0,0,3,1,0,1,2,0,0,0,0,1,1,1,1,0,0,3,6,10,9,17,15,19,19,8,18,21,7,12,14,9,12,6,4,0,5,7,3,3,7,1,6,2,0,4,2,0,6,1,3,6,1,2,0,2,0,1,6,1,1,0,0,0,2,0,1,0,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
S01006598,,527,,8,7,10,7,11,9,7,3,6,4,5,1,4,9,5,2,4,2,1,0,4,9,11,4,4,7,2,8,11,6,9,4,5,17,13,6,6,13,5,14,11,7,16,7,6,5,9,6,14,7,12,11,4,7,8,10,8,5,8,7,6,6,8,5,6,12,7,3,3,1,7,3,5,1,3,0,3,5,0,2,2,0,2,2,1,0,1,0,0,1,1
S01006599,,416,,2,1,3,0,2,5,3,2,3,0,0,1,0,2,2,0,1,2,0,2,4,7,17,2,8,17,10,9,9,19,10,7,10,11,5,10,10,5,9,8,8,7,6,5,8,8,5,1,3,7,6,2,8,4,10,10,3,6,3,6,5,4,6,5,2,3,7,1,0,5,2,2,4,7,2,0,0,0,1,4,4,3,3,1,2,1,3,0,1,2,2
S01006600,,574,,7,10,3,3,3,2,9,0,7,2,3,0,3,0,7,5,6,3,5,6,5,12,13,5,14,16,19,7,7,9,11,14,6,18,15,18,6,5,12,4,10,8,9,10,13,9,7,8,5,10,9,6,3,9,4,4,7,9,7,9,2,4,1,3,7,7,7,7,1,2,5,6,4,5,4,4,4,3,4,5,4,5,5,5,3,0,3,3,2,0,3
S01006601,,544,,6,5,4,6,1,3,5,9,2,2,3,0,1,2,4,3,8,4,0,0,8,11,12,12,11,14,14,21,9,5,21,20,21,11,9,14,10,12,7,9,6,2,7,9,11,5,3,9,9,12,10,8,10,5,9,6,12,4,4,5,5,4,7,3,5,3,3,4,2,5,4,2,2,4,5,1,2,2,0,2,5,2,0,1,2,1,2,1,0,0,0
S01006602,,425,,2,4,6,4,4,4,3,3,4,7,2,1,1,8,4,1,3,6,4,4,5,5,3,6,5,8,6,7,9,10,3,7,7,5,4,2,8,13,6,6,9,6,12,8,9,7,5,5,8,7,3,5,3,7,10,4,8,13,2,3,1,5,7,1,5,6,5,1,0,2,1,3,3,4,1,3,3,2,5,3,3,6,2,1,3,2,1,5,1,1,5
S01006603,,390,,7,7,4,5,4,8,3,0,4,8,6,4,4,4,5,8,3,1,4,0,5,7,3,2,1,3,2,11,1,8,5,8,6,8,6,1,5,8,3,1,3,8,7,5,4,6,6,3,7,4,6,6,6,7,3,9,4,7,5,2,7,3,6,9,9,7,4,0,10,2,2,2,2,0,3,5,3,4,2,2,4,2,4,2,1,1,0,1,0,0,2
S01006604,,308,,3,3,3,3,0,5,0,2,2,4,2,1,3,3,0,3,6,1,4,6,9,5,5,6,12,4,5,2,4,6,5,6,4,2,3,4,1,0,3,1,0,2,3,7,8,3,6,5,0,6,4,9,1,6,5,7,3,6,7,1,1,5,3,4,3,3,10,3,1,1,11,2,1,4,2,5,1,3,1,3,3,1,2,1,1,0,0,0,1,1,1
S01006605,,368,,7,7,7,4,6,9,1,1,1,8,3,2,2,2,3,3,3,6,3,1,2,8,4,0,3,5,11,15,2,11,6,7,6,11,5,2,5,7,0,12,7,1,5,4,4,2,3,7,5,2,5,6,7,9,9,2,2,5,2,2,1,3,2,0,0,4,2,4,2,3,1,3,3,1,3,6,3,4,4,4,4,0,5,1,1,0,1,5,2,0,6
S01006606,,406,,5,7,6,6,4,0,3,1,2,1,4,2,1,2,3,4,3,4,0,6,6,7,2,13,12,5,1,9,0,6,2,4,3,9,3,6,5,8,4,4,8,0,8,6,5,8,12,11,11,5,2,4,1,1,3,4,9,5,4,7,8,3,6,3,6,2,8,4,5,6,6,5,2,2,4,7,7,5,2,5,5,2,2,1,3,2,5,1,0,1,1
S01006607,,418,,4,6,9,2,2,4,8,2,2,1,4,1,4,5,3,8,2,5,3,1,5,6,8,5,13,7,11,4,2,4,5,6,5,8,3,4,5,1,10,4,6,3,8,8,6,3,7,9,13,6,4,12,12,9,12,5,7,5,4,7,6,2,0,3,4,2,5,1,2,3,1,6,3,6,0,7,6,2,2,4,3,1,4,1,0,2,1,1,2,0,0
S01006608,,428,,7,1,10,7,1,5,5,6,4,5,6,3,4,7,7,0,6,4,2,2,6,6,9,5,2,7,3,3,5,9,6,0,9,9,9,4,7,4,2,6,6,4,5,9,7,2,7,6,4,6,10,9,6,6,9,8,9,6,5,10,5,7,3,8,6,4,6,4,6,2,5,4,6,4,4,3,2,2,2,2,1,0,1,1,0,0,2,1,0,0,0
S01006609,,491,,6,5,11,2,1,8,2,3,3,2,3,7,4,7,3,3,8,12,4,2,6,7,9,6,7,10,11,7,2,4,8,6,8,6,2,3,8,5,2,10,4,6,9,6,3,6,13,9,8,6,5,6,8,8,5,17,6,10,3,9,2,5,2,7,7,8,14,4,2,1,4,4,8,6,3,5,3,6,3,4,4,6,2,4,2,0,2,1,1,1,0
S01006610,,212,,4,7,3,0,4,3,3,2,1,3,1,3,5,1,0,3,1,2,2,1,2,6,2,3,4,5,5,2,3,2,3,2,3,1,4,3,4,4,0,1,1,2,1,2,4,1,3,1,3,1,5,3,3,3,6,2,6,2,3,3,1,1,1,2,2,4,2,1,1,0,1,1,2,3,3,2,1,3,3,4,2,2,2,2,0,0,1,0,1,0,1
S01006611,,434,,10,8,5,6,7,4,5,5,0,4,5,7,3,0,5,2,3,0,7,6,8,14,5,4,5,2,6,1,13,2,6,9,10,7,8,11,4,9,5,3,14,2,2,4,6,5,8,6,5,10,5,8,4,6,4,14,9,6,6,4,5,7,2,0,1,4,3,0,3,2,0,4,3,2,3,1,6,4,4,4,3,2,7,0,3,1,2,3,0,1,2
S01006612,,427,,5,2,7,1,2,4,5,6,3,5,5,4,5,3,2,4,2,5,3,4,5,7,7,9,7,9,11,4,3,3,7,4,5,5,4,6,8,5,7,8,5,7,8,3,1,5,6,8,8,6,16,7,5,5,5,7,7,5,3,10,8,5,2,5,4,5,9,4,5,5,2,1,2,3,3,3,6,4,0,5,0,2,1,5,3,3,1,1,1,1,0
S01006613,,309,,3,1,3,6,0,2,7,2,5,6,5,3,3,2,6,3,8,7,1,4,1,1,7,3,6,5,9,4,8,3,2,1,3,0,4,3,6,9,6,1,3,7,5,4,7,5,6,4,12,4,8,7,5,10,2,7,4,4,3,3,6,2,2,4,3,3,1,2,1,1,1,1,1,0,0,1,1,1,1,0,4,1,2,0,0,1,0,0,0,0,0
S01006614,,339,,10,6,4,5,9,4,2,3,11,6,8,5,4,7,9,5,3,4,1,2,2,2,1,3,1,2,1,6,7,3,5,6,12,3,5,10,8,6,5,11,2,9,6,7,13,3,11,8,3,1,7,5,4,5,7,6,1,4,1,2,2,2,3,3,1,3,0,0,1,3,2,0,0,1,1,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0
S01006615,,408,,4,4,9,11,11,12,6,5,5,3,7,6,5,7,6,10,5,5,5,5,4,1,4,3,2,3,2,2,3,6,4,7,5,4,12,7,11,7,4,10,12,14,12,8,8,15,3,6,6,11,7,4,2,4,4,3,8,4,6,4,2,2,5,2,2,3,2,0,2,0,2,3,0,0,2,1,1,2,0,0,0,1,0,1,1,0,1,0,0,0,0
S01006616,,393,,7,4,5,4,2,1,3,4,4,0,1,3,6,3,2,4,5,5,4,2,5,3,8,7,18,7,7,8,6,12,6,5,4,10,10,4,6,3,7,5,4,2,5,7,4,8,17,3,5,8,7,15,6,9,10,10,8,8,4,5,6,5,1,3,1,0,6,2,0,3,3,0,1,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
S01006617,,308,,2,2,3,4,5,3,2,1,4,4,0,0,4,8,3,1,2,3,3,1,2,0,4,7,2,3,8,0,0,2,4,1,6,3,3,2,8,2,2,4,2,4,5,6,6,6,8,4,2,7,11,7,3,6,3,4,7,6,7,2,4,3,5,5,3,6,7,3,4,1,2,6,4,4,4,5,0,4,2,5,1,1,1,1,0,0,2,0,1,0,0
S01006618,,231,,0,2,1,0,2,1,4,1,2,2,1,1,1,2,0,0,0,2,3,5,4,3,2,2,3,2,4,4,0,3,4,2,3,1,0,0,1,3,2,2,2,2,1,3,5,4,4,5,2,4,5,4,11,3,4,8,6,9,5,3,6,1,6,8,3,5,7,2,3,3,3,3,2,2,1,3,3,0,0,2,0,0,1,0,0,1,1,0,0,0,0
S01006619,,436,,8,9,3,6,3,5,2,3,6,4,3,4,4,4,6,5,4,5,8,2,4,9,5,4,3,1,1,8,6,6,5,6,5,7,9,3,2,7,5,6,5,12,12,5,5,6,7,5,12,6,6,8,3,7,10,4,5,5,9,5,11,6,4,10,8,5,8,8,3,7,3,5,2,4,3,2,1,2,2,0,1,3,1,0,1,1,0,0,0,0,2
S01006620,,378,,5,2,3,6,3,3,2,3,4,3,3,1,1,2,3,3,2,4,1,4,2,9,7,3,4,4,4,5,8,2,0,4,4,10,8,9,1,7,4,3,6,12,3,6,2,5,6,9,6,3,8,7,8,6,4,6,12,4,8,5,5,9,12,6,4,5,3,3,5,6,4,3,4,2,4,2,0,5,1,2,0,6,2,0,3,0,0,0,0,0,0
S01006621,,245,,3,4,1,4,1,6,2,4,7,2,2,3,5,1,0,3,1,0,0,0,3,4,2,1,4,2,4,5,0,5,5,4,5,4,2,3,3,2,5,5,3,5,3,4,5,1,4,4,1,4,4,4,7,3,4,3,2,2,3,3,2,4,5,5,5,5,5,4,2,5,1,3,4,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
S01006622,,326,,2,6,4,3,3,2,1,1,1,3,4,1,3,4,3,6,3,7,1,5,6,5,5,9,6,2,2,10,9,8,7,4,6,2,6,6,5,5,7,10,4,6,7,2,2,1,9,9,8,10,8,8,4,8,12,3,2,6,4,5,2,0,2,0,4,2,1,3,1,1,1,3,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
S01006623,,373,,8,5,4,2,6,1,3,1,3,0,1,0,3,5,4,2,5,2,2,4,5,7,3,4,6,5,7,6,7,3,9,8,12,5,12,5,6,7,3,5,1,8,9,0,4,7,7,7,4,3,10,3,4,7,7,6,7,9,4,4,2,7,5,2,5,4,5,6,3,2,3,2,4,2,1,3,1,2,2,2,1,0,3,1,2,2,1,1,0,2,0
S01006624,,536,,5,0,0,0,1,2,5,2,0,0,0,0,2,1,2,0,1,1,4,0,3,13,20,22,19,8,19,5,19,20,8,12,20,19,11,11,28,18,9,9,8,13,10,4,4,4,7,12,5,10,15,12,4,8,7,10,4,6,8,5,3,9,3,4,2,3,3,6,3,3,3,0,3,1,0,1,1,1,0,3,2,3,1,0,2,1,0,0,0,0,0
S01006625,,302,,6,4,5,6,3,3,3,1,0,1,2,3,3,4,3,2,1,3,2,0,4,4,5,5,5,5,9,3,10,2,8,3,1,7,1,5,4,3,4,2,5,1,10,4,4,5,3,2,5,7,7,7,0,4,5,10,7,2,4,4,6,3,8,4,2,3,1,2,2,2,2,3,3,2,2,4,2,0,2,1,1,0,2,1,1,0,0,0,0,1,1
S01006626,,326,,5,7,3,3,4,1,2,2,3,1,2,3,6,0,5,4,5,3,1,2,9,9,9,1,6,2,7,6,0,1,7,8,5,7,8,2,7,3,7,7,15,2,3,6,6,3,2,0,5,5,4,3,2,1,6,2,4,9,3,3,8,0,3,3,4,3,5,1,2,0,3,3,2,3,1,0,4,6,0,2,3,1,3,2,1,0,0,1,1,0,4
S01006627,,468,,8,1,8,11,5,9,4,0,1,2,1,4,0,1,5,1,2,1,3,3,5,6,11,18,9,11,16,4,13,7,20,9,21,20,17,9,11,7,4,11,4,8,7,7,6,6,6,8,10,9,8,6,10,5,7,6,3,1,4,5,6,1,6,3,1,2,3,3,1,2,2,2,1,1,2,2,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0
S01006628,,675,,9,8,9,6,9,2,2,1,1,1,2,4,1,1,0,2,0,1,6,1,11,18,16,12,26,13,32,24,34,26,21,31,24,13,17,14,15,11,18,10,15,6,9,16,13,3,9,3,5,14,14,8,10,4,13,8,9,4,5,14,4,8,6,0,5,2,3,0,1,1,1,0,0,0,0,1,2,3,0,1,1,1,0,0,0,0,0,0,0,0,1
S01006629,,375,,5,6,4,9,7,4,5,7,2,2,0,5,0,10,3,4,5,5,1,5,7,7,14,1,8,9,9,8,6,6,3,7,4,4,7,4,5,8,3,2,2,2,8,0,5,10,2,7,3,8,8,6,7,5,6,1,6,3,0,2,6,3,5,0,6,2,6,5,4,1,2,1,6,0,1,1,4,1,0,2,3,1,0,2,0,2,2,2,0,0,5
S01006630,,306,,4,3,0,6,3,6,4,3,3,1,6,7,8,3,3,8,4,4,3,7,8,8,3,5,5,2,1,6,0,6,8,2,0,1,0,3,4,1,1,4,3,2,8,5,4,3,5,3,2,6,6,4,6,6,3,5,6,1,5,6,6,2,5,3,5,4,5,2,3,1,0,6,1,2,3,0,1,1,3,2,1,3,0,0,1,0,2,0,0,0,1
S01006631,,502,,3,5,10,6,4,3,4,6,5,1,7,5,3,6,7,1,5,1,2,0,8,6,9,9,5,7,15,12,11,2,17,13,10,10,5,9,7,8,6,2,3,4,6,7,6,12,5,4,4,8,7,11,6,13,13,7,8,8,4,7,6,6,4,2,6,9,5,4,4,6,6,6,4,2,1,4,1,1,0,2,3,3,7,0,6,1,2,0,1,1,1
S01006632,,399,,10,6,8,4,11,7,4,5,4,3,4,3,2,7,5,7,2,0,1,2,3,6,4,4,4,3,8,8,7,7,1,7,12,15,7,5,14,10,2,7,7,3,9,9,2,4,8,7,8,3,9,3,9,5,4,7,10,5,5,2,3,3,2,4,5,4,2,2,4,1,3,3,1,3,1,1,2,0,1,1,0,1,0,2,0,1,0,1,0,0,0
