"Table 1c: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90
S01011870,,356,,5,2,4,2,1,3,5,3,3,7,3,4,8,4,7,6,5,7,7,5,0,3,3,5,5,3,8,4,6,3,0,2,1,3,2,6,7,7,3,1,0,5,5,15,3,5,9,2,10,9,7,6,0,5,6,8,2,5,2,5,3,3,3,3,5,6,9,4,3,3,0,4,0,0,7,6,3,2,1,4,1,3,4,1,2,2,0,0,1,0,1
S01011871,,558,,3,6,11,9,5,7,4,3,5,6,3,3,7,13,8,5,10,3,9,5,0,10,5,9,2,7,1,5,6,8,10,3,8,6,4,0,4,8,11,7,9,13,13,8,9,9,10,7,12,11,10,8,14,15,10,15,12,5,10,4,7,9,7,5,4,7,8,7,7,7,6,2,3,1,2,4,3,0,0,3,6,3,4,1,1,1,1,2,2,2,0
S01011872,,489,,4,6,3,6,7,9,7,3,9,9,7,4,8,6,10,5,4,3,5,4,3,2,6,2,0,5,4,2,4,5,1,2,3,5,3,5,2,3,2,13,5,9,6,14,8,14,13,2,11,7,10,11,8,7,12,3,14,8,11,10,4,5,6,7,7,10,10,3,9,5,9,5,6,2,0,5,2,6,1,4,0,1,1,1,3,1,1,0,1,0,0
S01011873,,392,,5,0,3,3,2,5,7,7,7,2,5,1,6,5,8,2,4,5,1,0,3,2,1,1,7,4,10,1,3,6,3,2,1,2,4,1,5,4,5,6,8,11,4,3,7,2,12,4,10,5,13,7,6,7,4,6,6,13,8,10,3,9,6,7,6,6,7,6,4,2,8,5,1,2,0,5,3,3,3,3,2,1,1,0,0,1,0,0,0,1,2
S01011874,,325,,2,5,2,1,1,2,3,4,2,4,3,2,2,3,5,6,7,4,3,0,7,3,5,2,0,3,3,4,3,3,1,0,3,4,3,2,2,5,5,2,7,6,8,5,2,7,8,6,4,8,9,11,9,2,8,3,2,5,6,0,3,5,2,7,9,7,6,3,1,1,5,2,2,1,3,3,6,2,1,4,4,2,0,3,0,2,0,0,0,1,3
S01011875,,344,,3,3,0,2,1,3,1,2,2,2,8,3,2,1,3,3,4,2,3,1,4,2,2,2,2,1,3,1,0,8,4,7,2,5,3,1,4,3,1,6,9,5,3,5,7,3,3,5,5,3,3,7,4,5,6,2,4,8,5,2,7,1,4,6,6,5,8,8,2,2,6,10,4,6,5,7,2,5,9,4,2,8,4,2,4,3,2,1,4,1,2
S01011876,,456,,2,2,4,2,5,4,2,5,8,8,5,6,5,6,3,3,6,6,5,6,5,1,1,1,2,0,7,1,3,5,5,3,3,5,3,7,3,3,5,5,8,6,11,5,11,11,15,13,8,11,12,8,10,5,10,8,6,7,2,10,12,5,10,9,7,2,8,1,6,6,3,4,2,6,2,4,2,5,0,2,6,4,1,1,1,1,4,1,0,2,1
S01011877,,268,,1,1,0,6,2,3,4,4,2,2,2,3,4,1,2,1,5,1,0,1,1,3,0,3,2,1,0,3,6,1,2,0,4,3,0,6,1,1,0,5,4,4,2,2,7,7,7,8,1,8,1,2,6,4,2,5,3,3,2,3,5,8,7,6,4,5,5,5,4,3,4,7,2,1,5,4,6,4,2,1,0,2,1,1,0,3,3,1,0,1,0
S01011878,,653,,5,2,5,3,6,1,0,3,8,9,5,11,16,18,29,35,32,32,28,18,11,3,3,4,4,3,4,6,1,5,5,3,3,4,4,4,5,8,6,7,3,4,10,7,8,12,7,15,8,15,10,10,8,8,6,7,17,4,11,7,9,4,2,6,8,8,6,2,7,4,5,5,6,6,5,6,4,9,2,1,1,1,1,3,2,0,0,0,2,0,2
S01011879,,265,,3,1,4,1,0,2,4,2,3,4,1,1,2,5,4,0,4,9,4,4,9,1,7,4,1,0,2,0,0,1,1,0,3,4,0,1,4,1,0,2,4,2,4,9,8,3,5,5,8,12,3,6,6,7,6,3,7,3,5,5,3,2,2,4,5,2,2,0,3,4,3,2,4,5,3,0,1,1,1,2,0,1,2,0,0,1,0,1,1,0,0
S01011880,,299,,4,1,6,4,5,3,3,8,6,1,5,7,2,1,0,1,2,4,3,1,4,2,1,0,3,2,1,3,2,4,1,2,3,3,1,5,1,2,1,5,7,5,11,3,7,6,4,6,8,5,3,1,1,1,12,3,1,6,7,4,7,6,2,5,6,1,5,4,6,3,7,2,2,2,3,2,4,3,3,0,0,1,4,0,0,0,3,0,1,0,3
S01011881,,486,,2,5,8,11,8,9,7,7,0,2,7,7,3,5,7,9,2,12,7,5,0,4,14,9,0,7,5,8,1,6,9,11,6,7,3,2,2,9,3,4,9,9,5,8,4,9,4,8,4,8,7,9,5,8,3,5,6,5,3,4,7,3,3,4,1,1,9,3,0,2,2,3,4,3,3,6,2,5,3,5,5,1,1,7,3,5,2,5,6,5,21
S01011882,,498,,5,0,1,5,4,6,10,3,3,2,3,4,1,1,9,4,6,1,8,11,3,5,7,2,2,3,8,3,6,3,4,5,2,9,4,4,4,6,5,1,6,6,4,8,11,7,3,9,9,6,3,10,4,6,7,7,11,7,8,8,6,5,9,2,8,9,9,8,4,3,7,5,6,8,6,12,12,6,7,5,4,5,7,7,6,4,1,1,3,2,8
S01011883,,749,,7,2,5,6,3,4,8,3,5,10,11,13,9,18,25,37,32,28,24,23,20,10,0,5,6,7,6,8,9,4,5,2,6,5,10,11,10,8,9,13,9,9,5,6,9,4,7,4,10,8,7,7,17,9,10,15,8,9,8,6,14,9,10,10,6,10,6,13,4,4,7,4,8,5,4,5,5,4,4,5,2,3,2,2,1,0,0,0,0,2,6
S01011884,,234,,1,4,9,1,2,7,2,1,3,0,2,3,3,2,3,3,2,4,0,4,4,1,2,0,3,2,0,5,5,1,2,5,0,0,3,3,2,4,0,1,3,3,2,5,4,5,3,3,6,8,2,7,6,5,2,3,2,2,3,5,4,2,3,6,5,2,5,5,2,2,3,1,1,1,1,1,2,1,1,2,1,0,3,0,0,0,0,0,0,0,2
S01011885,,357,,2,3,7,2,3,7,4,6,4,6,1,5,2,6,4,4,10,4,4,3,1,2,3,0,0,1,3,1,6,9,3,3,2,7,5,2,7,13,6,10,7,8,1,6,10,6,11,6,6,6,8,6,7,5,3,1,3,3,1,0,7,5,5,5,3,7,4,0,2,1,4,3,4,0,1,3,1,3,3,1,3,0,2,0,2,1,1,1,3,2,5
S01011886,,464,,4,3,5,8,5,5,3,5,7,7,9,4,1,6,3,7,8,6,2,6,3,5,5,5,0,3,6,0,3,6,0,8,3,3,8,6,3,5,4,4,11,9,7,9,4,9,6,4,6,8,10,5,9,6,12,9,9,9,8,6,11,4,9,6,10,2,4,5,8,9,7,2,3,3,2,2,6,1,1,6,1,0,1,4,3,1,3,0,1,3,6
S01011887,,290,,3,2,3,5,2,6,5,4,1,2,5,4,6,3,2,5,6,3,2,2,1,3,3,0,6,1,0,5,3,3,3,5,3,6,2,5,4,3,6,4,5,4,3,3,3,8,3,4,5,6,5,4,2,6,6,4,3,4,4,3,2,3,2,3,1,5,2,1,3,3,5,4,1,3,4,1,2,0,5,0,2,5,0,1,1,4,0,1,1,1,2
S01011888,,498,,9,1,5,6,6,5,2,4,8,7,0,8,10,7,9,16,14,10,7,6,3,7,1,10,2,3,2,6,4,6,8,4,10,6,4,3,5,9,4,5,7,7,7,9,15,12,10,8,9,8,8,8,5,8,4,9,1,5,10,8,11,5,3,2,6,4,6,4,4,3,0,4,1,0,2,3,1,1,2,3,1,4,3,4,3,1,5,2,2,1,7
S01011889,,483,,5,3,1,4,2,1,3,4,2,5,1,4,5,4,7,5,6,9,6,2,2,5,1,5,5,0,4,3,2,6,4,4,5,5,5,2,3,6,7,7,4,5,5,2,11,9,7,8,8,7,7,7,8,9,9,1,5,9,9,6,11,5,1,6,9,4,6,10,10,1,2,8,7,1,3,9,9,6,6,9,4,7,8,7,4,4,2,4,0,6,18
S01011890,,380,,6,2,5,3,3,3,7,6,4,2,6,3,3,9,7,7,11,2,5,6,2,1,2,1,3,8,2,7,7,0,4,2,9,6,3,2,4,7,4,5,6,7,9,4,9,7,8,5,3,4,7,7,2,8,2,3,5,8,4,5,5,3,2,4,3,4,6,5,3,1,1,4,4,3,2,4,2,6,4,0,1,3,2,1,3,4,0,0,0,2,6
S01011891,,366,,4,5,4,3,2,3,2,7,7,4,4,4,2,6,2,0,8,7,6,2,0,3,3,3,9,8,6,12,8,7,4,6,3,4,8,1,3,1,3,2,2,4,8,6,4,1,6,2,6,5,3,6,7,3,6,5,4,6,0,7,6,2,5,8,3,5,2,5,3,2,1,1,4,3,4,3,2,1,3,3,0,1,1,4,1,1,5,0,5,4,11
S01011892,,500,,5,9,5,3,4,3,8,4,3,1,4,4,2,0,6,4,5,7,1,4,2,4,6,7,12,10,12,20,13,8,17,10,17,13,10,12,6,2,8,8,7,4,6,11,8,2,8,10,13,8,5,6,9,9,7,11,6,2,2,7,5,4,7,1,5,3,1,1,8,4,2,4,3,0,4,3,1,1,4,2,0,1,1,1,1,2,1,2,0,4,4
S01011893,,486,,6,5,3,8,2,10,4,4,4,4,8,2,5,6,0,4,5,6,3,5,6,6,9,12,4,7,11,7,6,15,2,7,13,6,8,2,5,1,5,7,4,9,10,3,8,6,6,7,11,8,9,7,7,2,4,8,11,3,5,4,10,4,4,2,8,5,4,3,7,4,1,7,3,5,6,2,1,2,3,5,5,3,2,6,4,3,5,1,3,2,1
S01011894,,310,,1,3,2,4,3,2,0,0,1,4,4,2,5,2,2,7,4,1,2,6,2,3,5,1,9,2,6,5,7,3,3,4,4,4,3,0,0,4,1,7,3,4,7,7,4,1,10,3,3,4,5,10,8,7,3,7,1,8,2,4,7,7,3,4,4,3,4,4,2,2,3,2,4,1,2,4,2,2,3,4,0,1,2,1,1,2,0,1,0,3,3
S01011895,,355,,4,3,2,2,4,3,1,5,3,6,0,3,3,3,2,2,5,4,1,2,2,3,1,2,3,2,1,2,1,0,0,9,4,4,2,3,4,1,5,2,3,3,5,3,6,2,5,2,3,4,8,5,8,3,5,5,4,6,3,5,1,7,7,4,3,2,7,4,8,7,2,2,6,6,5,3,2,6,4,6,5,4,4,2,5,7,6,5,3,3,22
S01011896,,486,,3,4,4,7,2,5,0,3,2,10,9,4,8,7,4,2,1,1,1,7,4,3,3,2,4,6,6,5,9,2,4,5,8,8,5,7,7,8,2,11,4,4,9,2,13,10,8,5,6,10,8,5,11,7,5,8,9,2,7,9,7,6,10,5,6,3,3,9,2,1,9,8,2,5,6,6,8,2,5,6,5,3,5,4,2,4,3,3,3,0,10
S01011897,,556,,7,6,7,5,2,4,10,4,8,2,2,5,7,5,12,9,8,6,1,8,7,6,5,2,6,5,2,4,6,5,6,5,2,4,3,3,9,2,1,4,6,10,13,5,7,9,9,14,10,7,14,6,10,10,6,8,9,6,5,9,8,13,5,3,7,12,8,3,7,9,2,6,4,3,6,4,10,5,6,4,3,9,7,1,7,6,1,8,0,6,5
S01011898,,350,,2,1,2,3,2,5,4,2,5,6,8,4,5,8,8,7,6,8,6,0,4,7,1,3,7,0,0,3,3,0,4,1,4,3,2,1,4,4,4,5,5,2,8,6,7,10,6,4,8,6,2,8,7,3,7,6,4,11,6,2,4,5,4,5,2,5,6,3,3,4,4,7,2,6,1,2,2,1,0,2,3,0,1,1,1,1,3,0,1,0,1
S01011899,,394,,0,1,1,0,1,7,3,1,4,2,6,1,6,1,1,3,7,1,4,5,1,4,6,0,4,4,1,5,2,2,3,2,1,3,7,8,4,3,3,2,7,4,6,3,6,4,5,7,1,7,2,8,7,10,1,7,10,6,6,6,10,3,7,8,8,6,10,14,5,12,10,10,6,7,5,5,8,4,2,2,2,1,4,1,0,3,0,2,1,1,4
S01011900,,372,,3,2,3,2,5,5,7,5,4,4,11,5,3,6,2,2,3,3,5,2,5,1,4,2,0,2,3,2,3,0,1,0,2,3,4,4,2,5,9,5,9,6,6,5,3,7,8,7,4,3,6,4,12,4,11,7,7,4,3,6,4,2,3,7,10,7,5,7,10,7,5,6,4,3,5,2,3,2,5,1,5,1,0,1,3,1,0,0,1,1,0
S01011901,,478,,7,4,4,6,8,5,4,8,6,10,2,6,4,8,5,6,5,2,2,2,3,7,6,2,9,7,1,6,5,10,2,11,7,5,3,4,3,7,2,7,2,10,4,8,7,12,5,8,6,10,6,7,9,2,9,2,4,4,5,7,4,6,7,6,7,8,6,3,10,4,1,3,6,4,5,13,5,7,4,5,2,5,2,1,4,3,2,1,3,1,2
S01011902,,551,,0,0,2,1,6,7,3,4,2,11,6,6,8,6,6,4,4,5,1,4,7,5,4,5,7,2,4,4,1,2,4,2,1,2,0,5,6,3,4,4,13,7,15,8,7,12,5,8,11,9,10,10,9,6,5,7,7,7,16,5,7,6,11,13,12,9,17,6,15,6,10,10,6,8,8,4,7,6,7,5,8,3,3,5,3,5,2,6,2,0,6
S01011903,,414,,3,4,3,3,4,3,3,3,5,4,2,8,7,4,7,2,2,6,2,4,4,0,2,2,3,1,0,2,2,1,5,1,8,3,3,4,3,5,2,1,3,5,6,6,5,10,5,4,5,4,6,8,5,6,5,14,5,7,6,3,10,5,7,9,7,10,9,5,6,2,8,6,9,6,8,6,5,8,4,4,5,2,3,3,2,3,2,5,2,3,1
S01011904,,447,,2,3,4,7,3,5,5,4,5,3,6,2,9,6,5,2,1,4,2,0,6,0,7,4,0,4,0,4,1,2,1,3,2,0,1,3,9,1,3,8,3,4,3,5,5,4,4,8,3,10,10,4,11,7,3,9,9,7,11,3,5,5,6,7,6,9,13,6,5,8,7,3,8,5,2,3,5,5,6,7,1,5,7,5,5,9,2,1,4,4,23
S01011905,,392,,1,2,1,5,2,3,3,3,4,1,4,3,6,8,8,9,8,6,7,3,1,0,1,1,0,1,1,4,3,2,2,3,2,2,5,3,1,3,0,5,3,4,7,8,11,7,12,9,7,11,12,8,12,5,7,7,7,2,3,7,6,6,10,4,5,5,2,2,4,3,2,5,4,1,4,3,2,3,2,3,4,5,3,1,3,0,3,3,2,4,12
S01011906,,222,,2,2,2,3,1,1,1,0,1,3,2,2,2,1,2,3,2,0,0,2,1,1,1,3,0,2,0,2,1,6,0,2,1,3,2,0,0,1,3,4,5,5,3,4,1,5,1,2,1,5,5,7,2,5,3,1,7,5,2,3,5,6,2,3,4,4,9,2,2,7,2,1,4,5,2,1,4,3,3,4,0,2,1,3,0,2,0,3,1,0,0
S01011907,,417,,6,6,3,1,5,0,3,2,3,2,2,3,6,7,6,7,8,4,3,5,6,8,1,5,6,8,6,4,6,6,4,7,7,6,4,4,6,3,7,1,8,3,8,9,7,8,3,4,9,9,12,4,9,6,6,6,5,10,6,7,4,4,3,10,6,2,5,5,3,6,4,2,4,1,3,7,3,1,3,2,0,2,4,0,0,2,1,0,0,2,2
S01011908,,192,,0,2,1,4,1,3,4,2,0,2,1,5,3,4,3,4,3,4,3,1,1,1,3,1,3,0,0,0,3,4,7,5,0,2,5,1,5,4,4,1,2,1,4,1,2,3,0,2,4,4,0,5,5,6,5,6,1,1,1,4,2,4,2,1,2,2,3,2,3,1,1,1,1,2,2,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
S01011909,,585,,8,13,14,11,10,8,9,14,4,10,6,7,8,12,12,6,9,3,5,6,4,2,6,7,8,16,10,8,11,10,8,21,2,11,7,13,9,14,18,9,16,7,11,13,12,12,9,10,13,11,9,9,7,2,6,7,3,4,3,6,3,2,4,8,1,4,5,1,3,5,1,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1
S01011910,,491,,10,3,6,4,11,4,3,3,11,3,6,5,7,8,6,3,5,5,6,6,11,8,8,13,12,8,3,20,4,5,7,7,12,9,10,0,8,8,4,4,8,5,6,2,3,3,9,11,3,7,11,3,4,4,11,3,7,4,9,3,4,4,6,3,2,5,7,9,4,3,5,4,2,1,2,4,0,6,2,5,1,3,2,0,5,1,2,1,2,0,4
S01011911,,348,,2,2,7,5,4,1,3,3,3,1,2,3,2,3,6,2,6,6,6,3,3,4,3,7,1,2,4,2,3,6,5,6,2,8,3,4,1,3,1,3,1,4,4,5,5,5,6,6,7,3,0,8,6,7,9,0,2,4,4,3,3,5,7,8,5,7,1,4,5,3,3,4,6,6,3,4,5,5,7,7,3,3,2,2,4,3,0,0,0,1,2
S01011912,,386,,6,6,7,6,5,3,0,6,3,7,1,5,6,3,4,5,6,4,2,3,2,3,7,5,1,12,2,9,5,6,0,7,10,6,6,5,1,2,2,4,6,3,7,7,4,7,6,4,8,4,10,10,9,5,1,9,1,3,2,4,5,4,5,3,5,5,9,1,3,4,0,4,3,3,3,3,2,1,3,2,2,3,1,6,2,3,3,0,1,3,1
S01011913,,368,,3,8,5,2,7,10,8,1,1,4,1,3,2,3,3,5,4,2,4,3,6,5,7,6,3,13,7,4,6,7,0,11,4,4,7,6,2,5,2,4,2,2,10,7,5,6,4,5,6,3,2,5,2,4,5,6,6,9,3,4,5,3,4,6,4,4,9,6,4,1,3,3,3,1,0,3,1,4,5,2,2,0,3,2,1,0,1,1,0,0,3
S01011914,,435,,9,10,6,13,12,4,2,9,6,5,6,7,7,2,6,4,10,6,6,6,14,4,8,4,9,10,8,8,15,7,9,10,9,5,9,5,7,2,3,6,7,5,4,5,0,6,7,5,9,7,9,5,1,1,4,4,2,2,4,4,4,1,3,3,3,2,3,2,2,2,1,0,3,2,2,1,1,5,2,2,4,2,0,0,0,0,1,0,0,0,5
S01011915,,427,,4,5,6,5,6,6,9,4,4,4,1,3,1,10,5,6,7,2,3,5,7,5,4,1,7,8,5,3,6,2,2,9,7,4,5,4,6,5,3,3,6,4,6,7,8,5,2,4,9,4,9,7,12,5,6,8,8,6,6,6,6,4,5,2,7,6,9,6,4,4,6,4,2,1,6,1,1,6,5,4,0,0,2,2,1,2,1,0,3,2,5
S01011916,,327,,3,5,7,3,3,0,6,5,2,3,7,3,6,5,9,5,8,5,2,4,1,4,9,5,2,3,3,5,10,6,3,5,2,0,6,1,4,0,1,5,8,2,6,5,7,7,7,5,7,7,7,7,2,4,4,4,3,3,3,4,2,2,2,4,2,4,3,2,1,3,3,3,2,1,3,2,1,2,2,4,2,1,1,2,0,0,1,1,1,1,1
S01011917,,290,,6,5,3,0,2,8,0,3,1,3,1,3,1,1,2,1,0,6,6,0,3,3,6,3,4,2,3,2,2,6,3,5,3,2,2,4,3,6,4,0,4,7,2,2,2,6,4,4,3,7,10,3,4,4,5,8,4,2,0,7,7,3,5,1,4,6,4,3,4,2,1,2,0,3,3,3,2,3,5,2,2,0,5,3,1,0,3,3,2,0,2
S01011918,,428,,8,4,9,8,12,5,6,9,1,8,6,5,8,6,5,8,3,7,5,3,7,10,2,8,11,2,10,10,12,5,8,7,8,15,4,2,3,3,9,5,5,9,6,7,5,10,2,6,10,4,4,1,4,4,6,6,5,3,5,5,1,4,5,3,5,6,2,0,6,3,0,3,4,4,0,1,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0
S01011919,,469,,6,6,7,2,2,6,4,3,4,4,4,5,6,6,1,6,3,8,12,21,21,6,10,7,19,5,13,4,11,16,13,7,9,9,3,4,2,2,10,4,2,7,6,7,6,4,7,5,7,14,3,3,3,2,3,5,5,1,6,0,11,6,5,3,4,5,2,4,5,5,2,1,5,4,1,3,2,0,4,2,0,0,4,1,0,0,0,1,2,0,0
S01011920,,329,,7,4,4,2,4,0,4,2,2,5,3,4,2,8,2,5,2,3,3,7,6,7,0,8,5,5,2,3,3,9,3,2,4,3,7,5,4,2,1,1,3,2,4,8,6,4,3,2,5,8,6,6,5,0,11,2,5,2,8,3,1,2,5,7,3,4,5,4,6,3,4,0,4,2,4,3,4,4,1,3,0,1,2,1,2,2,0,1,2,0,3
S01011921,,331,,8,3,6,3,7,6,2,1,3,2,3,3,2,3,0,4,8,4,4,3,7,8,1,5,2,0,6,7,6,8,3,5,7,4,4,3,6,3,3,7,6,2,6,4,6,4,4,5,2,7,2,7,5,5,7,5,5,1,2,7,3,4,4,1,5,3,1,2,1,1,2,2,2,5,3,1,3,3,2,5,2,1,3,2,2,2,1,1,0,0,2
S01011922,,382,,9,7,4,12,4,1,4,8,2,2,4,2,7,4,3,4,4,7,7,2,3,4,8,6,5,6,5,2,5,6,7,10,9,8,0,2,4,1,5,5,6,8,7,1,5,4,7,9,6,8,2,0,2,5,6,6,4,4,5,5,5,5,4,6,9,3,4,1,5,3,9,4,3,2,2,0,1,3,2,0,1,3,1,2,4,0,1,0,0,0,1
S01011923,,464,,9,7,6,6,4,6,4,8,9,3,3,8,6,4,2,2,6,0,7,8,9,4,7,2,4,8,8,7,4,8,6,13,3,10,8,9,4,3,8,7,4,11,4,6,7,7,5,1,6,10,4,5,9,6,6,4,3,7,7,6,4,1,6,1,5,6,2,6,2,0,3,3,4,3,1,5,3,7,1,2,3,3,3,1,6,1,5,3,3,2,11
S01011924,,238,,1,7,2,3,6,4,3,5,1,3,3,1,5,2,6,3,4,2,1,0,3,3,4,3,1,3,5,2,5,3,2,3,8,6,5,3,4,3,1,2,1,4,5,7,0,2,0,7,4,3,2,2,0,3,3,4,1,3,2,2,6,1,1,3,1,0,3,3,4,5,1,4,1,1,1,1,6,2,1,1,1,0,0,1,1,2,0,1,0,0,0
S01011925,,391,,3,11,7,3,3,2,5,8,8,10,6,9,8,10,4,10,3,8,0,3,3,3,4,1,4,10,5,5,5,7,6,2,8,6,6,10,8,3,10,7,4,8,8,6,16,6,10,10,10,7,3,8,7,9,4,1,5,7,2,1,4,5,1,2,2,2,1,1,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S01011926,,335,,1,1,3,2,2,2,7,6,1,5,6,3,2,4,6,5,1,3,5,2,3,0,3,4,1,3,2,0,5,3,3,4,5,8,6,6,11,8,6,7,7,3,11,7,3,2,4,5,4,5,3,8,7,7,3,4,2,0,3,4,10,5,3,5,4,2,9,5,0,0,4,7,1,4,1,2,2,2,2,1,4,2,0,3,3,4,1,0,1,1,0
S01011927,,332,,1,4,4,4,2,5,5,1,5,5,1,4,4,2,4,4,6,4,7,2,3,3,4,1,4,4,0,5,1,4,4,2,5,4,5,3,4,1,4,5,7,6,5,3,2,1,3,6,9,9,3,1,10,4,1,3,6,5,9,6,6,5,3,6,8,2,10,5,5,1,2,4,1,6,4,2,2,1,3,3,1,2,3,1,1,1,0,2,0,0,3
S01011928,,355,,2,2,2,6,3,3,2,5,2,0,3,4,5,5,0,1,2,2,12,0,3,0,9,6,2,1,3,2,3,11,2,5,4,6,2,6,6,4,4,1,3,7,8,5,2,2,5,6,4,6,6,7,4,2,4,6,7,6,4,10,6,10,10,7,6,5,9,4,4,5,6,3,4,3,2,5,2,5,0,7,0,1,2,1,0,0,1,1,0,1,0
S01011929,,388,,7,4,2,4,4,3,2,5,9,1,2,3,5,6,4,2,5,1,2,1,9,3,4,4,7,6,10,5,9,6,5,5,4,2,2,3,4,4,5,3,5,8,6,1,6,6,2,2,2,5,11,4,9,1,3,8,9,5,4,2,9,5,4,5,4,4,9,5,1,2,5,5,3,7,6,6,2,2,1,2,4,1,3,3,4,2,3,2,0,2,6
S01011930,,346,,2,5,7,2,3,1,1,8,5,4,4,3,11,4,7,3,5,0,3,0,7,2,2,3,7,4,2,14,6,8,6,7,1,5,3,2,3,7,5,5,4,4,3,4,9,7,4,3,2,3,2,5,5,4,4,5,2,1,7,5,4,6,3,6,5,2,3,4,2,10,5,4,3,4,3,2,5,2,1,1,2,1,0,3,1,1,1,0,0,0,2
S01011931,,403,,2,6,6,3,11,6,9,10,10,8,8,6,5,10,4,6,3,4,7,4,7,2,9,4,5,4,2,5,7,5,6,5,4,5,7,6,5,11,8,8,5,10,7,6,6,3,4,5,8,10,4,4,7,6,8,2,8,3,4,5,6,2,2,5,1,1,0,2,2,4,2,1,0,2,0,2,1,1,2,0,1,0,0,4,0,1,1,0,0,1,1
S01011932,,318,,6,6,5,3,4,2,3,5,2,2,5,1,1,0,1,0,0,2,3,0,3,7,3,13,12,15,17,14,9,11,5,8,8,9,2,6,6,6,3,4,2,4,9,1,9,3,7,1,3,3,1,3,1,5,8,1,6,1,3,3,2,2,2,0,1,2,2,3,2,3,1,0,1,0,0,3,0,0,1,0,1,2,0,0,0,1,1,1,1,0,0
S01011933,,317,,5,4,4,5,0,0,0,1,3,4,3,1,2,0,3,1,1,1,1,3,6,12,8,7,9,6,7,0,13,12,11,4,2,5,6,2,4,5,8,5,6,2,9,5,4,6,2,4,0,7,3,3,3,5,2,3,3,6,4,4,4,0,2,1,2,4,6,3,1,4,1,6,2,1,0,2,1,3,1,5,1,1,1,1,0,0,2,2,1,1,3
S01011934,,552,,6,8,8,9,5,8,3,4,5,6,5,7,10,4,4,1,4,8,2,4,8,9,3,6,7,5,8,10,7,10,11,10,5,7,4,5,8,5,7,3,8,9,11,10,11,8,7,9,7,7,4,4,6,7,8,5,6,6,11,7,2,2,8,5,4,10,6,6,4,6,3,10,7,5,5,3,6,6,3,5,3,6,7,3,3,1,2,4,2,7,8
S01011935,,332,,5,2,6,0,4,1,1,0,3,2,0,0,1,0,3,2,1,1,1,3,10,8,0,16,3,1,9,12,15,15,9,7,8,9,3,4,1,3,4,1,3,1,8,0,5,4,1,8,3,3,0,10,3,3,7,7,3,0,3,8,5,1,3,5,1,3,4,2,5,2,2,2,4,4,3,0,2,2,1,2,5,2,4,2,0,1,3,1,1,0,6
S01011936,,395,,2,2,2,1,0,3,1,0,1,2,1,2,3,2,0,0,5,4,0,3,7,6,9,4,5,9,8,7,6,7,6,11,7,9,11,9,0,5,4,3,1,7,7,3,1,6,9,3,1,10,9,2,7,9,1,1,5,3,7,4,2,5,2,1,5,2,6,1,1,2,2,3,4,2,8,1,4,5,5,0,4,2,7,5,3,6,7,2,5,9,21
S01011937,,288,,9,7,5,2,1,1,3,0,0,1,0,0,0,0,1,0,1,0,1,2,5,4,5,6,11,14,8,6,10,7,8,8,4,3,7,5,2,8,3,1,2,7,2,0,0,1,2,4,1,2,6,4,4,4,7,1,1,2,0,3,2,1,2,3,2,4,2,2,4,2,4,0,0,1,3,3,1,4,3,2,3,5,4,3,4,2,2,0,1,4,3
S01011938,,356,,7,6,3,6,3,0,2,2,1,1,1,2,2,2,0,1,1,3,1,3,4,3,9,2,4,5,5,8,10,8,8,4,12,3,5,4,6,2,2,8,4,6,3,4,6,7,2,5,3,5,7,4,7,0,3,7,8,4,5,2,2,4,3,1,5,2,5,3,4,7,7,6,1,6,5,4,4,6,2,0,3,4,1,3,2,3,3,3,0,0,6
