"Table 1c: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,Females,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90
S01007429,,380,,5,3,7,2,3,7,1,3,1,3,5,2,7,5,6,4,5,8,6,5,5,5,5,4,6,10,6,2,2,6,1,7,6,4,2,4,3,5,4,4,6,4,3,8,9,5,4,10,3,9,10,4,6,7,8,10,7,1,9,6,2,8,1,8,2,3,3,2,1,3,5,4,4,2,2,0,4,4,2,0,3,1,2,1,2,0,1,0,0,1,1
S01007430,,226,,2,1,1,0,4,0,2,0,0,3,0,1,1,2,1,5,3,4,10,7,0,3,0,2,2,1,3,7,1,4,1,0,1,1,1,2,1,4,4,0,0,3,0,3,2,4,5,3,3,2,5,6,2,5,1,5,4,4,2,4,1,7,3,7,2,4,2,3,4,5,3,4,0,3,5,6,1,2,1,3,2,1,2,0,1,0,1,0,1,3,1
S01007431,,283,,1,2,0,0,3,4,1,3,4,1,3,4,4,4,3,1,3,5,4,5,3,4,3,3,2,1,1,6,1,1,3,3,3,4,1,1,0,3,4,2,2,4,7,4,5,4,6,4,3,8,8,4,4,7,9,5,3,3,8,6,5,5,2,2,8,3,1,6,2,5,4,1,4,1,4,2,0,4,2,3,4,2,0,1,1,1,0,0,0,0,2
S01007432,,468,,1,4,3,2,2,8,7,4,3,2,3,2,5,5,4,5,5,8,5,5,2,4,9,2,2,0,0,6,5,7,10,4,9,2,3,3,8,4,5,3,7,3,11,7,2,5,10,11,10,11,8,9,9,9,6,9,9,4,6,6,4,10,10,9,9,11,6,6,11,9,4,9,7,2,7,6,2,2,5,2,1,3,1,1,0,2,1,0,2,1,2
S01007433,,418,,9,1,5,2,2,1,0,7,4,6,7,5,7,5,6,9,6,4,4,2,2,2,2,2,1,1,2,3,2,2,0,3,8,6,1,4,2,3,6,5,4,11,6,11,3,6,8,7,5,5,9,4,8,10,11,6,4,8,8,4,6,7,13,8,2,9,8,5,4,5,5,7,8,5,3,5,3,1,0,4,7,3,3,0,3,3,1,1,0,0,2
S01007434,,251,,2,5,2,3,4,3,4,4,7,5,2,5,0,0,4,2,2,5,0,3,5,5,1,2,3,7,6,1,6,5,1,4,3,5,3,4,3,2,3,1,8,5,5,4,2,4,2,0,4,4,5,2,5,4,3,3,2,4,4,4,0,2,4,5,1,0,1,3,4,4,0,3,1,1,1,2,2,0,1,0,1,1,1,1,1,1,0,2,1,0,1
S01007435,,333,,3,3,4,4,2,1,0,1,3,1,3,5,2,3,4,5,3,4,8,0,4,7,7,5,6,2,2,4,2,7,2,5,5,4,2,5,3,3,3,4,4,6,5,8,4,7,7,1,5,8,6,11,7,4,4,7,6,7,4,1,1,2,7,3,7,4,2,9,5,11,6,4,0,0,1,0,2,1,0,2,1,1,1,2,1,2,1,1,0,0,3
S01007436,,341,,4,6,5,4,2,3,2,2,5,0,2,2,2,7,1,3,1,2,0,6,0,9,5,4,6,9,4,4,6,4,2,12,1,4,3,4,10,2,7,3,5,3,9,4,7,4,7,9,2,6,7,5,2,2,4,6,4,5,5,3,4,9,4,0,3,6,5,5,5,5,1,2,3,4,0,3,0,2,0,1,2,2,1,4,1,3,2,1,0,1,5
S01007437,,222,,3,2,5,5,2,3,2,2,3,1,1,1,2,0,4,1,1,3,0,2,1,5,2,0,5,2,8,3,4,3,3,1,3,2,3,1,4,0,2,3,5,3,4,0,1,2,3,0,5,5,3,2,2,4,5,1,4,2,2,7,3,4,2,4,2,5,3,3,1,9,1,3,0,0,2,1,0,2,1,0,3,4,2,2,0,0,2,0,2,0,3
S01007438,,336,,1,2,7,3,2,6,4,1,3,4,2,1,5,1,0,5,3,2,2,1,5,3,4,5,6,6,2,4,4,5,2,6,6,3,2,4,3,6,2,2,1,2,5,6,7,1,5,6,6,5,3,5,4,3,4,3,4,4,3,4,4,5,6,6,5,11,8,7,9,4,0,3,5,9,4,3,2,5,2,1,1,4,2,1,1,1,2,2,2,3,2
S01007439,,371,,8,5,0,3,4,3,2,3,2,2,4,3,3,1,7,4,0,4,2,7,3,4,7,4,5,5,2,2,7,6,6,1,0,4,5,4,5,2,7,7,4,0,5,8,7,4,5,5,4,6,4,2,3,8,8,4,3,4,10,6,7,7,7,5,5,8,8,6,3,8,4,6,3,0,6,1,5,5,2,4,3,0,2,1,2,2,2,1,0,3,2
S01007440,,322,,4,5,3,0,7,2,2,4,1,1,4,6,0,3,4,5,3,4,5,2,2,0,2,1,1,6,6,2,0,5,2,5,4,5,5,1,4,1,5,2,4,4,5,1,5,8,8,4,7,7,1,3,5,10,5,7,5,6,7,8,0,6,7,6,8,8,4,2,2,4,3,2,1,6,2,3,7,5,3,0,1,0,0,2,3,1,1,0,1,0,0
S01007441,,276,,2,1,1,1,5,5,4,2,2,0,3,5,5,3,0,4,4,2,2,7,1,1,0,2,1,1,2,1,1,1,2,1,4,1,1,0,2,6,3,3,4,6,8,5,1,6,5,3,2,7,7,6,5,3,5,8,2,8,6,5,6,6,5,6,9,5,3,4,3,6,1,3,5,4,1,6,2,2,1,3,0,0,0,1,0,0,0,0,0,0,0
S01007442,,240,,1,1,2,1,2,1,1,2,3,2,4,2,3,3,1,5,5,3,3,4,3,0,1,0,4,1,1,0,0,0,1,1,1,3,3,4,3,1,1,5,0,4,1,1,7,3,2,5,4,2,3,3,3,3,5,4,10,3,3,2,4,12,10,5,7,5,6,2,3,2,4,3,3,3,0,5,1,2,0,1,2,2,1,1,0,2,0,0,1,0,3
S01007443,,464,,2,2,4,3,4,4,1,1,4,4,6,3,6,8,6,13,6,8,15,11,4,0,1,4,0,3,3,1,1,1,3,3,7,3,4,6,2,6,9,2,2,8,4,7,8,7,3,10,11,6,7,6,9,8,6,6,4,8,4,4,8,7,8,7,8,4,4,7,9,8,11,4,1,6,7,5,9,5,3,7,1,3,3,9,0,4,2,0,2,5,5
S01007444,,519,,4,1,2,4,5,4,9,6,4,5,5,13,6,4,16,11,4,6,6,0,0,2,2,3,1,1,2,2,0,1,3,0,2,3,2,2,5,3,10,4,8,6,9,7,13,12,12,15,12,10,8,6,12,6,7,8,10,9,12,3,7,11,5,3,7,11,4,3,3,5,7,5,8,6,6,5,5,3,4,10,2,5,9,3,6,0,2,5,2,4,15
S01007445,,314,,2,5,6,0,4,4,2,2,4,3,6,3,8,3,5,2,5,2,3,4,1,2,0,1,1,1,1,2,1,4,0,2,3,3,3,3,4,2,1,2,2,6,6,2,4,8,5,3,9,5,4,5,5,8,10,1,6,4,9,4,10,6,7,5,8,6,5,3,2,5,5,5,4,5,2,5,2,2,2,0,1,0,1,1,0,1,1,0,0,0,4
S01007446,,287,,2,2,3,1,3,2,3,5,8,4,6,8,3,3,4,2,6,7,3,2,1,4,1,3,0,0,1,0,0,0,2,0,2,3,2,2,4,6,5,2,4,7,3,10,4,6,10,4,6,6,3,6,4,5,3,2,3,6,4,6,5,5,2,3,2,0,4,6,3,6,2,2,2,1,1,1,1,1,4,2,8,3,1,0,1,0,1,0,1,0,2
S01007447,,255,,0,2,1,4,1,1,2,2,3,4,2,2,1,3,4,3,0,6,4,0,1,0,1,0,2,0,1,0,0,2,1,0,0,1,1,0,2,1,2,3,4,6,0,5,3,6,6,4,10,3,3,2,8,9,4,4,6,10,1,4,6,4,9,4,9,7,4,5,5,6,4,5,1,1,4,1,4,2,0,1,2,0,3,0,1,0,1,0,0,2,3
S01007448,,426,,1,0,1,4,1,5,12,1,4,3,5,3,11,6,2,5,2,8,2,2,3,2,2,3,2,3,0,3,1,1,4,3,5,2,4,1,3,5,5,6,7,6,6,4,13,13,10,13,6,2,5,11,6,7,7,3,9,2,6,8,7,7,6,9,11,13,3,12,10,7,6,5,3,5,8,4,6,6,2,2,6,4,0,0,1,0,1,0,0,1,1
S01007449,,512,,5,10,4,8,5,3,4,7,4,1,2,1,3,3,5,5,3,7,12,9,2,4,13,10,11,4,6,3,8,5,7,9,2,6,8,9,7,5,4,4,10,5,11,4,5,8,7,7,14,10,11,6,6,5,12,4,8,6,11,7,9,6,5,6,13,9,5,6,6,3,6,3,5,4,6,5,5,5,1,0,4,3,2,2,2,1,1,0,0,1,3
S01007450,,369,,4,5,5,0,5,2,6,0,2,6,5,6,8,3,8,6,4,10,3,6,11,2,4,1,2,5,3,4,6,2,0,7,10,2,2,4,5,5,3,8,5,1,5,7,6,5,5,7,1,5,7,5,3,2,8,2,6,7,8,6,5,4,5,6,3,5,3,2,2,2,5,6,2,4,4,3,1,1,1,5,3,0,3,0,2,3,2,0,1,1,4
S01007451,,324,,2,1,1,6,0,3,3,2,3,6,7,4,7,1,5,5,8,3,3,3,8,4,1,1,2,0,3,0,3,2,3,2,0,4,3,4,4,6,4,4,4,4,5,6,8,4,6,4,2,2,9,2,4,5,5,8,2,8,4,7,6,4,4,4,9,5,3,6,6,3,2,3,3,4,6,2,2,3,1,2,2,1,2,1,3,0,2,2,1,0,2
S01007452,,272,,1,3,2,4,4,7,1,2,4,7,2,8,3,1,7,2,3,5,5,5,4,2,0,1,5,4,3,4,2,2,6,3,2,5,2,2,2,3,4,4,6,0,2,5,6,7,6,0,5,5,5,5,5,3,1,2,4,5,4,2,1,5,1,4,2,7,1,4,4,2,2,1,3,2,0,2,2,0,0,2,3,3,2,0,1,2,0,1,0,0,1
S01007453,,389,,10,8,9,1,9,3,8,2,6,3,7,7,7,7,10,3,4,5,4,3,4,4,4,5,7,3,7,6,7,3,11,9,9,12,7,5,6,9,9,4,4,9,14,7,3,13,5,6,4,8,3,2,3,3,2,2,3,1,4,1,1,1,4,1,1,1,2,0,2,3,0,0,2,0,0,3,1,1,1,1,0,1,1,1,0,0,2,2,1,3,9
S01007454,,265,,4,2,4,2,4,1,0,1,2,1,3,7,7,6,6,4,5,6,5,4,3,2,0,5,4,1,2,4,2,3,0,2,9,2,1,5,3,4,1,2,3,2,6,7,4,4,5,5,5,3,5,3,8,4,0,4,5,2,6,2,5,2,3,3,2,2,6,1,3,4,4,2,3,4,0,2,0,1,1,2,0,0,0,0,0,1,0,0,0,1,1
S01007455,,478,,10,10,6,8,5,4,7,5,3,9,7,6,5,7,2,8,2,6,5,9,6,7,8,4,7,2,6,14,5,4,10,12,6,6,4,1,4,5,2,10,9,9,6,7,6,6,10,7,4,9,10,2,8,4,11,9,5,11,3,2,6,6,4,2,6,8,5,1,7,4,1,7,2,1,4,3,3,4,1,2,4,1,3,1,5,2,0,0,0,0,0
S01007456,,503,,15,11,11,7,9,4,5,5,5,9,2,1,3,2,6,4,4,13,8,10,7,6,1,4,18,9,14,3,13,7,10,7,10,10,7,4,12,2,3,7,4,2,5,4,7,4,7,7,11,8,2,4,6,0,4,4,4,5,2,3,4,4,3,10,7,8,4,0,3,6,8,2,2,4,4,0,4,8,4,4,3,1,6,1,2,2,6,2,3,2,5
S01007457,,523,,7,8,3,4,14,3,11,6,7,2,7,6,8,6,9,8,3,2,7,9,7,7,9,5,4,7,4,5,9,8,9,3,8,12,6,5,9,4,11,11,11,9,12,14,9,6,6,9,9,10,3,6,7,2,8,5,4,6,3,8,8,4,5,5,3,8,2,9,3,6,5,3,3,5,2,2,7,4,1,1,0,1,2,5,0,3,1,4,0,0,1
S01007458,,265,,3,5,2,2,0,1,0,0,2,3,2,4,3,4,3,4,2,0,2,6,5,3,1,6,1,0,1,4,2,3,6,4,3,0,0,1,1,1,1,2,1,2,5,6,6,3,6,7,6,4,5,5,3,3,4,3,6,5,6,3,3,5,6,1,5,6,3,3,4,3,1,3,2,4,2,4,7,1,1,3,2,2,3,3,0,1,2,0,1,1,1
S01007459,,338,,1,3,1,4,2,4,1,0,4,1,3,2,4,3,3,8,4,3,0,1,1,4,3,1,0,0,1,3,6,1,2,2,3,0,5,1,2,2,2,4,5,5,5,6,2,5,10,6,2,3,2,8,7,11,3,7,7,2,2,4,5,2,10,7,9,6,5,4,6,4,5,6,4,10,6,7,4,5,4,3,6,4,2,4,4,1,1,1,2,1,3
S01007460,,359,,3,7,2,2,3,2,0,1,4,3,2,5,6,4,3,4,3,2,3,1,6,2,8,4,4,4,3,0,5,0,3,2,4,3,4,5,5,9,2,3,4,3,6,2,7,8,3,4,3,4,5,9,4,5,3,10,10,7,9,2,8,7,8,12,8,5,7,7,5,3,5,1,1,7,3,1,2,2,7,2,1,4,1,0,1,1,2,0,0,0,4
S01007461,,350,,7,3,2,1,3,3,6,1,1,1,2,1,2,6,1,1,8,1,5,7,6,1,6,9,10,9,5,6,9,4,4,6,4,6,3,3,2,8,1,4,6,3,5,6,3,10,1,3,5,4,9,2,11,5,6,7,3,1,2,4,5,6,3,6,2,6,4,1,2,6,5,2,5,3,1,5,4,3,0,0,0,4,2,1,1,1,1,3,1,1,2
S01007462,,400,,7,2,3,2,3,4,2,5,3,3,2,3,7,3,6,5,6,5,5,7,4,4,7,2,6,8,5,12,6,9,1,7,5,10,4,4,5,3,5,9,1,5,7,9,7,7,6,12,9,7,5,4,4,8,5,6,6,4,4,7,5,8,5,3,3,5,6,3,2,4,2,1,5,2,2,1,3,0,2,1,3,0,4,0,1,2,0,2,0,0,3
S01007463,,507,,6,7,5,11,9,11,7,10,7,12,2,10,3,11,12,8,13,14,9,2,11,7,12,5,5,4,3,9,7,1,5,5,8,4,7,9,4,7,8,8,9,7,8,9,8,10,9,11,10,6,9,3,3,7,4,8,5,2,5,4,2,2,4,8,6,3,3,5,2,8,5,7,2,0,1,1,1,0,0,4,1,2,1,2,0,1,0,0,0,0,1
S01007464,,352,,6,3,1,4,5,5,0,5,2,5,7,7,2,4,3,5,8,3,2,4,3,7,7,1,4,3,0,2,3,3,7,1,3,6,3,1,6,4,5,6,7,1,5,8,2,4,3,5,0,9,6,13,8,6,7,5,1,2,6,5,2,5,2,12,4,7,4,0,4,3,2,2,3,1,5,5,5,1,3,5,3,2,2,1,1,1,1,2,1,0,4
S01007465,,368,,8,6,3,2,7,4,8,2,5,4,3,7,6,3,4,5,6,4,8,3,4,8,4,4,10,3,9,8,5,5,5,3,3,8,4,8,2,8,5,8,4,11,5,7,9,4,2,3,4,7,3,5,7,2,5,7,8,1,3,4,0,0,4,0,5,3,9,3,2,4,5,1,3,1,1,5,1,1,0,1,1,4,0,0,0,0,0,1,0,0,0
S01007466,,477,,8,13,8,5,7,4,0,3,0,1,1,6,2,2,2,1,6,3,8,5,9,10,13,11,14,6,8,10,3,10,10,4,6,6,6,8,4,4,3,6,4,3,11,10,8,10,4,7,6,9,6,10,5,7,4,6,8,5,6,5,1,10,2,6,7,2,4,9,5,6,7,3,4,3,1,7,3,2,2,2,5,1,4,3,0,1,0,0,1,2,4
S01007467,,521,,4,9,5,9,6,2,3,1,8,3,5,4,4,4,3,0,5,3,6,6,5,6,7,6,7,7,2,8,6,5,5,10,8,3,5,5,5,10,5,10,6,7,11,6,7,11,6,12,4,11,10,5,6,6,8,4,6,4,5,1,5,4,5,9,12,11,4,1,8,5,6,4,5,6,7,11,6,4,6,3,2,3,8,4,4,5,4,1,5,2,10
S01007468,,364,,3,1,3,3,3,5,3,3,2,3,1,6,5,6,2,5,2,7,5,3,6,2,5,3,1,2,1,3,2,4,4,4,2,6,4,3,4,3,9,5,4,1,7,10,8,7,8,8,8,8,3,10,11,8,7,5,5,6,3,3,6,4,3,7,10,9,7,2,6,7,6,4,3,1,1,1,2,3,0,1,3,1,1,0,0,0,0,1,0,0,1
S01007469,,279,,2,7,7,4,5,0,3,2,2,3,4,4,1,6,2,4,4,3,0,3,1,6,0,2,1,3,5,5,5,2,0,3,4,1,7,5,2,4,8,5,6,4,3,2,8,5,4,4,5,7,1,6,3,3,2,6,3,2,2,2,2,5,6,3,7,6,3,4,4,2,1,1,1,2,1,3,3,4,0,0,1,2,2,0,1,0,0,1,0,0,1
S01007470,,356,,4,2,4,1,4,4,0,6,1,8,2,1,3,5,2,4,6,4,4,9,2,2,5,7,2,6,9,4,5,3,4,4,6,4,4,2,4,6,4,4,4,4,6,6,3,8,6,6,6,7,4,6,4,10,6,3,3,3,1,4,4,1,4,5,3,6,2,4,3,0,2,5,3,1,4,4,4,0,4,1,1,1,4,6,4,2,2,3,1,3,8
S01007471,,248,,4,2,4,7,1,2,4,5,1,1,3,2,4,4,4,5,1,2,4,3,2,7,2,1,4,4,4,2,3,5,5,0,0,3,3,1,2,2,0,4,3,4,3,8,5,8,5,3,2,4,4,5,4,3,3,6,3,3,6,2,4,3,5,3,3,1,1,2,3,2,2,0,2,1,1,0,2,1,0,0,0,0,3,0,0,2,0,3,0,0,3
S01007472,,303,,0,4,5,3,4,3,1,0,4,4,2,4,2,4,4,2,3,1,2,2,1,5,8,7,5,4,2,3,4,3,5,3,3,4,3,8,2,7,1,4,1,1,3,6,4,5,0,2,9,4,6,0,3,7,6,2,0,5,4,4,5,4,7,5,1,8,5,5,4,2,2,1,5,4,1,7,5,2,2,3,1,3,1,2,1,1,0,1,1,0,6
S01007473,,220,,2,4,3,1,2,3,0,0,0,1,0,1,2,4,0,2,2,4,2,4,3,6,4,4,5,2,2,2,0,3,3,1,6,2,3,1,2,4,1,2,5,8,2,4,4,4,4,8,2,6,2,1,1,8,2,3,2,0,4,2,2,4,5,2,3,4,1,4,0,3,2,3,3,4,0,1,2,1,1,0,0,2,0,2,3,1,1,0,1,0,0
S01007474,,274,,0,3,3,0,7,1,2,3,1,0,1,1,2,3,5,5,4,2,6,2,3,1,4,1,3,3,3,3,0,4,4,3,2,0,1,2,4,8,4,0,4,4,6,4,5,5,4,4,5,4,10,2,4,3,5,4,6,7,4,6,3,5,6,3,1,8,5,6,4,2,1,1,2,3,3,5,2,0,2,1,0,2,1,2,2,0,0,0,2,0,2
S01007475,,297,,4,6,3,0,4,1,3,2,3,1,2,4,4,3,2,3,3,3,2,5,1,5,3,3,2,0,4,1,10,2,4,7,2,5,2,5,5,1,3,2,9,8,8,2,2,4,5,4,7,8,5,4,5,8,0,6,4,6,3,4,6,6,5,4,1,3,2,7,4,4,2,0,1,2,1,3,2,5,0,0,0,3,0,3,0,1,0,0,1,1,3
S01007476,,345,,2,2,2,1,1,1,3,5,2,0,5,3,4,5,2,3,3,6,1,1,4,1,4,5,0,3,4,0,3,4,2,0,2,0,1,4,8,1,3,5,6,6,6,5,0,10,8,7,3,3,8,9,3,7,3,6,1,4,8,5,6,5,4,5,6,1,6,7,5,4,6,2,9,8,2,3,8,1,4,4,4,3,7,3,7,1,2,2,2,0,4
S01007477,,273,,1,6,5,1,4,2,5,6,2,5,4,2,5,0,1,2,2,4,4,0,1,0,3,2,0,2,1,5,4,1,2,5,3,5,6,3,4,2,1,1,1,8,2,9,6,6,5,9,5,4,2,4,3,7,7,2,3,9,4,3,1,3,1,3,1,4,3,4,6,3,4,4,2,2,3,3,3,3,2,0,3,1,1,0,0,0,0,1,0,0,1
S01007478,,478,,0,5,5,7,5,6,3,5,5,1,3,5,2,0,8,9,5,6,5,4,8,0,0,5,12,5,11,7,11,5,4,5,1,6,6,5,5,8,6,7,4,8,7,12,5,14,6,10,11,9,8,5,2,3,7,7,8,1,3,6,3,2,6,3,1,5,9,4,3,5,7,6,5,2,6,7,4,8,2,3,1,3,2,5,4,4,3,5,3,5,10
S01007479,,317,,3,3,8,2,5,4,4,3,1,8,3,6,6,4,5,4,4,6,3,3,5,5,9,1,0,0,1,9,5,8,5,3,1,6,10,5,8,5,5,6,7,5,10,7,9,11,1,5,6,4,2,4,3,0,3,5,5,3,3,0,1,2,4,1,2,0,0,5,1,3,0,1,2,1,1,1,1,0,3,2,1,1,2,1,1,0,3,0,0,0,2
S01007480,,383,,4,2,9,3,6,8,5,5,4,3,6,9,0,5,1,4,6,8,6,2,5,3,3,1,9,5,6,7,6,6,4,12,2,5,7,3,2,10,1,9,8,6,5,7,8,6,12,6,4,9,6,9,3,4,6,2,8,2,4,4,4,7,7,4,4,5,0,2,6,2,2,4,0,1,0,2,2,1,1,1,2,0,3,0,0,0,0,1,0,0,1
S01007481,,429,,3,3,5,3,2,2,0,0,2,2,1,0,2,1,2,5,4,3,7,0,3,4,6,0,4,7,3,1,2,2,3,0,0,4,2,0,4,5,0,2,4,3,3,7,3,9,4,6,6,6,8,6,8,7,5,8,7,6,9,5,3,3,5,6,16,7,9,6,7,8,10,16,6,9,12,12,13,10,3,5,10,5,2,3,5,4,4,3,2,1,5
S01007482,,234,,0,0,2,1,1,2,3,1,0,2,0,1,1,1,5,0,2,1,2,2,2,1,0,0,2,1,2,2,6,0,2,2,1,1,1,0,0,3,2,2,5,2,0,3,2,5,1,4,3,6,4,1,2,4,1,4,2,7,7,4,3,0,5,2,2,8,5,3,4,3,3,7,5,8,3,4,3,1,4,6,4,2,6,2,5,2,2,3,1,1,3
S01007483,,394,,1,6,3,0,9,3,4,4,1,4,7,4,4,2,5,9,5,5,1,3,1,5,2,1,5,5,5,5,6,9,6,8,7,2,13,8,4,6,3,4,6,4,4,8,6,8,2,4,4,7,8,7,2,5,5,3,5,4,5,7,4,8,4,5,10,8,5,3,9,5,2,3,3,6,2,1,2,2,6,2,3,1,2,0,2,3,0,2,0,2,0
S01007484,,275,,1,6,4,1,4,3,2,6,3,2,1,1,4,1,3,2,1,4,3,5,2,3,5,6,7,6,4,0,5,1,0,1,3,4,3,1,1,0,0,2,1,3,6,5,4,2,4,7,3,5,4,6,4,5,7,4,8,5,2,3,1,1,1,1,4,3,5,6,4,2,4,8,2,2,0,5,1,1,5,1,4,1,0,3,0,1,2,0,2,2,4
S01007485,,273,,6,6,11,6,7,3,1,4,7,3,3,3,3,2,4,4,1,1,3,2,6,2,9,4,14,8,10,6,6,1,3,3,1,6,4,1,4,4,4,2,5,1,3,3,4,5,3,3,4,4,0,2,2,4,3,3,4,1,2,1,1,2,2,3,2,0,1,2,3,2,3,1,1,1,0,2,1,1,2,0,2,0,1,2,1,1,0,1,0,0,0
S01007486,,304,,8,11,3,9,5,5,4,5,4,4,4,6,5,3,4,2,3,3,2,5,2,7,3,5,9,4,8,6,9,1,5,8,7,3,2,3,0,4,4,5,5,3,4,3,2,2,3,3,7,1,2,2,2,1,4,1,7,2,0,4,0,3,5,2,4,6,4,4,2,1,2,0,2,0,1,3,1,2,2,1,7,0,2,0,1,0,0,0,0,1,0
S01007487,,432,,5,3,3,0,10,8,5,4,4,4,9,7,2,1,4,7,3,6,8,4,6,1,2,7,9,7,3,4,5,7,3,4,6,8,3,6,4,6,5,4,8,4,4,6,7,6,6,4,5,4,11,8,5,2,6,4,6,6,7,12,6,5,6,4,5,5,3,7,7,3,7,4,4,2,1,5,2,2,7,1,3,3,1,4,3,1,6,0,1,2,4
S01007488,,546,,6,3,7,7,3,6,6,5,3,7,2,7,5,4,11,2,9,14,6,9,9,7,4,15,10,6,3,10,7,4,14,2,7,3,4,0,6,7,5,6,7,12,8,6,12,12,6,7,9,13,8,10,4,4,7,4,9,4,9,10,8,4,4,4,5,6,8,6,5,6,4,5,7,5,3,6,9,3,2,5,1,5,2,5,3,1,2,2,2,2,4
S01007489,,456,,3,2,2,3,3,5,6,3,7,2,6,1,3,3,3,4,7,7,3,2,7,5,5,4,8,4,3,1,5,6,4,7,6,1,10,7,5,4,4,6,5,3,5,5,6,0,8,6,10,9,7,8,5,8,4,5,3,5,7,5,7,8,9,6,4,8,5,10,6,7,7,3,7,4,3,2,8,6,6,6,3,4,7,4,2,4,4,5,3,1,6
S01007490,,476,,3,6,3,3,4,7,2,4,5,5,6,4,9,9,7,9,3,14,3,7,5,3,2,8,0,5,3,1,6,6,8,5,6,5,5,1,4,5,4,2,7,7,8,7,6,3,6,7,8,8,3,5,5,5,6,3,5,8,3,4,7,7,8,10,5,8,8,7,1,10,7,3,7,8,5,7,3,7,5,4,3,1,2,4,3,3,3,2,3,1,13
S01007491,,644,,8,7,10,13,12,9,11,6,6,3,6,5,6,9,13,6,13,7,4,4,10,6,6,8,17,10,6,18,11,6,10,16,10,19,10,9,12,8,10,9,9,9,6,10,7,12,7,10,5,9,11,4,3,9,7,9,1,2,8,8,2,6,5,7,2,6,3,5,5,5,5,5,5,0,3,0,4,3,4,5,4,2,3,3,4,5,2,2,6,1,17
S01007492,,351,,5,1,3,2,0,4,0,2,0,2,3,3,2,2,7,4,1,6,7,3,4,2,6,6,2,3,3,4,4,6,1,1,0,4,0,1,2,4,4,3,6,2,5,11,3,10,1,5,2,10,9,5,8,7,6,5,11,4,7,8,5,3,4,2,8,7,5,3,8,6,6,3,5,6,6,3,3,3,4,3,4,2,1,0,2,0,1,1,2,0,3
S01007493,,422,,3,6,5,4,4,5,5,4,4,3,1,3,6,9,4,3,4,8,4,5,4,6,4,2,6,6,5,3,7,7,6,7,5,0,4,2,4,7,2,4,0,10,6,7,11,7,6,12,8,5,16,9,6,2,10,4,5,6,3,8,4,4,4,3,4,3,7,4,3,3,6,7,2,7,2,7,4,6,0,0,1,4,5,1,2,2,0,1,1,0,3
S01007494,,259,,0,1,1,2,1,4,3,3,2,3,1,4,2,3,3,6,0,8,4,2,2,0,0,2,1,2,1,0,2,1,5,3,3,2,3,2,3,9,3,2,2,4,1,4,3,4,3,6,1,4,4,7,6,2,4,3,2,8,1,6,10,2,5,2,8,6,4,3,6,3,4,3,2,2,2,5,2,4,1,3,2,0,1,0,0,0,1,0,1,0,3
S01007495,,422,,2,4,3,8,9,3,5,7,4,6,5,2,6,5,12,5,7,6,4,1,1,2,1,0,1,4,3,2,1,0,0,6,5,4,5,3,7,10,6,6,3,8,11,11,7,9,7,12,6,3,5,3,3,8,7,8,7,12,3,4,5,7,13,3,11,3,3,5,4,4,4,5,4,5,7,3,5,2,0,3,4,1,2,1,0,2,2,2,0,2,2
S01007496,,515,,3,6,4,4,6,6,4,4,4,3,1,2,2,6,4,2,5,4,6,9,4,4,4,6,5,0,0,5,4,0,9,5,1,2,2,3,0,3,2,3,4,8,6,8,6,8,8,8,7,8,10,14,5,3,8,10,12,10,13,13,5,10,8,6,10,16,16,12,7,10,10,11,5,8,10,6,10,8,3,1,2,5,5,0,4,0,2,4,1,0,4
S01007497,,307,,1,5,4,3,4,5,4,1,5,4,3,3,4,6,3,3,3,5,4,2,4,2,4,3,1,6,1,1,1,1,1,5,1,3,3,3,4,3,3,6,3,5,3,3,8,6,3,5,3,4,9,5,3,14,6,6,2,2,2,3,1,2,4,3,6,6,3,4,2,6,6,3,3,4,3,5,3,2,0,2,0,1,3,3,1,1,1,2,0,1,3
