"Table 1b: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+
S01011549,,389,,3,6,3,5,9,0,8,5,4,4,3,3,3,1,5,2,4,3,5,7,4,12,6,4,3,5,3,3,11,2,6,6,2,7,1,6,1,3,2,2,2,1,6,3,4,6,5,5,5,9,8,4,4,5,5,6,10,3,11,3,3,8,5,3,7,12,6,6,12,5,4,2,3,8,3,4,7,2,0,3,2,0,0,2,2,1,0,0,0,2,0
S01011550,,364,,1,0,2,2,3,5,5,5,2,5,1,4,1,6,6,6,5,5,10,2,6,2,4,5,0,7,4,6,2,6,0,1,0,5,8,2,6,2,6,5,5,0,2,10,0,4,5,2,8,3,3,6,2,5,8,9,7,8,9,8,6,4,8,4,5,14,9,7,7,4,4,4,5,1,4,3,2,3,1,1,2,3,0,2,2,0,0,0,0,0,2
S01011551,,252,,2,4,1,4,0,0,1,1,3,6,5,3,4,5,1,3,7,4,4,2,4,7,2,2,6,5,1,4,2,2,0,5,3,0,4,4,3,3,3,3,6,0,4,4,2,9,2,3,0,5,7,4,0,2,0,2,5,5,6,3,3,1,0,4,3,4,5,5,9,2,1,2,2,0,2,2,0,2,0,0,2,0,2,5,1,1,1,0,0,1,0
S01011552,,334,,1,3,0,4,1,1,1,5,3,6,4,5,5,6,6,3,4,2,8,2,9,7,7,4,7,4,4,0,2,7,1,1,2,2,1,4,2,6,4,5,4,4,4,3,7,6,4,6,10,5,8,3,7,7,7,3,4,5,6,5,4,5,4,3,5,8,2,6,6,3,2,3,5,2,3,0,4,1,1,2,0,2,2,2,1,1,0,0,0,0,0
S01011553,,496,,4,5,9,7,7,14,8,11,7,15,11,11,7,7,4,6,7,8,7,1,5,12,3,7,8,7,2,5,1,2,5,5,4,2,7,5,8,15,11,13,11,11,13,4,7,12,10,15,9,9,14,12,10,8,7,4,5,7,8,5,0,4,1,2,5,4,2,3,0,4,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
S01011554,,402,,5,6,4,4,0,2,3,6,2,5,9,7,7,8,3,5,5,5,3,6,5,4,3,5,12,7,2,4,0,2,8,1,4,5,2,1,2,2,3,4,4,0,5,9,7,9,5,7,10,11,8,6,6,6,8,9,1,3,4,3,4,4,1,8,2,8,5,4,3,3,6,3,10,10,5,7,2,3,5,2,2,3,4,0,1,0,1,1,1,0,2
S01011555,,280,,4,4,2,7,2,3,5,3,1,4,6,2,0,5,0,5,4,3,5,2,3,5,2,9,1,5,6,12,2,5,3,8,1,2,9,4,1,4,5,2,5,2,4,6,4,3,6,4,6,4,7,4,6,8,3,3,1,4,2,4,1,2,5,3,5,2,2,3,0,4,0,1,0,2,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
S01011556,,245,,3,2,2,2,2,2,3,4,3,7,3,3,6,4,4,0,4,1,4,2,6,2,3,1,2,5,1,3,0,0,4,1,0,5,4,4,8,3,6,8,7,4,1,2,4,4,4,4,5,5,4,5,5,3,1,2,3,6,1,2,3,5,5,1,1,4,3,2,5,5,2,0,1,0,1,2,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0
S01011557,,321,,2,5,3,5,5,3,4,2,4,5,1,11,3,1,4,5,9,4,3,3,2,1,1,7,5,5,3,4,6,6,1,0,5,4,9,8,6,2,3,5,5,4,6,7,2,3,7,8,4,8,4,5,3,4,1,2,3,9,5,5,4,3,6,0,7,2,1,5,8,0,2,2,3,0,2,3,0,1,2,4,1,1,0,1,0,0,0,1,0,0,2
S01011558,,268,,4,2,1,5,7,3,5,8,2,2,4,1,3,1,5,7,2,3,8,4,4,4,3,5,2,1,5,4,2,2,0,4,2,4,1,1,3,5,0,4,0,3,9,2,3,1,5,3,7,4,7,2,1,5,3,6,7,5,4,8,3,4,1,3,2,7,1,1,3,2,2,3,1,2,0,3,0,1,1,1,1,0,1,1,1,1,1,0,0,0,3
S01011559,,288,,2,3,0,1,2,4,7,6,4,7,1,6,2,2,5,6,2,3,1,2,3,4,2,9,3,5,3,2,6,2,6,2,10,2,5,6,2,5,3,4,1,0,2,2,5,6,5,3,7,1,5,8,4,3,10,3,5,8,3,1,5,4,2,1,1,2,1,4,3,4,4,2,6,1,2,2,3,4,0,0,1,0,2,1,0,0,0,0,0,0,1
S01011560,,337,,2,2,4,4,2,3,4,3,6,7,11,5,4,6,4,4,2,9,6,3,3,6,3,7,6,4,5,3,3,7,2,2,2,6,7,3,5,0,4,5,7,2,1,8,5,6,7,6,4,4,1,7,5,3,5,3,4,8,9,5,4,3,2,6,3,3,8,2,2,4,3,1,1,2,1,2,3,1,1,3,2,2,0,3,0,0,1,0,0,0,0
S01011561,,336,,2,5,1,4,3,1,2,1,3,6,9,0,5,8,7,2,6,8,8,6,1,4,4,6,9,3,7,1,2,9,10,4,5,7,6,3,2,4,1,7,5,4,1,4,6,7,2,9,4,1,7,6,12,5,1,4,3,3,2,4,6,0,4,2,5,3,8,2,3,2,1,3,4,5,1,3,1,1,1,2,1,3,0,1,0,1,0,1,0,0,0
S01011562,,296,,2,1,0,6,5,3,7,2,3,7,3,8,3,6,4,6,10,4,5,6,4,6,3,8,8,0,8,2,4,6,4,2,4,3,2,4,0,3,1,5,3,6,1,5,4,8,4,6,7,6,7,6,6,2,2,4,5,4,5,2,1,2,2,1,0,1,4,3,2,2,2,1,0,1,1,0,0,2,3,1,0,2,0,1,0,0,0,0,0,0,3
S01011563,,340,,3,1,6,5,5,4,4,5,2,3,9,1,5,4,7,2,10,0,6,14,8,9,8,5,6,6,3,4,3,1,7,6,4,6,8,2,4,2,0,3,0,5,3,1,5,12,2,6,6,4,8,11,7,9,2,7,6,3,2,2,7,0,3,2,4,5,1,1,0,0,1,4,1,2,0,3,0,1,3,1,1,1,4,0,0,0,1,0,0,0,2
S01011564,,456,,6,8,9,7,7,8,4,2,8,8,3,6,3,2,9,5,2,4,4,9,8,12,0,3,3,6,4,7,0,9,7,9,6,3,6,4,5,7,4,1,9,4,12,17,4,10,5,4,4,9,7,5,5,7,8,9,5,5,9,7,9,4,9,9,2,7,2,3,7,4,3,6,2,2,3,5,2,2,1,0,1,3,1,0,2,0,0,2,0,0,2
S01011565,,436,,5,6,5,3,11,5,8,4,6,6,9,8,9,8,8,6,10,9,7,5,7,5,5,3,3,11,3,6,6,2,11,6,8,5,11,6,6,6,3,6,10,3,5,3,8,3,9,4,7,6,6,6,5,3,7,8,2,7,3,7,8,8,3,5,5,4,1,5,5,2,0,3,1,2,1,4,1,3,0,1,1,0,0,0,1,1,1,0,1,0,0
S01011566,,435,,9,12,6,7,7,4,13,9,5,5,5,8,8,8,5,4,8,9,9,12,4,10,15,4,5,2,9,8,5,6,7,9,5,4,3,0,2,6,2,5,7,5,3,6,14,0,4,6,4,4,2,5,8,5,6,5,7,0,9,5,4,2,6,4,6,10,2,4,4,3,1,1,2,1,3,2,0,2,2,0,2,2,0,1,0,0,1,0,1,0,0
S01011567,,482,,5,1,3,6,8,6,5,5,7,3,3,6,9,6,1,6,4,1,7,4,3,3,5,4,6,5,5,6,4,4,12,5,8,19,6,3,6,3,0,6,2,7,3,8,3,8,5,6,6,3,6,7,7,11,7,12,5,6,4,7,7,10,11,7,11,10,4,6,5,9,5,3,4,2,5,7,6,3,5,3,6,3,1,4,3,1,3,0,1,0,5
S01011568,,405,,6,7,2,3,3,6,0,10,7,6,7,5,5,11,4,6,4,8,5,3,6,10,4,12,5,3,1,1,5,4,3,5,3,10,4,2,8,6,5,4,3,14,11,9,6,6,7,7,15,4,4,3,7,4,5,6,4,3,4,8,7,5,1,3,3,0,0,2,7,3,1,8,2,2,2,3,2,5,5,0,1,2,0,1,0,1,0,0,0,0,0
S01011569,,437,,4,4,9,8,4,2,6,5,3,6,6,7,2,6,9,6,6,6,5,10,2,5,9,4,4,7,3,4,7,9,5,2,6,2,3,3,4,1,9,9,10,3,2,12,9,2,6,10,3,2,2,10,7,9,3,2,2,7,6,11,7,10,9,2,6,8,7,5,8,9,2,3,10,3,0,3,0,1,5,0,4,0,1,0,2,0,0,0,1,1,0
S01011570,,304,,2,1,2,4,3,7,1,5,1,0,3,3,3,2,6,0,4,6,5,1,2,2,4,2,4,5,7,3,1,6,6,2,2,3,5,3,3,2,1,4,1,8,0,7,4,5,5,1,6,13,3,2,3,6,1,6,6,3,9,3,4,0,3,6,4,6,2,1,3,7,1,1,6,5,2,8,6,4,0,4,4,0,2,1,0,2,0,1,0,1,2
S01011571,,300,,4,2,1,2,0,3,3,0,6,2,5,3,0,0,1,2,1,2,0,1,3,3,1,3,3,7,0,1,5,3,3,10,3,6,15,4,3,5,7,4,4,0,2,5,8,6,6,6,6,9,2,4,3,12,5,5,5,4,3,6,6,1,0,3,5,3,6,2,4,5,3,2,3,3,2,3,2,1,2,3,4,1,2,1,1,0,0,3,1,0,0
S01011572,,285,,2,4,1,0,6,5,5,2,3,6,3,4,5,2,2,1,1,1,1,6,1,2,5,4,1,6,2,5,5,7,1,1,1,1,8,8,8,7,1,3,5,0,0,3,3,6,6,3,5,2,2,2,6,9,1,8,4,7,4,4,5,3,4,3,5,2,2,5,3,1,7,2,2,4,2,3,4,3,0,0,3,0,2,1,2,0,0,0,0,0,0
S01011573,,550,,9,7,6,7,5,8,3,6,7,3,7,3,10,4,4,5,12,14,6,5,8,7,3,7,8,5,10,6,6,2,0,7,7,2,15,2,11,9,8,3,10,9,18,11,13,10,12,15,5,10,13,4,6,11,15,9,5,8,4,5,6,9,10,10,2,6,7,10,2,1,8,1,0,3,2,0,1,4,5,1,1,1,1,0,3,1,3,0,0,0,2
S01011574,,356,,3,2,4,2,8,4,4,6,7,10,4,11,7,2,7,6,3,5,5,3,4,2,4,7,5,2,4,6,3,4,5,4,2,2,0,6,7,0,5,4,11,10,7,6,5,7,5,0,0,9,5,9,4,5,7,6,5,10,6,2,4,5,1,3,2,5,5,5,6,0,0,4,3,2,2,4,2,1,0,0,0,0,2,0,0,0,0,0,0,1,1
S01011575,,258,,1,4,3,3,4,3,5,1,6,7,2,9,2,7,3,4,2,1,4,3,5,3,4,3,2,1,7,11,8,6,1,7,0,3,1,2,5,0,2,3,4,4,4,3,5,9,5,0,6,2,1,2,6,2,2,3,2,5,1,1,6,0,2,2,2,3,1,1,2,3,2,1,2,3,1,1,1,3,0,0,1,0,2,1,0,3,0,0,0,0,0
S01011576,,409,,4,7,6,7,2,4,3,5,3,6,3,2,10,4,3,5,4,9,10,7,2,12,5,7,2,3,2,7,6,3,6,1,4,2,0,1,2,5,2,3,7,7,5,1,3,1,4,8,6,5,3,12,5,10,3,3,9,8,6,6,0,4,5,4,3,7,6,5,1,4,2,5,2,4,2,2,8,3,2,5,4,6,3,3,6,0,2,2,5,3,10
S01011577,,324,,4,4,4,8,0,2,0,5,0,3,5,1,0,4,6,3,0,0,1,10,1,4,4,3,5,8,1,4,6,7,4,1,7,4,5,8,7,1,3,3,9,8,5,5,3,5,7,2,3,4,6,3,7,13,2,5,3,6,7,7,5,8,2,8,0,8,4,3,7,5,2,2,2,2,1,2,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0
S01011578,,355,,5,5,7,7,3,6,5,7,5,2,2,4,4,3,4,3,5,8,3,5,6,10,11,7,4,5,3,7,0,5,1,5,11,7,3,3,9,1,5,4,2,1,5,4,2,7,1,2,3,7,4,8,10,12,5,8,7,4,4,3,3,6,4,2,1,2,6,6,2,2,0,0,2,3,3,2,1,0,2,0,1,1,1,1,0,1,2,2,0,0,0
S01011579,,526,,7,8,3,4,7,4,9,5,9,4,7,4,9,6,4,10,4,10,7,9,10,8,11,6,11,4,4,0,3,4,5,3,8,7,5,7,5,4,3,3,3,7,8,8,4,6,8,9,10,2,12,14,7,11,3,8,7,11,1,10,7,7,9,9,3,8,9,7,11,7,5,5,5,1,10,3,6,2,1,0,2,4,2,3,1,2,2,1,2,0,2
S01011580,,469,,9,12,9,7,11,11,10,13,14,9,7,7,4,8,10,5,5,4,8,7,5,5,7,8,7,3,1,4,3,5,5,9,5,10,9,11,8,3,7,8,12,14,8,9,6,6,6,13,6,6,3,6,4,5,5,1,6,6,5,1,0,0,2,3,5,3,5,3,2,2,0,1,6,0,3,2,1,3,1,2,0,1,1,1,0,0,1,0,0,0,0
S01011581,,383,,6,5,5,1,0,6,7,9,5,2,1,0,6,3,0,0,0,5,7,3,0,7,5,2,2,2,7,4,5,7,8,4,8,8,2,5,4,5,4,5,6,7,4,0,3,2,11,4,5,3,6,3,3,13,9,7,3,4,1,0,1,9,8,5,3,8,5,6,8,2,2,7,8,3,4,1,7,6,3,4,6,2,1,2,3,1,1,4,0,0,4
S01011582,,496,,5,6,5,3,2,6,3,4,4,5,6,6,3,2,2,4,6,7,10,1,2,2,12,6,3,10,2,6,7,8,10,1,4,9,7,0,5,2,7,6,9,8,9,6,9,3,8,6,9,6,10,5,7,10,14,13,6,13,12,3,4,10,8,7,6,9,8,7,4,1,9,6,6,8,3,3,4,3,4,4,1,0,1,3,1,1,5,0,5,0,0
S01011583,,302,,5,4,5,3,6,7,2,6,7,1,2,4,1,1,2,2,4,2,2,2,5,3,5,4,9,7,1,5,2,7,5,6,7,4,2,6,7,7,3,3,1,2,1,1,8,0,5,3,3,5,7,7,3,6,4,6,2,3,2,5,4,2,5,5,5,2,2,6,6,1,8,3,1,2,2,1,0,0,3,1,0,1,1,1,0,0,0,0,0,0,0
S01011584,,338,,5,3,3,3,3,6,2,8,2,5,6,2,2,1,6,5,5,2,7,2,5,2,5,2,3,7,3,4,4,8,4,1,9,6,0,8,4,4,6,5,1,7,9,7,3,5,3,1,3,2,0,4,3,5,5,6,3,5,8,5,5,5,10,8,0,5,4,7,1,3,3,0,6,4,4,2,1,5,2,4,1,0,0,1,0,0,1,1,0,1,1
S01011585,,294,,2,1,8,6,6,1,3,8,9,2,8,6,3,0,2,1,4,3,3,4,2,6,4,3,8,6,2,5,3,3,5,10,3,5,0,3,7,3,0,0,6,2,5,6,6,8,2,4,2,0,3,2,6,3,4,6,1,2,5,3,3,3,2,3,6,5,2,2,5,3,1,0,6,3,0,2,1,1,2,2,0,1,0,1,0,4,0,0,0,0,2
S01011586,,250,,5,1,0,6,1,2,1,2,3,5,2,6,2,3,2,3,3,1,1,6,3,7,2,5,5,2,0,1,5,3,1,2,8,3,6,5,0,2,1,5,8,2,0,6,4,2,8,3,2,2,2,7,6,4,2,4,6,0,1,1,7,0,2,2,3,6,1,1,0,4,0,1,1,3,1,3,5,5,0,2,0,0,0,2,2,1,0,0,0,1,6
S01011587,,238,,2,2,7,6,0,3,4,4,5,6,5,2,7,1,3,1,4,0,4,7,7,3,3,4,5,0,0,5,4,1,1,6,1,1,4,5,0,4,0,0,2,3,2,7,6,1,4,4,5,5,6,4,5,5,3,4,5,2,0,2,0,2,0,0,1,0,3,1,2,3,2,0,4,2,1,1,3,0,1,1,2,0,1,1,2,2,0,0,0,0,1
S01011588,,368,,8,3,3,1,5,12,4,2,5,2,13,15,5,6,2,4,13,11,5,6,6,6,8,3,7,5,5,5,4,4,0,2,6,8,3,6,5,3,6,4,2,6,2,4,11,5,2,1,10,9,1,2,6,1,3,6,5,9,3,1,3,0,5,5,1,4,6,6,0,1,5,0,3,3,1,0,3,2,2,3,0,0,1,2,1,0,0,0,0,0,1
S01011589,,413,,6,1,4,6,3,3,5,8,7,6,2,10,4,10,4,7,5,9,4,6,0,5,4,5,6,7,1,4,5,6,3,0,0,1,11,6,5,5,4,7,8,10,2,3,2,6,5,10,4,5,3,5,6,9,10,5,5,4,1,3,6,7,8,5,5,8,4,7,2,2,2,4,3,10,5,2,3,9,6,5,3,0,0,0,2,1,1,1,0,1,0
S01011590,,343,,5,3,4,2,2,5,3,8,1,3,6,6,4,6,8,7,7,6,1,8,8,5,7,4,3,4,1,5,4,2,1,0,1,1,3,6,5,6,5,7,6,6,3,3,6,5,5,2,8,11,1,4,5,4,1,5,8,6,4,0,4,6,7,2,5,5,6,2,2,2,3,0,2,2,3,1,1,5,3,0,4,1,2,1,2,1,0,0,2,0,3
S01011591,,303,,5,5,4,2,4,2,6,3,2,3,5,4,8,4,4,3,1,4,0,4,4,3,1,6,8,10,5,2,3,3,5,5,2,3,3,1,3,4,5,2,1,2,4,6,2,3,8,4,4,8,9,2,6,5,4,5,4,6,3,1,3,3,5,4,6,3,3,5,6,1,1,1,5,1,4,2,0,2,1,0,3,2,1,1,0,0,0,0,1,0,1
S01011592,,309,,8,2,3,3,3,1,3,3,0,5,4,6,2,1,7,4,3,3,6,2,4,5,2,2,7,4,5,5,4,6,1,7,3,3,6,7,8,0,3,7,3,3,0,5,3,6,6,8,1,6,2,6,5,5,5,3,5,8,4,3,4,5,4,2,5,2,8,0,5,1,1,4,2,4,1,3,0,0,2,1,1,3,1,0,1,0,1,1,0,1,1
S01011593,,324,,4,1,3,5,6,3,3,1,7,6,3,3,0,3,4,3,2,2,8,3,5,2,6,9,3,5,3,7,2,6,4,2,4,4,4,11,5,6,3,8,6,0,3,5,5,6,5,4,2,5,5,7,3,7,5,4,7,6,4,3,5,1,2,2,1,2,3,2,3,5,0,4,11,1,2,2,1,1,2,2,2,2,2,1,1,1,0,0,0,1,1
S01011594,,223,,2,2,2,4,2,5,1,1,1,3,2,2,1,0,2,1,2,1,2,3,3,4,1,1,0,5,4,2,0,2,5,1,2,2,4,1,0,1,2,4,1,0,7,4,0,4,1,5,5,0,7,8,4,4,7,3,1,2,4,0,3,1,4,2,2,1,3,5,2,7,1,5,1,5,0,2,5,3,4,1,3,4,3,1,1,1,0,0,0,1,2
S01011595,,299,,2,3,1,3,4,4,5,2,2,0,2,2,0,1,2,2,2,3,2,2,6,3,1,3,4,5,3,1,7,0,6,5,7,3,4,6,2,5,4,0,3,4,8,8,6,7,2,7,9,5,9,1,3,4,7,3,8,7,3,5,3,4,4,4,5,3,4,6,4,3,2,0,2,4,5,3,1,1,1,1,2,1,3,1,2,1,0,0,1,0,0
S01011596,,467,,6,1,3,4,5,3,5,5,4,1,4,2,6,7,4,5,7,6,11,12,4,8,3,5,5,10,9,7,7,6,14,7,4,14,6,7,2,1,4,4,5,9,8,6,2,6,6,2,6,9,9,3,4,8,6,4,9,10,9,6,9,3,11,4,4,4,9,5,3,7,2,5,2,7,4,4,1,2,2,8,5,1,0,2,1,2,2,2,0,0,1
S01011597,,304,,4,2,2,0,0,1,3,2,0,3,3,1,3,2,4,2,0,0,4,8,6,5,1,2,1,0,4,6,7,5,11,5,6,3,2,3,2,6,4,5,2,3,5,4,5,5,3,1,4,7,8,4,3,15,4,8,7,6,2,8,2,2,6,4,5,0,2,5,1,2,0,0,2,2,1,2,4,1,1,3,3,0,2,1,3,2,1,3,5,2,5
S01011598,,473,,3,9,4,4,6,7,4,2,1,0,5,7,2,1,1,1,4,3,0,4,4,7,7,4,5,6,13,10,9,7,10,12,15,9,13,7,7,9,10,7,12,7,2,2,8,5,4,9,14,14,5,14,13,10,12,2,9,6,8,5,3,5,3,1,3,10,6,6,3,8,1,2,1,0,0,0,2,2,1,0,1,4,0,3,1,1,1,0,1,2,2
S01011599,,402,,3,6,4,7,7,4,5,1,5,3,9,4,5,9,9,8,5,9,2,6,2,6,7,4,5,6,3,5,8,11,6,4,3,4,5,8,5,5,4,4,5,7,1,2,6,11,0,5,9,4,7,2,4,6,0,3,8,7,4,3,9,7,4,7,7,3,3,4,3,4,3,4,2,5,3,4,1,5,0,0,3,1,1,0,1,2,1,1,1,1,2
S01011600,,359,,3,7,4,5,2,4,3,8,5,1,7,3,1,0,3,1,2,1,6,3,1,9,5,3,3,7,7,3,10,6,3,1,11,9,6,5,3,6,2,7,2,7,3,1,3,4,5,4,5,3,6,9,4,4,3,3,3,8,2,1,3,5,6,5,6,5,5,5,4,4,9,2,5,5,0,4,5,1,4,2,3,4,6,1,0,0,1,0,1,1,1
S01011601,,402,,6,4,6,1,8,5,5,6,4,7,5,7,7,3,5,3,6,10,3,4,14,6,7,6,5,4,4,2,2,2,8,5,6,1,8,4,5,7,7,0,2,5,4,9,2,1,7,8,8,8,10,7,8,8,10,11,6,4,5,4,11,4,4,5,3,10,0,1,0,3,5,4,4,3,2,0,2,1,1,0,0,1,1,0,1,1,0,0,0,0,0
S01011602,,364,,4,5,3,7,2,4,8,11,2,5,7,2,5,3,3,4,7,3,7,5,4,0,2,4,3,7,2,9,0,0,4,4,1,9,3,4,14,6,3,4,8,4,6,5,9,10,5,6,8,3,3,5,10,7,5,4,6,4,3,5,3,1,4,4,7,6,3,2,1,3,1,1,1,3,0,3,3,5,1,5,0,0,1,0,2,2,3,2,0,0,1
S01011603,,363,,2,3,0,1,4,8,4,3,1,4,6,2,0,3,9,4,2,4,5,3,2,2,1,4,2,4,6,3,0,1,5,2,5,4,4,5,9,6,9,3,3,5,9,3,5,2,5,3,9,4,5,8,9,8,5,6,7,6,4,0,3,5,2,6,4,4,7,11,7,2,5,4,0,9,1,2,3,6,1,3,4,4,1,2,5,3,2,2,2,1,1
S01011604,,342,,4,5,5,8,8,10,3,9,12,6,6,3,5,6,4,6,4,2,1,1,7,7,9,6,5,5,4,10,5,3,1,5,11,6,4,4,0,1,5,2,1,3,6,1,7,4,7,8,6,4,3,5,1,4,6,3,3,2,0,7,3,3,4,3,1,2,1,2,2,1,3,0,3,1,2,0,4,3,2,2,0,2,1,2,1,1,1,1,0,0,2
S01011605,,379,,2,5,4,3,3,3,4,8,4,5,5,4,2,4,1,7,3,3,5,4,3,3,5,4,5,6,10,10,7,5,9,4,3,0,3,3,3,1,4,3,7,3,1,0,5,2,4,9,7,3,8,10,1,8,6,6,6,11,6,8,9,7,5,4,5,2,2,3,3,5,1,4,6,8,5,5,2,0,4,5,0,0,1,0,2,1,1,0,6,2,0
S01011606,,507,,6,2,7,5,4,13,10,10,10,12,8,9,8,6,4,10,9,3,5,6,6,8,7,7,6,9,5,4,5,6,6,3,4,4,11,10,12,11,12,5,8,11,14,21,11,11,15,6,7,7,5,7,15,10,4,8,7,5,2,4,4,3,6,3,3,2,0,3,1,2,1,1,1,1,0,1,2,1,2,2,1,0,1,0,0,0,0,0,0,0,0
S01011607,,277,,3,2,1,4,4,4,5,1,2,5,2,2,1,1,3,2,3,4,2,5,2,2,1,4,4,3,2,10,0,7,0,7,7,5,2,2,1,2,5,8,3,0,2,5,3,3,3,4,7,7,1,6,4,1,6,5,3,4,3,7,8,5,9,5,6,3,4,9,1,1,1,1,2,0,3,5,0,1,0,2,1,2,0,0,0,0,0,0,0,1,0
S01011608,,483,,5,14,8,4,7,8,8,6,6,13,6,6,8,1,5,6,9,1,4,4,13,3,6,4,11,3,2,9,4,14,6,8,9,5,5,5,7,7,8,9,4,10,4,5,10,6,12,7,4,14,5,17,4,12,5,8,8,11,7,5,6,3,2,6,6,6,5,2,7,2,1,0,1,2,1,2,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
S01011609,,456,,6,6,12,8,7,3,10,8,2,12,1,4,7,1,5,4,5,9,7,0,14,6,6,9,3,8,6,6,5,8,3,11,4,5,7,4,3,11,8,10,6,2,4,6,9,5,7,10,9,14,10,7,6,2,8,7,3,4,4,8,10,1,5,5,2,6,1,3,7,2,3,1,3,4,4,1,2,2,0,0,2,2,2,1,0,0,0,0,1,0,1
S01011610,,386,,3,3,6,3,6,5,6,5,9,7,5,5,2,2,7,7,2,11,5,8,5,7,5,14,11,4,5,1,10,6,1,5,5,5,9,1,5,4,0,0,3,5,6,5,7,3,5,8,4,2,13,13,5,9,8,4,4,1,2,8,3,3,2,2,3,0,4,3,2,4,0,1,3,6,0,3,6,2,3,0,2,4,1,2,0,1,1,0,0,0,0
S01011611,,397,,5,5,2,4,4,2,9,9,6,3,3,6,3,3,1,2,9,4,6,4,3,2,9,10,1,8,5,12,9,8,4,6,7,5,1,6,7,4,2,3,8,6,7,4,5,6,5,3,6,3,5,5,0,8,5,3,10,5,6,3,7,3,7,11,1,4,4,6,5,3,2,3,0,2,0,1,4,2,5,3,0,4,0,0,3,1,1,3,1,3,3
S01011612,,374,,7,10,6,6,6,5,11,6,6,8,9,9,7,6,11,2,3,5,5,1,5,8,2,5,5,6,4,3,4,7,1,2,8,7,4,5,11,4,5,12,9,8,13,14,9,6,5,6,7,5,9,9,3,2,3,5,1,4,0,6,0,2,3,3,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
S01011613,,422,,5,0,4,3,3,7,3,4,4,2,5,3,2,4,5,2,2,1,6,7,1,9,11,7,4,5,6,5,2,3,4,3,0,5,8,4,1,3,5,0,0,4,2,5,5,5,5,10,3,6,5,6,5,5,10,9,6,6,2,5,6,11,7,14,4,16,12,11,6,9,11,9,10,4,3,3,2,4,1,5,2,2,2,1,1,1,1,0,0,1,1
S01011614,,200,,1,0,4,4,2,2,0,2,4,2,3,1,1,0,1,1,5,4,2,1,3,1,2,4,3,0,4,2,0,5,1,1,2,0,6,6,1,1,0,2,4,3,2,2,2,4,0,1,8,0,6,2,5,5,3,5,6,5,3,6,0,3,5,2,1,1,3,1,2,1,4,0,1,3,1,2,2,2,1,1,0,2,0,0,0,2,2,0,0,0,2
S01011615,,342,,3,4,5,6,4,7,7,10,7,9,4,6,4,6,3,10,2,8,6,7,3,8,5,4,5,4,7,3,5,6,2,6,4,4,4,0,0,4,4,4,0,3,1,3,5,9,3,2,4,9,5,5,7,4,2,6,4,3,3,4,3,4,0,5,6,5,4,2,7,2,2,4,0,2,0,4,3,1,0,0,0,2,0,1,1,1,0,0,1,0,0
S01011616,,210,,4,4,3,4,4,1,4,7,1,1,0,3,1,2,2,2,2,2,3,4,1,0,1,3,4,1,6,4,2,2,1,3,5,4,3,8,3,3,1,5,1,3,3,1,0,2,0,3,4,1,1,1,6,4,0,2,4,6,4,2,0,3,5,0,5,0,2,6,3,3,0,1,2,3,0,2,1,2,1,4,0,2,0,1,0,2,0,0,0,0,0
S01011617,,409,,10,8,5,3,6,4,9,2,4,3,0,1,3,6,7,7,7,7,5,8,5,6,9,4,4,2,3,4,2,7,3,0,7,7,5,9,5,2,3,6,6,0,6,8,7,7,5,8,6,5,5,4,7,5,2,6,5,3,3,8,5,7,5,7,8,7,9,2,6,6,1,3,1,7,5,7,4,0,1,3,2,3,5,0,0,0,0,1,0,0,0
